,COUNTY,VAP,NAME,WVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,748,1400,203,3630,1,0.9440771349862259,0.0559228650137741,1482,0.20606060606060606,0.3856749311294766,0.40826446280991735
101,Frederick,2062,Frederick Precinct 03-001,1930,324,569,132,2062,1,0.9359844810863239,0.06401551891367604,1169,0.1571290009699321,0.27594568380213386,0.566925315227934
102,Frederick,4117,Frederick Precinct 23-001,3207,976,1136,910,4117,1,0.7789652659703667,0.22103473402963322,2005,0.23706582462958464,0.27592907456886084,0.4870051008015545
103,Frederick,674,Frederick Precinct 24-003,646,145,143,28,674,1,0.9584569732937686,0.04154302670623145,386,0.21513353115727002,0.21216617210682492,0.5727002967359051
104,Frederick,2134,Frederick Precinct 03-003,1924,400,661,210,2134,1,0.901593252108716,0.09840674789128398,1073,0.18744142455482662,0.309746954076851,0.5028116213683224
105,Frederick,1667,Frederick Precinct 24-001,1533,397,539,134,1667,1,0.9196160767846431,0.08038392321535692,731,0.23815236952609478,0.3233353329334133,0.4385122975404919
106,Frederick,3265,Frederick Precinct 02-015,2683,785,758,582,3265,1,0.8217457886676875,0.1782542113323124,1722,0.24042879019908117,0.2321592649310873,0.5274119448698316
107,Frederick,3578,Frederick Precinct 26-001,3149,789,1067,429,3578,1,0.8801006148686417,0.1198993851313583,1722,0.22051425377305758,0.2982112912241476,0.48127445500279487
112,Frederick,1799,Frederick Precinct 10-001,1737,180,635,62,1799,1,0.9655364091161757,0.03446359088382435,984,0.1000555864369094,0.3529738743746526,0.5469705391884381
113,Frederick,2997,Frederick Precinct 15-001,2874,370,881,123,2997,1,0.958958958958959,0.04104104104104104,1746,0.12345679012345678,0.2939606272939606,0.5825825825825826
114,Frederick,3794,Frederick Precinct 15-002,3627,436,1021,167,3794,1,0.955983131259884,0.04401686874011597,2337,0.11491829204006326,0.2691091196626252,0.6159725882973115
115,Frederick,1007,Frederick Precinct 04-001,964,129,323,43,1007,1,0.9572989076464746,0.04270109235352532,555,0.12810327706057598,0.32075471698113206,0.551142005958292
116,Frederick,4025,Frederick Precinct 07-002,2268,1011,936,1757,4025,1,0.5634782608695652,0.4365217391304348,2078,0.2511801242236025,0.2325465838509317,0.5162732919254659
117,Frederick,2425,Frederick Precinct 09-001,2177,645,1052,248,2425,1,0.8977319587628866,0.1022680412371134,728,0.26597938144329897,0.43381443298969075,0.3002061855670103
118,Frederick,2868,Frederick Precinct 09-006,2447,685,849,421,2868,1,0.8532078103207811,0.14679218967921898,1334,0.2388423988842399,0.29602510460251047,0.46513249651324967
119,Frederick,3752,Frederick Precinct 13-001,3415,915,1330,337,3752,1,0.910181236673774,0.08981876332622601,1507,0.24386993603411514,0.35447761194029853,0.40165245202558636
120,Frederick,3625,Frederick Precinct 09-007,3267,890,1407,358,3625,1,0.9012413793103449,0.09875862068965517,1328,0.24551724137931036,0.38813793103448274,0.3663448275862069
121,Frederick,3137,Frederick Precinct 09-004,2926,587,1174,211,3137,1,0.932738284985655,0.06726171501434491,1376,0.18712145361810648,0.37424290723621295,0.4386356391456806
122,Frederick,3312,Frederick Precinct 09-002,3071,583,1201,241,3312,1,0.9272342995169082,0.07276570048309179,1528,0.17602657004830918,0.3626207729468599,0.4613526570048309
123,Frederick,1427,Frederick Precinct 09-005,1331,304,470,96,1427,1,0.9327259985984583,0.0672740014015417,653,0.2130343377715487,0.3293622985283812,0.4576033637000701
124,Frederick,3254,Frederick Precinct 26-002,2717,662,954,537,3254,1,0.8349723417332514,0.16502765826674862,1638,0.2034419176398279,0.2931776275353411,0.503380454824831
125,Frederick,2580,Frederick Precinct 11-001,2415,341,936,165,2580,1,0.936046511627907,0.06395348837209303,1303,0.13217054263565892,0.3627906976744186,0.5050387596899225
126,Frederick,1877,Frederick Precinct 08-001,1780,308,801,97,1877,1,0.94832179009057,0.051678209909429944,768,0.16409163558870538,0.4267448055407565,0.40916355887053807
127,Frederick,1703,Frederick Precinct 17-001,1646,244,695,57,1703,1,0.9665296535525543,0.03347034644744568,764,0.1432765707574868,0.40810334703464474,0.4486200822078685
128,Frederick,4393,Frederick Precinct 18-001,3975,986,1835,418,4393,1,0.9048486228090143,0.09515137719098565,1572,0.2244479854313681,0.4177099931709538,0.3578420213976781
130,Frederick,2489,Frederick Precinct 18-002,2395,403,1059,94,2489,1,0.9622338288469264,0.03776617115307352,1027,0.16191241462434713,0.42547207713941343,0.41261550823623944
133,Frederick,1309,Frederick Precinct 19-001,1228,197,617,81,1309,1,0.9381207028265852,0.061879297173414824,495,0.15049656226126815,0.47135217723453016,0.37815126050420167
136,Frederick,1991,Frederick Precinct 24-002,1555,384,524,436,1991,1,0.7810145655449523,0.21898543445504773,1083,0.1928679055750879,0.263184329482672,0.5439477649422401
137,Frederick,3176,Frederick Precinct 03-002,3012,517,979,164,3176,1,0.9483627204030227,0.05163727959697733,1680,0.16278337531486145,0.3082493702770781,0.5289672544080605
138,Frederick,3128,Frederick Precinct 16-001,2963,601,1167,165,3128,1,0.9472506393861893,0.05274936061381074,1360,0.19213554987212275,0.37308184143222506,0.43478260869565216
139,Frederick,1661,Frederick Precinct 06-001,1618,228,730,43,1661,1,0.9741119807344973,0.02588801926550271,703,0.13726670680313063,0.4394942805538832,0.42323901264298613
140,Frederick,2498,Frederick Precinct 21-001,2294,424,767,204,2498,1,0.9183346677341874,0.08166533226581266,1307,0.16973578863090472,0.30704563650920735,0.5232185748598879
141,Frederick,1672,Frederick Precinct 02-014,1157,438,343,515,1672,1,0.6919856459330144,0.30801435406698563,891,0.2619617224880383,0.20514354066985646,0.5328947368421053
142,Frederick,2944,Frederick Precinct 02-006,2149,708,637,795,2944,1,0.7299592391304348,0.27004076086956524,1599,0.24048913043478262,0.21637228260869565,0.5431385869565217
143,Frederick,2897,Frederick Precinct 01-002,1883,954,737,1014,2897,1,0.64998274076631,0.35001725923369004,1206,0.32930617880566104,0.25440110459095616,0.4162927166033828
