,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
0,Somerset,404,Somerset Precinct 02-001,324,86,86,80,404,1.0,0.801980198019802,0.19801980198019803,232,0.21287128712871287,0.21287128712871287,0.5742574257425742
1,Somerset,726,Somerset Precinct 05-001,591,218,209,135,726,1.0,0.8140495867768595,0.1859504132231405,299,0.3002754820936639,0.2878787878787879,0.4118457300275482
2,Somerset,1165,Somerset Precinct 03-001,861,301,309,304,1165,1.0,0.7390557939914163,0.2609442060085837,555,0.25836909871244634,0.2652360515021459,0.47639484978540775
3,Somerset,217,Somerset Precinct 13-003,159,55,51,58,217,1.0,0.7327188940092166,0.2672811059907834,111,0.2534562211981567,0.2350230414746544,0.511520737327189
4,Somerset,3664,Somerset Precinct 13-002,1072,93,75,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3496,0.025382096069868996,0.02046943231441048,0.9541484716157205
5,Somerset,151,Somerset Precinct 13-001,122,34,48,29,151,1.0,0.8079470198675497,0.19205298013245034,69,0.2251655629139073,0.31788079470198677,0.45695364238410596
6,Somerset,2355,Somerset Precinct 01-002,1257,557,234,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1564,0.23651804670912951,0.09936305732484077,0.6641188959660297
7,Somerset,186,Somerset Precinct 01-003,56,145,27,130,186,1.0,0.3010752688172043,0.6989247311827957,14,0.7795698924731183,0.14516129032258066,0.07526881720430108
8,Somerset,1267,Somerset Precinct 15-002,234,406,56,1033,1267,1.0,0.18468823993685873,0.8153117600631413,805,0.32044198895027626,0.04419889502762431,0.6353591160220995
9,Somerset,1039,Somerset Precinct 01-001,633,266,132,406,1039,1.0,0.6092396535129933,0.39076034648700675,641,0.25601539942252166,0.12704523580365737,0.6169393647738209
10,Somerset,3771,Somerset Precinct 15-001,692,330,123,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3318,0.08750994431185362,0.03261734287987271,0.8798727128082736
11,Worcester,2627,Worcester Precinct 01-001,1311,1516,1110,1316,2627,1.134341252699784,0.49904834411876664,0.5009516558812334,1,0.577084126379901,0.4225352112676056,0.00038066235249333843
12,Somerset,919,Somerset Precinct 04-001,711,215,221,208,919,1.0,0.7736670293797606,0.22633297062023938,483,0.23394994559303592,0.24047878128400435,0.5255712731229597
13,Dorchester,70,Dorchester Precinct 18-001,65,17,17,5,70,1.0,0.9285714285714286,0.07142857142857142,36,0.24285714285714285,0.24285714285714285,0.5142857142857142
14,Dorchester,49,Dorchester Precinct 11-001,44,20,19,5,49,1.0,0.8979591836734694,0.10204081632653061,10,0.40816326530612246,0.3877551020408163,0.20408163265306123
15,Dorchester,145,Dorchester Precinct 13-002,79,75,24,66,145,1.0,0.5448275862068965,0.45517241379310347,46,0.5172413793103449,0.16551724137931034,0.31724137931034485
16,Dorchester,206,Dorchester Precinct 17-001,169,80,40,37,206,1.0,0.8203883495145631,0.1796116504854369,86,0.3883495145631068,0.1941747572815534,0.4174757281553398
17,Dorchester,63,Dorchester Precinct 14-002,39,35,8,24,63,1.0,0.6190476190476191,0.38095238095238093,20,0.5555555555555556,0.12698412698412698,0.31746031746031744
18,Wicomico,1349,Wicomico Precinct 17-001,1025,553,368,324,1349,1.0,0.759822090437361,0.24017790956263899,428,0.4099332839140104,0.2727946627131208,0.3172720533728688
19,Dorchester,308,Dorchester Precinct 03-001,274,125,64,34,308,1.0,0.8896103896103896,0.11038961038961038,119,0.40584415584415584,0.2077922077922078,0.38636363636363635
20,Cecil,4593,Cecil Precinct 05-003,4361,1197,1474,232,4593,1.0,0.9494883518397561,0.05051164816024385,1922,0.2606139777922926,0.3209231439146527,0.4184628782930547
21,Kent,1682,Kent Precinct 01-002,1494,643,406,188,1682,1.0,0.8882282996432818,0.1117717003567182,633,0.3822829964328181,0.2413793103448276,0.37633769322235433
22,Cecil,2280,Cecil Precinct 02-001,2088,546,623,192,2280,1.0,0.9157894736842105,0.08421052631578947,1111,0.2394736842105263,0.27324561403508774,0.487280701754386
23,Cecil,2076,Cecil Precinct 02-002,1934,500,548,142,2076,1.0,0.9315992292870906,0.06840077071290944,1028,0.24084778420038536,0.26396917148362237,0.4951830443159923
