,COUNTY,VAP,NAME,WVAP,SEN18D,SEN18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN18None,SEN18D_pct,SEN18R_pct,SEN18None_pct
0,Somerset,404,Somerset Precinct 02-001,324,69,111,80,404,1.0,0.801980198019802,0.19801980198019803,224,0.1707920792079208,0.2747524752475248,0.5544554455445545
1,Somerset,726,Somerset Precinct 05-001,591,153,277,135,726,1.0,0.8140495867768595,0.1859504132231405,296,0.21074380165289255,0.38154269972451793,0.40771349862258954
2,Somerset,1165,Somerset Precinct 03-001,861,245,381,304,1165,1.0,0.7390557939914163,0.2609442060085837,539,0.21030042918454936,0.32703862660944205,0.46266094420600856
3,Somerset,217,Somerset Precinct 13-003,159,42,65,58,217,1.0,0.7327188940092166,0.2672811059907834,110,0.1935483870967742,0.2995391705069124,0.5069124423963134
4,Somerset,3664,Somerset Precinct 13-002,1072,73,95,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3496,0.019923580786026202,0.025927947598253277,0.9541484716157205
5,Somerset,151,Somerset Precinct 13-001,122,28,58,29,151,1.0,0.8079470198675497,0.19205298013245034,65,0.18543046357615894,0.3841059602649007,0.4304635761589404
6,Somerset,2355,Somerset Precinct 01-002,1257,491,291,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1573,0.20849256900212315,0.12356687898089172,0.6679405520169851
7,Somerset,186,Somerset Precinct 01-003,56,130,34,130,186,1.0,0.3010752688172043,0.6989247311827957,22,0.6989247311827957,0.1827956989247312,0.11827956989247312
8,Somerset,1267,Somerset Precinct 15-002,234,372,70,1033,1267,1.0,0.18468823993685873,0.8153117600631413,825,0.2936069455406472,0.055248618784530384,0.6511444356748224
9,Somerset,1039,Somerset Precinct 01-001,633,229,162,406,1039,1.0,0.6092396535129933,0.39076034648700675,648,0.22040423484119345,0.15591915303176132,0.6236766121270453
10,Somerset,3771,Somerset Precinct 15-001,692,291,138,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3342,0.07716785998408911,0.03659506762132061,0.8862370723945903
11,Worcester,2570,Worcester Precinct 01-001,1282,1284,1285,1288,2570,1.109719222462203,0.49883268482490273,0.5011673151750973,1,0.49961089494163424,0.5,0.0003891050583657588
12,Somerset,919,Somerset Precinct 04-001,711,173,279,208,919,1.0,0.7736670293797606,0.22633297062023938,467,0.1882480957562568,0.30359085963003263,0.5081610446137106
13,Dorchester,70,Dorchester Precinct 18-001,65,13,20,5,70,1.0,0.9285714285714286,0.07142857142857142,37,0.18571428571428572,0.2857142857142857,0.5285714285714286
14,Dorchester,49,Dorchester Precinct 11-001,44,9,30,5,49,1.0,0.8979591836734694,0.10204081632653061,10,0.1836734693877551,0.6122448979591837,0.20408163265306123
15,Dorchester,145,Dorchester Precinct 13-002,79,58,36,66,145,1.0,0.5448275862068965,0.45517241379310347,51,0.4,0.2482758620689655,0.35172413793103446
16,Dorchester,206,Dorchester Precinct 17-001,169,52,72,37,206,1.0,0.8203883495145631,0.1796116504854369,82,0.2524271844660194,0.34951456310679613,0.39805825242718446
17,Dorchester,63,Dorchester Precinct 14-002,39,22,16,24,63,1.0,0.6190476190476191,0.38095238095238093,25,0.3492063492063492,0.25396825396825395,0.3968253968253968
18,Wicomico,1349,Wicomico Precinct 17-001,1025,470,425,324,1349,1.0,0.759822090437361,0.24017790956263899,454,0.34840622683469236,0.31504818383988137,0.3365455893254262
19,Dorchester,308,Dorchester Precinct 03-001,274,89,93,34,308,1.0,0.8896103896103896,0.11038961038961038,126,0.288961038961039,0.30194805194805197,0.4090909090909091
20,Cecil,4593,Cecil Precinct 05-003,4361,953,1685,232,4593,1.0,0.9494883518397561,0.05051164816024385,1955,0.20748965817548443,0.366862617025909,0.4256477247986066
21,Kent,1682,Kent Precinct 01-002,1494,471,541,188,1682,1.0,0.8882282996432818,0.1117717003567182,670,0.2800237812128419,0.321640903686088,0.3983353151010702
22,Cecil,2280,Cecil Precinct 02-001,2088,477,678,192,2280,1.0,0.9157894736842105,0.08421052631578947,1125,0.20921052631578949,0.29736842105263156,0.4934210526315789
