,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
0,Somerset,404,Somerset Precinct 02-001,324,74,2,111,177,4,404,1.0,0.801980198019802,0.18316831683168316,0.0049504950495049506,0.009900990099009901,116,0.2747524752475248,0.4381188118811881,0.2871287128712871
1,Somerset,726,Somerset Precinct 05-001,591,124,2,216,338,9,726,1.0,0.8140495867768595,0.17079889807162535,0.0027548209366391185,0.012396694214876033,172,0.2975206611570248,0.465564738292011,0.2369146005509642
2,Somerset,1165,Somerset Precinct 03-001,861,208,55,337,492,41,1165,1.0,0.7390557939914163,0.17854077253218884,0.04721030042918455,0.0351931330472103,336,0.2892703862660944,0.4223175965665236,0.28841201716738196
3,Somerset,217,Somerset Precinct 13-003,159,53,5,54,81,0,217,1.0,0.7327188940092166,0.24423963133640553,0.02304147465437788,0.0,82,0.2488479262672811,0.37327188940092165,0.3778801843317972
4,Somerset,3664,Somerset Precinct 13-002,1072,2541,34,104,133,17,3664,1.0,0.2925764192139738,0.693504366812227,0.009279475982532752,0.004639737991266376,3427,0.028384279475982533,0.036299126637554587,0.9353165938864629
5,Somerset,151,Somerset Precinct 13-001,122,26,1,29,73,2,151,1.0,0.8079470198675497,0.17218543046357615,0.006622516556291391,0.013245033112582781,49,0.19205298013245034,0.48344370860927155,0.32450331125827814
6,Somerset,2355,Somerset Precinct 01-002,1257,928,129,616,428,41,2355,1.0,0.5337579617834395,0.3940552016985138,0.05477707006369427,0.01740976645435244,1311,0.2615711252653928,0.18174097664543523,0.556687898089172
7,Somerset,277,Somerset Precinct 01-003,83,147,24,203,72,23,277,1.478494623655914,0.2996389891696751,0.5306859205776173,0.08664259927797834,0.08303249097472924,2,0.7328519855595668,0.259927797833935,0.007220216606498195
8,Somerset,1267,Somerset Precinct 15-002,234,950,37,682,100,46,1267,1.0,0.18468823993685873,0.749802683504341,0.02920284135753749,0.036306235201262825,485,0.5382794001578532,0.07892659826361484,0.38279400157853194
9,Somerset,1039,Somerset Precinct 01-001,633,349,24,313,193,33,1039,1.0,0.6092396535129933,0.33589990375360923,0.023099133782483156,0.03176130895091434,533,0.3012512030798845,0.18575553416746873,0.5129932627526468
10,Somerset,3771,Somerset Precinct 15-001,692,2874,91,634,142,114,3771,1.0,0.18350570140546274,0.762132060461416,0.02413153009811721,0.030230708035003977,2995,0.1681251657385309,0.03765579421904004,0.794219040042429
11,Worcester,2315,Worcester Precinct 01-001,1155,1077,30,1144,794,53,2315,1.0,0.49892008639308855,0.4652267818574514,0.012958963282937365,0.022894168466522678,377,0.4941684665226782,0.3429805615550756,0.1628509719222462
12,Somerset,919,Somerset Precinct 04-001,711,170,8,245,339,30,919,1.0,0.7736670293797606,0.18498367791077258,0.008705114254624592,0.03264417845484222,335,0.26659412404787813,0.36887921653971706,0.3645266594124048
13,Dorchester,70,Dorchester Precinct 18-001,65,0,0,14,36,5,70,1.0,0.9285714285714286,0.0,0.0,0.07142857142857142,20,0.2,0.5142857142857142,0.2857142857142857
14,Dorchester,49,Dorchester Precinct 11-001,44,0,3,17,32,2,49,1.0,0.8979591836734694,0.0,0.061224489795918366,0.04081632653061224,0,0.3469387755102041,0.6530612244897959,0.0
15,Dorchester,145,Dorchester Precinct 13-002,79,66,0,88,37,0,145,1.0,0.5448275862068965,0.45517241379310347,0.0,0.0,20,0.6068965517241379,0.25517241379310346,0.13793103448275862
16,Dorchester,206,Dorchester Precinct 17-001,169,34,1,49,101,2,206,1.0,0.8203883495145631,0.1650485436893204,0.0048543689320388345,0.009708737864077669,56,0.23786407766990292,0.49029126213592233,0.27184466019417475
17,Dorchester,63,Dorchester Precinct 14-002,39,22,1,20,20,1,63,1.0,0.6190476190476191,0.3492063492063492,0.015873015873015872,0.015873015873015872,23,0.31746031746031744,0.31746031746031744,0.36507936507936506
18,Wicomico,1349,Wicomico Precinct 17-001,1025,279,22,549,526,23,1349,1.0,0.759822090437361,0.20681986656782803,0.01630837657524092,0.01704966641957005,274,0.40696812453669384,0.3899184581171238,0.20311341734618235
19,Dorchester,308,Dorchester Precinct 03-001,274,30,2,81,134,2,308,1.0,0.8896103896103896,0.09740259740259741,0.006493506493506494,0.006493506493506494,93,0.262987012987013,0.43506493506493504,0.30194805194805197
20,Cecil,4593,Cecil Precinct 05-003,4361,81,64,1069,2072,87,4593,1.0,0.9494883518397561,0.017635532331809273,0.01393424776834313,0.018941868060091443,1452,0.23274548225560635,0.45112127150010883,0.3161332462442848
21,Kent,1682,Kent Precinct 01-002,1494,76,88,502,710,24,1682,1.0,0.8882282996432818,0.04518430439952437,0.052318668252080855,0.014268727705112961,470,0.2984542211652794,0.4221165279429251,0.2794292508917955
22,Cecil,2280,Cecil Precinct 02-001,2088,46,119,606,829,27,2280,1.0,0.9157894736842105,0.02017543859649123,0.052192982456140354,0.011842105263157895,845,0.2657894736842105,0.3635964912280702,0.3706140350877193
23,Cecil,2076,Cecil Precinct 02-002,1934,67,38,593,728,37,2076,1.0,0.9315992292870906,0.03227360308285164,0.018304431599229287,0.017822736030828516,755,0.285645472061657,0.35067437379576105,0.36368015414258187
24,Cecil,4897,Cecil Precinct 05-002,4539,148,101,1002,1691,109,4897,1.0,0.9268940167449459,0.030222585256279355,0.02062487237083929,0.022258525627935472,2204,0.2046150704512967,0.3453134572187053,0.45007147232999795
25,Cecil,3665,Cecil Precinct 09-001,3546,38,37,652,1672,44,3665,1.0,0.9675306957708049,0.010368349249658937,0.010095497953615279,0.012005457025920874,1341,0.17789904502046386,0.4562073669849932,0.36589358799454297
26,Cecil,2554,Cecil Precinct 05-004,2220,192,64,519,534,78,2554,1.0,0.8692247454972593,0.07517619420516837,0.025058731401722788,0.030540328895849646,1501,0.20321064996084573,0.2090837901331245,0.5877055599060298
27,Cecil,4984,Cecil Precinct 05-001,4641,146,92,945,1437,105,4984,1.0,0.9311797752808989,0.029293739967897272,0.018459069020866775,0.021067415730337078,2602,0.1896067415730337,0.288322632423756,0.5220706260032103
28,Cecil,7016,Cecil Precinct 03-002,6111,537,214,1308,1717,154,7016,1.0,0.8710091220068416,0.07653933865450399,0.03050171037628278,0.02194982896237172,3991,0.1864310148232611,0.24472633979475483,0.568842645381984
29,Cecil,6045,Cecil Precinct 03-003,4995,536,290,1141,1100,224,6045,1.0,0.826302729528536,0.08866832092638545,0.04797353184449959,0.03705541770057899,3804,0.18875103391232423,0.18196856906534326,0.6292803970223325
30,Cecil,4668,Cecil Precinct 04-001,4445,68,88,1351,1777,67,4668,1.0,0.9522279348757497,0.01456726649528706,0.018851756640959727,0.014353041988003428,1540,0.2894173093401885,0.3806769494430163,0.3299057412167952
31,Cecil,6876,Cecil Precinct 03-001,5322,838,356,1534,1356,360,6876,1.0,0.7739965095986039,0.12187318208260617,0.051774287376381616,0.05235602094240838,3986,0.22309482257126237,0.19720767888307156,0.5796974985456661
32,Cecil,1863,Cecil Precinct 04-002,1152,471,127,644,345,113,1863,1.0,0.6183574879227053,0.2528180354267311,0.06816961889425657,0.06065485775630703,874,0.345679012345679,0.18518518518518517,0.4691358024691358
33,Worcester,726,Worcester Precinct 04-001,595,93,14,269,454,24,726,1.2130872483221478,0.8195592286501377,0.128099173553719,0.01928374655647383,0.03305785123966942,3,0.37052341597796146,0.6253443526170799,0.004132231404958678
34,Worcester,2209,Worcester Precinct 02-001,1098,1014,56,653,330,41,2209,1.0,0.49705749207786326,0.4590312358533273,0.025350837483023993,0.018560434585785424,1226,0.29560887279311904,0.14938886373924853,0.5550022634676324
35,Worcester,2685,Worcester Precinct 04-002,2330,275,30,497,1047,50,2685,1.0,0.8677839851024208,0.10242085661080075,0.0111731843575419,0.0186219739292365,1141,0.1851024208566108,0.38994413407821227,0.4249534450651769
36,Worcester,714,Worcester Precinct 02-002,560,137,8,293,290,9,714,1.0,0.7843137254901961,0.19187675070028012,0.011204481792717087,0.012605042016806723,131,0.4103641456582633,0.4061624649859944,0.18347338935574228
37,Wicomico,2459,Wicomico Precinct 15-001,1971,406,34,590,984,48,2459,1.0,0.8015453436356242,0.1651077673851159,0.013826758845058967,0.019520130134200894,885,0.23993493289955267,0.40016266775111836,0.359902399349329
38,Wicomico,2235,Wicomico Precinct 16-002,1532,543,43,564,646,117,2235,1.0,0.6854586129753915,0.24295302013422818,0.01923937360178971,0.052348993288590606,1025,0.2523489932885906,0.2890380313199105,0.45861297539149887
39,Wicomico,2655,Wicomico Precinct 08-004,2377,139,43,632,1283,96,2655,1.0,0.8952919020715631,0.052354048964218455,0.016195856873822974,0.03615819209039548,740,0.23804143126177024,0.4832391713747646,0.2787193973634652
40,Wicomico,1417,Wicomico Precinct 08-003,1099,175,36,273,365,107,1417,1.0,0.7755822159491884,0.12350035285815103,0.025405786873676783,0.07551164431898377,779,0.1926605504587156,0.2575864502470007,0.5497529992942837
