,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
0,Somerset,404,Somerset Precinct 02-001,324,44,141,80,404,1.0,0.801980198019802,0.19801980198019803,219,0.10891089108910891,0.349009900990099,0.5420792079207921
1,Somerset,726,Somerset Precinct 05-001,591,91,360,135,726,1.0,0.8140495867768595,0.1859504132231405,275,0.12534435261707988,0.49586776859504134,0.3787878787878788
2,Somerset,1165,Somerset Precinct 03-001,861,155,491,304,1165,1.0,0.7390557939914163,0.2609442060085837,519,0.13304721030042918,0.42145922746781117,0.4454935622317597
3,Somerset,217,Somerset Precinct 13-003,159,27,85,58,217,1.0,0.7327188940092166,0.2672811059907834,105,0.12442396313364056,0.391705069124424,0.4838709677419355
4,Somerset,3664,Somerset Precinct 13-002,1072,53,123,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3488,0.014465065502183407,0.03356986899563319,0.9519650655021834
5,Somerset,151,Somerset Precinct 13-001,122,15,75,29,151,1.0,0.8079470198675497,0.19205298013245034,61,0.09933774834437085,0.4966887417218543,0.40397350993377484
6,Somerset,2355,Somerset Precinct 01-002,1257,341,422,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1592,0.14479830148619957,0.1791932059447983,0.6760084925690021
7,Somerset,186,Somerset Precinct 01-003,56,105,46,130,186,1.0,0.3010752688172043,0.6989247311827957,35,0.5645161290322581,0.24731182795698925,0.1881720430107527
8,Somerset,1267,Somerset Precinct 15-002,234,275,111,1033,1267,1.0,0.18468823993685873,0.8153117600631413,881,0.2170481452249408,0.08760852407261246,0.6953433307024467
9,Somerset,1039,Somerset Precinct 01-001,633,162,223,406,1039,1.0,0.6092396535129933,0.39076034648700675,654,0.15591915303176132,0.21462945139557266,0.629451395572666
10,Somerset,3771,Somerset Precinct 15-001,692,207,190,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3374,0.05489260143198091,0.0503845133916733,0.8947228851763458
11,Worcester,2593,Worcester Precinct 01-001,1294,824,1768,1299,2593,1.1196544276457883,0.4990358657925183,0.5009641342074816,1,0.3177786347859622,0.6818357115310452,0.0003856536829926726
12,Somerset,919,Somerset Precinct 04-001,711,117,356,208,919,1.0,0.7736670293797606,0.22633297062023938,446,0.12731229597388466,0.38737758433079433,0.485310119695321
13,Dorchester,70,Dorchester Precinct 18-001,65,7,30,5,70,1.0,0.9285714285714286,0.07142857142857142,33,0.1,0.42857142857142855,0.4714285714285714
14,Dorchester,49,Dorchester Precinct 11-001,44,4,40,5,49,1.0,0.8979591836734694,0.10204081632653061,5,0.08163265306122448,0.8163265306122449,0.10204081632653061
15,Dorchester,145,Dorchester Precinct 13-002,79,34,54,66,145,1.0,0.5448275862068965,0.45517241379310347,57,0.23448275862068965,0.3724137931034483,0.3931034482758621
16,Dorchester,206,Dorchester Precinct 17-001,169,20,113,37,206,1.0,0.8203883495145631,0.1796116504854369,73,0.0970873786407767,0.5485436893203883,0.35436893203883496
17,Dorchester,63,Dorchester Precinct 14-002,39,10,30,24,63,1.0,0.6190476190476191,0.38095238095238093,23,0.15873015873015872,0.47619047619047616,0.36507936507936506
18,Wicomico,1349,Wicomico Precinct 17-001,1025,283,641,324,1349,1.0,0.759822090437361,0.24017790956263899,425,0.20978502594514456,0.47516679021497404,0.31504818383988137
19,Dorchester,308,Dorchester Precinct 03-001,274,33,161,34,308,1.0,0.8896103896103896,0.11038961038961038,114,0.10714285714285714,0.5227272727272727,0.37012987012987014
20,Cecil,4593,Cecil Precinct 05-003,4361,478,2306,232,4593,1.0,0.9494883518397561,0.05051164816024385,1809,0.10407141301981276,0.5020683649031135,0.39386022207707383
21,Kent,1682,Kent Precinct 01-002,1494,226,912,188,1682,1.0,0.8882282996432818,0.1117717003567182,544,0.13436385255648037,0.5422116527942925,0.3234244946492271
22,Cecil,2280,Cecil Precinct 02-001,2088,248,929,192,2280,1.0,0.9157894736842105,0.08421052631578947,1103,0.10877192982456141,0.4074561403508772,0.4837719298245614
23,Cecil,2076,Cecil Precinct 02-002,1934,232,814,142,2076,1.0,0.9315992292870906,0.06840077071290944,1030,0.11175337186897881,0.3921001926782274,0.49614643545279385
24,Cecil,4897,Cecil Precinct 05-002,4539,544,2335,358,4897,1.0,0.9268940167449459,0.07310598325505412,2018,0.11108842148254033,0.4768225444149479,0.41208903410251174
25,Cecil,3665,Cecil Precinct 09-001,3546,255,1757,119,3665,1.0,0.9675306957708049,0.03246930422919509,1653,0.06957708049113233,0.47939972714870394,0.4510231923601637
26,Cecil,2554,Cecil Precinct 05-004,2220,255,592,334,2554,1.0,0.8692247454972593,0.1307752545027408,1707,0.09984338292873923,0.2317932654659358,0.668363351605325
27,Cecil,4984,Cecil Precinct 05-001,4641,275,1092,343,4984,1.0,0.9311797752808989,0.06882022471910113,3617,0.05517656500802568,0.21910112359550563,0.7257223113964687
28,Cecil,7016,Cecil Precinct 03-002,6111,562,1683,905,7016,1.0,0.8710091220068416,0.1289908779931585,4771,0.08010262257696693,0.23988027366020526,0.6800171037628279
29,Cecil,6045,Cecil Precinct 03-003,4995,485,1104,1050,6045,1.0,0.826302729528536,0.17369727047146402,4456,0.08023159636062861,0.1826302729528536,0.7371381306865178
30,Cecil,4668,Cecil Precinct 04-001,4445,639,1775,223,4668,1.0,0.9522279348757497,0.04777206512425022,2254,0.13688946015424164,0.380248500428449,0.4828620394173093
31,Cecil,6876,Cecil Precinct 03-001,5322,828,1344,1554,6876,1.0,0.7739965095986039,0.22600349040139617,4704,0.12041884816753927,0.19546247818499127,0.6841186736474695
32,Cecil,1863,Cecil Precinct 04-002,1152,460,540,711,1863,1.0,0.6183574879227053,0.38164251207729466,863,0.24691358024691357,0.2898550724637681,0.4632313472893183
33,Worcester,1722,Worcester Precinct 04-001,1415,350,1371,307,1722,2.8875838926174495,0.8217189314750291,0.17828106852497097,1,0.2032520325203252,0.7961672473867596,0.0005807200929152149
34,Worcester,2209,Worcester Precinct 02-001,1098,142,169,1111,2209,1.0,0.49705749207786326,0.5029425079221367,1898,0.06428248076052512,0.07650520597555455,0.8592123132639203
35,Worcester,2685,Worcester Precinct 04-002,2330,104,417,355,2685,1.0,0.8677839851024208,0.13221601489757914,2164,0.03873370577281192,0.1553072625698324,0.8059590316573557
36,Worcester,1281,Worcester Precinct 02-002,1004,665,615,277,1281,1.792717086834734,0.7837626854020296,0.21623731459797033,1,0.5191256830601093,0.48009367681498827,0.00078064012490242
37,Wicomico,2459,Wicomico Precinct 15-001,1971,282,1016,488,2459,1.0,0.8015453436356242,0.19845465636437576,1161,0.11468076453843025,0.4131760878405856,0.47214314762098414
38,Wicomico,2235,Wicomico Precinct 16-002,1532,302,620,703,2235,1.0,0.6854586129753915,0.3145413870246085,1313,0.13512304250559284,0.27740492170022374,0.5874720357941835
39,Wicomico,2655,Wicomico Precinct 08-004,2377,314,850,278,2655,1.0,0.8952919020715631,0.10470809792843691,1491,0.11826741996233521,0.32015065913371,0.5615819209039548
40,Wicomico,1417,Wicomico Precinct 08-003,1099,79,188,318,1417,1.0,0.7755822159491884,0.2244177840508116,1150,0.05575158786167961,0.13267466478475654,0.8115737473535639
41,Wicomico,3627,Wicomico Precinct 13-003,2905,783,1291,722,3627,1.0,0.8009374138406397,0.19906258615936034,1553,0.21588089330024815,0.35594154948993656,0.42817755720981526
42,Wicomico,5667,Wicomico Precinct 13-001,4424,158,142,1243,5667,1.0,0.7806599611787541,0.2193400388212458,5367,0.02788071289924122,0.02505734956767249,0.9470619375330863
43,Wicomico,476,Wicomico Precinct 09-004,318,221,254,158,476,1.9,0.6680672268907563,0.3319327731092437,1,0.4642857142857143,0.5336134453781513,0.0021008403361344537
44,Wicomico,3486,Wicomico Precinct 09-002,433,528,67,3053,3486,1.0,0.12421113023522662,0.8757888697647733,2891,0.1514629948364888,0.019219736087205966,0.8293172690763052
45,Wicomico,4914,Wicomico Precinct 13-002,2595,563,470,2319,4914,1.0,0.5280830280830281,0.4719169719169719,3881,0.11457061457061457,0.09564509564509564,0.7897842897842898
46,Wicomico,1765,Wicomico Precinct 08-002,1577,347,1417,188,1765,1.872611464968153,0.8934844192634561,0.10651558073654391,1,0.19660056657223796,0.8028328611898017,0.0005665722379603399
47,Wicomico,4839,Wicomico Precinct 05-002,2095,124,178,2744,4839,1.0,0.43294069022525317,0.5670593097747468,4537,0.025625129158917133,0.03678445959909072,0.9375904112419922
48,Wicomico,1862,Wicomico Precinct 09-001,1151,703,219,711,1862,1.0,0.6181525241675617,0.3818474758324382,940,0.37755102040816324,0.11761546723952739,0.5048335123523093
49,Wicomico,1802,Wicomico Precinct 08-001,1508,150,587,294,1802,1.0,0.8368479467258602,0.16315205327413984,1065,0.08324084350721421,0.3257491675915649,0.5910099889012209
50,Wicomico,4054,Wicomico Precinct 05-004,3069,561,1363,985,4054,1.0,0.7570300937345831,0.24296990626541687,2130,0.13838184509126789,0.3362111494819931,0.525407005426739
51,Wicomico,2944,Wicomico Precinct 05-003,2205,696,845,739,2944,1.0,0.7489809782608695,0.25101902173913043,1403,0.23641304347826086,0.28702445652173914,0.4765625
52,Wicomico,2084,Wicomico Precinct 05-005,1850,621,1462,234,2084,1.291382517048977,0.8877159309021113,0.11228406909788867,1,0.29798464491362764,0.7015355086372361,0.0004798464491362764
53,Wicomico,1113,Wicomico Precinct 11-002,575,318,794,538,1113,2.1676413255360623,0.5166217430368374,0.4833782569631626,1,0.2857142857142857,0.7133872416891285,0.0008984725965858042
54,Wicomico,3288,Wicomico Precinct 11-001,2372,97,19,916,3288,1.0,0.7214111922141119,0.27858880778588807,3172,0.029501216545012164,0.005778588807785888,0.9647201946472019
55,Wicomico,3390,Wicomico Precinct 05-006,2762,240,696,628,3390,1.0,0.8147492625368732,0.18525073746312684,2454,0.07079646017699115,0.20530973451327433,0.7238938053097345
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,310,1103,323,2236,1.0,0.8555456171735242,0.14445438282647585,823,0.13864042933810375,0.4932915921288014,0.3680679785330948
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,339,778,338,1839,1.0,0.8162044589450789,0.18379554105492116,722,0.18433931484502447,0.4230560087003806,0.3926046764545949
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,310,1319,197,2418,1.0,0.9185277088502894,0.08147229114971051,789,0.1282051282051282,0.5454921422663358,0.326302729528536
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,154,748,272,2785,1.0,0.9023339317773789,0.09766606822262118,1883,0.05529622980251347,0.26858168761220824,0.6761220825852783
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,341,1492,200,2923,1.0,0.9315771467670202,0.06842285323297982,1090,0.11666096476223059,0.5104344851180295,0.37290455011974
61,Wicomico,1426,Wicomico Precinct 05-007,1279,180,689,147,1426,1.0,0.896914446002805,0.10308555399719495,557,0.12622720897615708,0.4831697054698457,0.3906030855539972
62,Wicomico,662,Wicomico Precinct 06-001,619,65,459,43,662,1.0,0.9350453172205438,0.0649546827794562,138,0.09818731117824774,0.6933534743202417,0.2084592145015106
63,Wicomico,2682,Wicomico Precinct 04-001,2441,141,907,241,2682,1.0,0.9101416853094706,0.08985831469052946,1634,0.052572706935123045,0.33818046234153615,0.6092468307233407
64,Wicomico,1593,Wicomico Precinct 14-001,1453,108,604,140,1593,1.0,0.9121155053358443,0.08788449466415568,881,0.06779661016949153,0.37915881983678595,0.5530445699937225
65,Worcester,1868,Worcester Precinct 04-003,1543,158,670,325,1868,1.0,0.826017130620985,0.173982869379015,1040,0.08458244111349036,0.35867237687366166,0.556745182012848
66,Worcester,2502,Worcester Precinct 02-003,1154,148,325,1348,2502,1.0,0.4612310151878497,0.5387689848121503,2029,0.05915267785771383,0.1298960831334932,0.810951239008793
67,Worcester,2723,Worcester Precinct 03-003,2418,183,381,305,2723,1.0,0.8879911861917004,0.11200881380829968,2159,0.0672052882849798,0.13991920675725303,0.7928755049577672
68,Worcester,1802,Worcester Precinct 06-002,1664,71,572,138,1802,1.0,0.9234184239733629,0.07658157602663707,1159,0.039400665926748055,0.3174250832408435,0.6431742508324084
