,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,99,16,52,101,1720,1,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,1553,0.05755813953488372,0.009302325581395349,0.030232558139534883,0.9029069767441861
129,Howard,1498,Howard Precinct 04-001,1349,40,68,59,8,33,41,1498,1,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,1398,0.03938584779706275,0.0053404539385847796,0.022029372496662217,0.9332443257676902
131,Howard,1440,Howard Precinct 04-005,1280,44,55,84,28,39,61,1440,1,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,1289,0.058333333333333334,0.019444444444444445,0.027083333333333334,0.8951388888888889
688,Howard,1703,Howard Precinct 06-007,920,548,99,81,30,49,136,1703,1,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,1543,0.04756312389900176,0.017615971814445096,0.028772753963593658,0.9060481503229595
689,Howard,3903,Howard Precinct 06-029,1974,852,170,309,57,179,907,3903,1,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,3358,0.07916986933128363,0.014604150653343582,0.045862157314885986,0.8603638227004868
690,Howard,1011,Howard Precinct 06-030,438,312,156,54,23,29,105,1011,1,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,905,0.05341246290801187,0.02274975272007913,0.028684470820969338,0.8951533135509396
691,Howard,2972,Howard Precinct 01-006,1817,361,178,86,19,61,616,2972,1,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,2806,0.028936742934051143,0.00639300134589502,0.020524899057873486,0.9441453566621804
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,132,41,82,663,4044,1,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,3789,0.032640949554896145,0.010138476755687438,0.020276953511374877,0.9369436201780416
926,Howard,2116,Howard Precinct 04-004,1753,171,39,106,17,58,153,2116,1,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,1935,0.0500945179584121,0.008034026465028356,0.027410207939508508,0.9144612476370511
930,Howard,2206,Howard Precinct 03-002,1871,96,47,158,26,76,192,2206,1,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,1946,0.07162284678150499,0.011786038077969175,0.03445149592021759,0.8821396192203083
942,Howard,3762,Howard Precinct 03-005,2617,201,60,213,42,78,884,3762,1,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,3429,0.05661881977671451,0.011164274322169059,0.02073365231259968,0.9114832535885168
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,129,26,83,536,2057,1,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,1819,0.06271268838113758,0.012639766650461837,0.040350024307243555,0.8842975206611571
1358,Howard,2252,Howard Precinct 01-008,1565,276,136,94,36,64,275,2252,1,0.6949378330373002,0.12255772646536411,0.06039076376554174,0.12211367673179396,2058,0.041740674955595025,0.015985790408525755,0.028419182948490232,0.9138543516873889
1359,Howard,1598,Howard Precinct 01-013,988,356,57,67,23,53,197,1598,1,0.6182728410513142,0.2227784730913642,0.03566958698372966,0.123279098873592,1455,0.041927409261576974,0.014392991239048811,0.03316645807259074,0.9105131414267835
1360,Howard,2627,Howard Precinct 01-001,2032,248,78,151,34,92,269,2627,1,0.7735059002664636,0.09440426341834793,0.029691663494480394,0.10239817282070804,2350,0.0574800152264941,0.012942519984773505,0.03502093642938713,0.8945565283593453
1409,Howard,1452,Howard Precinct 02-005,1077,25,28,148,21,51,322,1452,1,0.7417355371900827,0.01721763085399449,0.01928374655647383,0.22176308539944903,1232,0.10192837465564739,0.014462809917355372,0.03512396694214876,0.8484848484848485
1410,Howard,2087,Howard Precinct 02-015,1499,82,42,139,29,66,464,2087,1,0.7182558696693819,0.0392908481073311,0.020124580737901295,0.22232870148538572,1853,0.06660277910876856,0.013895543842836608,0.03162434115955918,0.8878773358888357
1411,Howard,2065,Howard Precinct 02-018,1679,80,49,160,22,67,257,2065,1,0.8130750605326876,0.0387409200968523,0.023728813559322035,0.12445520581113802,1816,0.0774818401937046,0.010653753026634382,0.0324455205811138,0.8794188861985472
1412,Howard,2274,Howard Precinct 02-011,1600,181,59,124,23,45,434,2274,1,0.7036059806508356,0.07959542656112577,0.025945470536499562,0.19085312225153914,2082,0.05452946350043975,0.010114335971855761,0.01978891820580475,0.9155672823218998
1413,Howard,1532,Howard Precinct 02-019,1154,100,30,115,18,47,248,1532,1,0.7532637075718016,0.06527415143603134,0.0195822454308094,0.1618798955613577,1352,0.07506527415143603,0.01174934725848564,0.030678851174934726,0.8825065274151436
1414,Howard,327,Howard Precinct 02-021,278,3,10,29,1,17,36,327,1,0.8501529051987767,0.009174311926605505,0.03058103975535168,0.11009174311926606,280,0.08868501529051988,0.0030581039755351682,0.05198776758409786,0.8562691131498471
1415,Howard,2492,Howard Precinct 02-012,1768,140,62,191,37,90,522,2492,1,0.709470304975923,0.056179775280898875,0.024879614767255216,0.20947030497592295,2174,0.07664526484751204,0.014847512038523275,0.036115569823434994,0.8723916532905297
1416,Howard,1902,Howard Precinct 02-006,1286,153,46,133,18,53,417,1902,1,0.676130389064143,0.0804416403785489,0.024185068349106203,0.2192429022082019,1698,0.06992639327024185,0.00946372239747634,0.02786540483701367,0.8927444794952681
1417,Howard,4633,Howard Precinct 02-009,1730,622,346,134,46,96,1935,4633,1,0.37340815886034967,0.13425426289661127,0.07468163177206993,0.41765594647096915,4357,0.028922944096697604,0.009928771854090222,0.020720915173753508,0.9404273688754586
1418,Howard,1313,Howard Precinct 02-024,1031,76,35,104,18,50,171,1313,1,0.7852246763137852,0.057882711348057884,0.026656511805026657,0.13023610053313023,1141,0.07920792079207921,0.013709063214013708,0.03808073115003808,0.869002284843869
1419,Howard,1532,Howard Precinct 02-007,1267,55,38,125,17,55,172,1532,1,0.827023498694517,0.03590078328981723,0.024804177545691905,0.1122715404699739,1335,0.08159268929503917,0.011096605744125326,0.03590078328981723,0.8714099216710183
1496,Howard,2112,Howard Precinct 05-011,1724,78,43,102,9,35,267,2112,1,0.8162878787878788,0.036931818181818184,0.020359848484848484,0.12642045454545456,1966,0.048295454545454544,0.004261363636363636,0.016571969696969696,0.9308712121212122
1497,Howard,1558,Howard Precinct 05-020,1249,96,50,92,24,37,163,1558,1,0.8016688061617459,0.06161745827984596,0.03209242618741977,0.10462130937098844,1405,0.059050064184852376,0.01540436456996149,0.02374839537869063,0.9017971758664955
1498,Howard,1752,Howard Precinct 04-006,1451,99,42,96,18,44,160,1752,1,0.8281963470319634,0.05650684931506849,0.023972602739726026,0.091324200913242,1594,0.0547945205479452,0.010273972602739725,0.02511415525114155,0.9098173515981736
