,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
99,Howard,1727,Howard Precinct 04-003,1522,66,37,593,1131,102,1727,1.0023255813953489,0.8812970469021424,0.03821656050955414,0.021424435437174292,0.05906195715112913,3,0.34337000579038796,0.6548928778228141,0.0017371163867979154
129,Howard,1498,Howard Precinct 04-001,1349,40,68,514,833,41,1498,1.0,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,151,0.3431241655540721,0.5560747663551402,0.10080106809078772
131,Howard,1523,Howard Precinct 04-005,1352,47,59,467,1054,65,1523,1.05625,0.8877216021011162,0.030860144451739988,0.038739330269205514,0.04267892317793828,2,0.3066316480630335,0.6920551543007223,0.0013131976362442547
688,Howard,1703,Howard Precinct 06-007,920,548,99,661,239,136,1703,1.0,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,803,0.38813857897827364,0.14034057545507928,0.4715208455666471
689,Howard,3903,Howard Precinct 06-029,1974,852,170,2150,772,907,3903,1.0,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,981,0.5508583141173456,0.1977965667435306,0.2513451191391238
690,Howard,1011,Howard Precinct 06-030,438,312,156,566,157,105,1011,1.0,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,288,0.559841740850643,0.1552917903066271,0.28486646884273
691,Howard,2972,Howard Precinct 01-006,1817,361,178,795,459,616,2972,1.0,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,1718,0.26749663526244954,0.1544414535666218,0.5780619111709286
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,2121,713,663,4044,1.0,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,1210,0.5244807121661721,0.17631058358061324,0.29920870425321466
926,Howard,2116,Howard Precinct 04-004,1753,171,39,676,1317,153,2116,1.0,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,123,0.31947069943289225,0.6224007561436673,0.058128544423440454
930,Howard,2359,Howard Precinct 03-002,1999,103,51,990,1366,206,2359,1.0679963735267453,0.847392963119966,0.043662568885120816,0.02161933022467147,0.08732513777024163,3,0.41966935142009326,0.5790589232725731,0.001271725307333616
942,Howard,3762,Howard Precinct 03-005,2617,201,60,1286,1278,884,3762,1.0,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,1198,0.341839447102605,0.3397129186602871,0.3184476342371079
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,925,724,536,2057,1.0,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,408,0.44968400583373846,0.351968886728245,0.19834710743801653
1358,Howard,2252,Howard Precinct 01-008,1565,276,136,899,576,275,2252,1.0,0.6949378330373002,0.12255772646536411,0.06039076376554174,0.12211367673179396,777,0.39920071047957373,0.2557726465364121,0.3450266429840142
1359,Howard,1598,Howard Precinct 01-013,988,356,57,771,644,197,1598,1.0,0.6182728410513142,0.2227784730913642,0.03566958698372966,0.123279098873592,183,0.48247809762202754,0.4030037546933667,0.11451814768460576
1360,Howard,2627,Howard Precinct 01-001,2032,248,78,1170,1013,269,2627,1.0,0.7735059002664636,0.09440426341834793,0.029691663494480394,0.10239817282070804,444,0.4453749524172059,0.3856109630757518,0.16901408450704225
1409,Howard,1452,Howard Precinct 02-005,1077,25,28,641,420,322,1452,1.0,0.7417355371900827,0.01721763085399449,0.01928374655647383,0.22176308539944903,391,0.4414600550964187,0.2892561983471074,0.2692837465564738
1410,Howard,2087,Howard Precinct 02-015,1499,82,42,775,581,464,2087,1.0,0.7182558696693819,0.0392908481073311,0.020124580737901295,0.22232870148538572,731,0.3713464302827024,0.2783900335409679,0.35026353617632966
1411,Howard,2065,Howard Precinct 02-018,1679,80,49,805,742,257,2065,1.0,0.8130750605326876,0.0387409200968523,0.023728813559322035,0.12445520581113802,518,0.3898305084745763,0.3593220338983051,0.25084745762711863
1412,Howard,2274,Howard Precinct 02-011,1600,181,59,758,636,434,2274,1.0,0.7036059806508356,0.07959542656112577,0.025945470536499562,0.19085312225153914,880,0.3333333333333333,0.2796833773087071,0.38698328935795956
1413,Howard,1532,Howard Precinct 02-019,1154,100,30,631,630,248,1532,1.0,0.7532637075718016,0.06527415143603134,0.0195822454308094,0.1618798955613577,271,0.4118798955613577,0.4112271540469974,0.1768929503916449
1414,Howard,327,Howard Precinct 02-021,278,3,10,146,104,36,327,1.0,0.8501529051987767,0.009174311926605505,0.03058103975535168,0.11009174311926606,77,0.44648318042813456,0.3180428134556575,0.23547400611620795
1415,Howard,2492,Howard Precinct 02-012,1768,140,62,1036,742,522,2492,1.0,0.709470304975923,0.056179775280898875,0.024879614767255216,0.20947030497592295,714,0.4157303370786517,0.29775280898876405,0.28651685393258425
1416,Howard,1902,Howard Precinct 02-006,1286,153,46,679,481,417,1902,1.0,0.676130389064143,0.0804416403785489,0.024185068349106203,0.2192429022082019,742,0.3569926393270242,0.2528916929547844,0.3901156677181914
1417,Howard,4633,Howard Precinct 02-009,1730,622,346,1162,398,1935,4633,1.0,0.37340815886034967,0.13425426289661127,0.07468163177206993,0.41765594647096915,3073,0.2508094107489747,0.08590546082451975,0.6632851284265056
1418,Howard,1313,Howard Precinct 02-024,1031,76,35,527,448,171,1313,1.0,0.7852246763137852,0.057882711348057884,0.026656511805026657,0.13023610053313023,338,0.4013709063214014,0.3412033511043412,0.25742574257425743
1419,Howard,1532,Howard Precinct 02-007,1267,55,38,643,707,172,1532,1.0,0.827023498694517,0.03590078328981723,0.024804177545691905,0.1122715404699739,182,0.4197127937336815,0.4614882506527415,0.11879895561357702
1496,Howard,2112,Howard Precinct 05-011,1724,78,43,749,777,267,2112,1.0,0.8162878787878788,0.036931818181818184,0.020359848484848484,0.12642045454545456,586,0.3546401515151515,0.3678977272727273,0.2774621212121212
1497,Howard,1596,Howard Precinct 05-020,1278,99,52,802,791,167,1596,1.0224646983311938,0.8007518796992481,0.06203007518796992,0.03258145363408521,0.10463659147869674,3,0.5025062656641605,0.4956140350877193,0.0018796992481203006
1498,Howard,1970,Howard Precinct 04-006,1630,112,48,726,1241,180,1970,1.1227168949771689,0.8274111675126904,0.05685279187817259,0.024365482233502538,0.09137055837563451,3,0.36852791878172586,0.6299492385786802,0.0015228426395939086
1499,Howard,1587,Howard Precinct 04-002,1414,44,35,645,939,94,1587,1.110021023125438,0.8909892879647133,0.027725267800882167,0.02205419029615627,0.05923125393824827,3,0.4064272211720227,0.5916824196597353,0.001890359168241966
1500,Howard,2228,Howard Precinct 05-019,1846,101,57,948,1152,224,2228,1.0,0.8285457809694794,0.04533213644524237,0.025583482944344704,0.10053859964093358,128,0.4254937163375224,0.5170556552962298,0.05745062836624776
1501,Howard,2504,Howard Precinct 05-001,1817,162,73,1228,1175,452,2504,1.0,0.7256389776357828,0.06469648562300319,0.02915335463258786,0.1805111821086262,101,0.4904153354632588,0.4692492012779553,0.04033546325878594
1502,Howard,1727,Howard Precinct 03-006,1346,124,45,673,872,212,1727,1.0,0.7793862188766647,0.07180081065431385,0.02605674580196873,0.12275622466705269,182,0.38969310943833235,0.5049218297625941,0.10538506079907353
1509,Howard,2974,Howard Precinct 05-006,2081,242,79,1815,1157,572,2974,1.3772011121408712,0.6997310020174848,0.08137188971082716,0.0265635507733692,0.19233355749831876,2,0.6102891728312038,0.3890383322125084,0.0006724949562878278
1510,Howard,2369,Howard Precinct 06-028,1575,214,83,1285,912,497,2369,1.0,0.6648374841705361,0.09033347403967919,0.03503588011819333,0.2097931616715914,172,0.5424229632756438,0.38497256226255805,0.07260447446179823
1511,Howard,1568,Howard Precinct 06-032,1213,96,59,677,593,200,1568,1.0,0.7735969387755102,0.061224489795918366,0.03762755102040816,0.12755102040816327,298,0.4317602040816326,0.3781887755102041,0.19005102040816327
1512,Howard,1414,Howard Precinct 06-003,1102,109,46,689,459,157,1414,1.0,0.7793493635077794,0.07708628005657708,0.03253182461103253,0.11103253182461104,266,0.4872701555869873,0.3246110325318246,0.18811881188118812
1513,Howard,2320,Howard Precinct 05-005,1501,208,49,1229,829,562,2320,1.0,0.6469827586206897,0.0896551724137931,0.021120689655172414,0.24224137931034484,262,0.5297413793103448,0.35732758620689653,0.11293103448275862
1514,Howard,1265,Howard Precinct 05-013,838,180,122,560,247,125,1265,1.0,0.6624505928853754,0.1422924901185771,0.09644268774703557,0.09881422924901186,458,0.4426877470355731,0.19525691699604744,0.36205533596837947
1570,Howard,1476,Howard Precinct 05-023,899,294,59,744,218,224,1476,1.0,0.6090785907859079,0.1991869918699187,0.03997289972899729,0.15176151761517614,514,0.5040650406504065,0.14769647696476965,0.34823848238482386
1571,Howard,2674,Howard Precinct 05-009,883,1027,372,1037,239,392,2674,1.0,0.33021690351533284,0.38406881077038146,0.13911742707554225,0.14659685863874344,1398,0.38780852655198206,0.0893792071802543,0.5228122662677637
1572,Howard,837,Howard Precinct 05-002,604,150,31,441,165,52,837,1.0,0.7216248506571087,0.17921146953405018,0.037037037037037035,0.06212664277180406,231,0.5268817204301075,0.1971326164874552,0.27598566308243727
1573,Howard,70,Howard Precinct 02-022,57,2,2,27,12,9,70,1.0,0.8142857142857143,0.02857142857142857,0.02857142857142857,0.12857142857142856,31,0.38571428571428573,0.17142857142857143,0.44285714285714284
1574,Howard,2055,Howard Precinct 03-003,1577,156,31,817,858,291,2055,1.0,0.767396593673966,0.07591240875912408,0.01508515815085158,0.1416058394160584,380,0.3975669099756691,0.41751824817518246,0.18491484184914841
1575,Howard,1663,Howard Precinct 03-001,1335,90,27,570,686,211,1663,1.0,0.8027660853878533,0.054119061936259774,0.016235718580877932,0.12687913409500903,407,0.3427540589296452,0.41250751653638,0.24473842453397474
1576,Howard,228,Howard Precinct 03-004,180,13,3,80,94,32,228,1.0,0.7894736842105263,0.05701754385964912,0.013157894736842105,0.14035087719298245,54,0.3508771929824561,0.41228070175438597,0.23684210526315788
1577,Howard,2119,Howard Precinct 02-017,1305,87,38,494,422,689,2119,1.0,0.6158565361019349,0.04105710240679566,0.01793298725814063,0.32515337423312884,1203,0.2331288343558282,0.19915054270882493,0.5677206229353469
1578,Howard,2614,Howard Precinct 05-015,1651,485,121,1465,437,357,2614,1.0,0.6315990818668707,0.18553940321346596,0.046289211935730684,0.13657230298393266,712,0.5604437643458301,0.16717674062739096,0.2723794950267789
1579,Howard,2031,Howard Precinct 05-008,1199,532,123,1044,195,177,2031,1.0,0.5903495814869523,0.2619399310684392,0.060561299852289516,0.08714918759231906,792,0.5140324963072378,0.09601181683899557,0.38995568685376664
1580,Howard,2609,Howard Precinct 05-004,1301,839,174,1554,347,295,2609,1.0,0.49865848984285166,0.32157914909927177,0.06669221924108854,0.11307014181678804,708,0.5956305097738597,0.133001149865849,0.2713683403602913
1581,Howard,802,Howard Precinct 06-012,491,171,57,473,152,83,802,1.0,0.6122194513715711,0.21321695760598502,0.07107231920199501,0.10349127182044887,177,0.5897755610972568,0.18952618453865336,0.22069825436408977
1582,Howard,2061,Howard Precinct 06-008,763,646,406,862,186,246,2061,1.0,0.37020863658418246,0.3134400776322174,0.1969917515769044,0.11935953420669577,1013,0.41824357108199905,0.09024745269286755,0.49150897622513345
1583,Howard,2606,Howard Precinct 06-017,1064,859,318,1329,243,365,2606,1.0,0.40828856485034537,0.329623944742901,0.12202609363008442,0.14006139677666923,1034,0.509976976208749,0.09324635456638526,0.3967766692248657
1584,Howard,2144,Howard Precinct 06-009,765,779,403,1159,229,197,2144,1.0,0.3568097014925373,0.363339552238806,0.18796641791044777,0.09188432835820895,756,0.5405783582089553,0.10680970149253731,0.35261194029850745
1585,Howard,850,Howard Precinct 05-014,658,95,28,424,211,69,850,1.0,0.7741176470588236,0.11176470588235295,0.03294117647058824,0.0811764705882353,215,0.4988235294117647,0.24823529411764705,0.2529411764705882
1586,Howard,1183,Howard Precinct 02-010,877,34,25,655,376,247,1183,1.0,0.7413355874894336,0.028740490278951817,0.021132713440405747,0.2087912087912088,152,0.5536770921386306,0.31783601014370244,0.12848689771766694
1587,Howard,3236,Howard Precinct 05-003,1699,925,214,1578,320,398,3236,1.0,0.5250309023485785,0.2858467243510507,0.06613102595797281,0.12299134734239803,1338,0.48763906056860323,0.09888751545117429,0.4134734239802225
1588,Howard,2420,Howard Precinct 05-016,1314,499,174,895,326,433,2420,1.0,0.5429752066115703,0.206198347107438,0.07190082644628099,0.17892561983471075,1199,0.36983471074380164,0.1347107438016529,0.4954545454545455
1589,Howard,993,Howard Precinct 02-014,745,63,31,515,216,154,993,1.0,0.7502517623363545,0.0634441087613293,0.03121852970795569,0.15508559919436052,262,0.5186304128902316,0.2175226586102719,0.2638469284994965
