,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,328,817,101,1720,1.0,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,575,0.19069767441860466,0.475,0.33430232558139533
129,Howard,1498,Howard Precinct 04-001,1349,40,68,238,603,41,1498,1.0,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,657,0.1588785046728972,0.40253671562082777,0.438584779706275
131,Howard,1440,Howard Precinct 04-005,1280,44,55,261,778,61,1440,1.0,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,401,0.18125,0.5402777777777777,0.27847222222222223
688,Howard,1703,Howard Precinct 06-007,920,548,99,338,180,136,1703,1.0,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,1185,0.1984732824427481,0.10569583088667057,0.6958308866705814
689,Howard,3903,Howard Precinct 06-029,1974,852,170,1172,553,907,3903,1.0,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,2178,0.3002818344862926,0.14168588265436843,0.5580322828593389
690,Howard,1011,Howard Precinct 06-030,438,312,156,297,107,105,1011,1.0,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,607,0.29376854599406527,0.10583580613254204,0.6003956478733927
691,Howard,2972,Howard Precinct 01-006,1817,361,178,414,337,616,2972,1.0,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,2221,0.13930013458950202,0.11339165545087483,0.7473082099596231
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,993,433,663,4044,1.0,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,2618,0.24554896142433236,0.10707220573689416,0.6473788328387735
926,Howard,2116,Howard Precinct 04-004,1753,171,39,402,913,153,2116,1.0,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,801,0.1899810964083176,0.43147448015122875,0.3785444234404537
930,Howard,2206,Howard Precinct 03-002,1871,96,47,545,997,192,2206,1.0,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,664,0.2470534904805077,0.4519492293744334,0.30099728014505894
942,Howard,3762,Howard Precinct 03-005,2617,201,60,728,972,884,3762,1.0,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,2062,0.19351408825093036,0.2583732057416268,0.5481127060074429
