,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,207,63,101,1720,1,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,1450,0.12034883720930233,0.03662790697674419,0.8430232558139535
129,Howard,1498,Howard Precinct 04-001,1349,40,68,172,57,41,1498,1,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,1269,0.11481975967957277,0.038050734312416554,0.8471295060080107
131,Howard,1440,Howard Precinct 04-005,1280,44,55,175,54,61,1440,1,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,1211,0.12152777777777778,0.0375,0.8409722222222222
688,Howard,1703,Howard Precinct 06-007,920,548,99,153,126,136,1703,1,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,1424,0.08984145625366999,0.0739870816206694,0.8361714621256606
689,Howard,3903,Howard Precinct 06-029,1974,852,170,701,372,907,3903,1,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,2830,0.17960543171919036,0.09531129900076864,0.725083269280041
690,Howard,1011,Howard Precinct 06-030,438,312,156,136,127,105,1011,1,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,748,0.13452027695351138,0.12561819980217606,0.7398615232443125
691,Howard,2972,Howard Precinct 01-006,1817,361,178,206,123,616,2972,1,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,2643,0.0693135935397039,0.04138627187079408,0.889300134589502
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,358,281,663,4044,1,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,3405,0.08852621167161226,0.06948565776458951,0.8419881305637982
926,Howard,2116,Howard Precinct 04-004,1753,171,39,230,84,153,2116,1,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,1802,0.10869565217391304,0.03969754253308128,0.8516068052930057
930,Howard,2206,Howard Precinct 03-002,1871,96,47,328,135,192,2206,1,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,1743,0.1486854034451496,0.06119673617407072,0.7901178603807797
942,Howard,3762,Howard Precinct 03-005,2617,201,60,424,179,884,3762,1,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,3159,0.11270600744284955,0.04758107389686337,0.8397129186602871
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,309,152,536,2057,1,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,1596,0.15021876519202723,0.07389402041808459,0.7758872143898882
1358,Howard,2252,Howard Precinct 01-008,1565,276,136,251,139,275,2252,1,0.6949378330373002,0.12255772646536411,0.06039076376554174,0.12211367673179396,1862,0.11145648312611012,0.06172291296625222,0.8268206039076377
1359,Howard,1598,Howard Precinct 01-013,988,356,57,178,81,197,1598,1,0.6182728410513142,0.2227784730913642,0.03566958698372966,0.123279098873592,1339,0.1113892365456821,0.05068836045056321,0.8379224030037546
1360,Howard,2627,Howard Precinct 01-001,2032,248,78,319,168,269,2627,1,0.7735059002664636,0.09440426341834793,0.029691663494480394,0.10239817282070804,2140,0.12143129044537496,0.06395127521888085,0.8146174343357442
1409,Howard,1452,Howard Precinct 02-005,1077,25,28,210,83,322,1452,1,0.7417355371900827,0.01721763085399449,0.01928374655647383,0.22176308539944903,1159,0.1446280991735537,0.05716253443526171,0.7982093663911846
1410,Howard,2087,Howard Precinct 02-015,1499,82,42,300,111,464,2087,1,0.7182558696693819,0.0392908481073311,0.020124580737901295,0.22232870148538572,1676,0.14374700527072354,0.05318639195016771,0.8030666027791088
1411,Howard,2065,Howard Precinct 02-018,1679,80,49,278,115,257,2065,1,0.8130750605326876,0.0387409200968523,0.023728813559322035,0.12445520581113802,1672,0.13462469733656174,0.05569007263922518,0.8096852300242131
1412,Howard,2274,Howard Precinct 02-011,1600,181,59,264,107,434,2274,1,0.7036059806508356,0.07959542656112577,0.025945470536499562,0.19085312225153914,1903,0.11609498680738786,0.047053649956024624,0.8368513632365875
