,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,531,1072,101,1720,1.0,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,117,0.30872093023255814,0.6232558139534884,0.06802325581395349
129,Howard,1498,Howard Precinct 04-001,1349,40,68,414,797,41,1498,1.0,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,287,0.27636849132176233,0.5320427236315087,0.19158878504672897
131,Howard,1440,Howard Precinct 04-005,1280,44,55,441,958,61,1440,1.0,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,41,0.30625,0.6652777777777777,0.02847222222222222
688,Howard,1703,Howard Precinct 06-007,920,548,99,616,260,136,1703,1.0,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,827,0.361714621256606,0.15267175572519084,0.48561362301820316
689,Howard,3903,Howard Precinct 06-029,1974,852,170,1926,765,907,3903,1.0,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,1212,0.49346656418139895,0.1960030745580323,0.31053036126056877
690,Howard,1011,Howard Precinct 06-030,438,312,156,515,147,105,1011,1.0,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,349,0.5093966369930761,0.14540059347181009,0.34520276953511375
691,Howard,2972,Howard Precinct 01-006,1817,361,178,858,492,616,2972,1.0,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,1622,0.28869448183041724,0.1655450874831763,0.5457604306864065
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,1340,479,663,4044,1.0,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,2225,0.3313550939663699,0.11844708209693373,0.5501978239366964
926,Howard,2116,Howard Precinct 04-004,1753,171,39,646,1204,153,2116,1.0,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,266,0.3052930056710775,0.5689981096408318,0.12570888468809074
930,Howard,2206,Howard Precinct 03-002,1871,96,47,826,1273,192,2206,1.0,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,107,0.3744333635539438,0.5770625566636446,0.048504079782411606
942,Howard,3762,Howard Precinct 03-005,2617,201,60,1231,1318,884,3762,1.0,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,1213,0.3272195640616693,0.3503455608718767,0.322434875066454
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,857,737,536,2057,1.0,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,463,0.41662615459406904,0.3582887700534759,0.22508507535245503
