,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
99,Howard,1720,Howard Precinct 04-003,1518,681,726,202,1720,1.0,0.8825581395348837,0.11744186046511627,313,0.3959302325581395,0.42209302325581394,0.1819767441860465
129,Howard,1498,Howard Precinct 04-001,1349,545,545,149,1498,1.0,0.9005340453938585,0.09946595460614152,408,0.3638184245660881,0.3638184245660881,0.27236315086782376
131,Howard,1440,Howard Precinct 04-005,1280,588,641,160,1440,1.0,0.8888888888888888,0.1111111111111111,211,0.4083333333333333,0.44513888888888886,0.14652777777777778
688,Howard,1703,Howard Precinct 06-007,920,637,149,783,1703,1.0,0.540223135642983,0.45977686435701703,917,0.37404580152671757,0.08749266001174398,0.5384615384615384
689,Howard,3903,Howard Precinct 06-029,1974,2191,522,1929,3903,1.0,0.5057647963105304,0.49423520368946966,1190,0.5613630540609788,0.1337432744043044,0.30489367153471686
690,Howard,1011,Howard Precinct 06-030,438,607,106,573,1011,1.0,0.4332344213649852,0.5667655786350149,298,0.6003956478733927,0.10484668644906034,0.29475766567754697
691,Howard,2972,Howard Precinct 01-006,1817,756,291,1155,2972,1.0,0.6113728129205922,0.3886271870794078,1925,0.2543741588156124,0.09791386271870794,0.6477119784656796
694,Howard,4044,Howard Precinct 01-015,1543,2370,569,2501,4044,1.0,0.3815529179030663,0.6184470820969338,1105,0.586053412462908,0.14070227497527202,0.27324431256181997
926,Howard,2116,Howard Precinct 04-004,1753,766,812,363,2116,1.0,0.8284499054820416,0.1715500945179584,538,0.3620037807183365,0.3837429111531191,0.2542533081285444
930,Howard,2206,Howard Precinct 03-002,1871,1140,885,335,2206,1.0,0.8481414324569356,0.15185856754306437,181,0.5167724388032638,0.4011786038077969,0.08204895738893926
942,Howard,3762,Howard Precinct 03-005,2617,1388,791,1145,3762,1.0,0.6956406166932483,0.3043593833067517,1583,0.3689526847421584,0.21026049973418395,0.42078681552365765
1349,Howard,2057,Howard Precinct 02-008,1283,1020,530,774,2057,1.0,0.6237238697131745,0.3762761302868255,507,0.49586776859504134,0.25765678172095285,0.24647544968400584
1358,Howard,2252,Howard Precinct 01-008,1565,857,355,687,2252,1.0,0.6949378330373002,0.30506216696269983,1040,0.380550621669627,0.15763765541740674,0.46181172291296624
1359,Howard,1598,Howard Precinct 01-013,988,880,407,610,1598,1.0,0.6182728410513142,0.38172715894868586,311,0.5506883604505632,0.2546933667083855,0.19461827284105132
