,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
99,Howard,1720,Howard Precinct 04-003,1518,453,730,202,1720,1.0,0.8825581395348837,0.11744186046511627,537,0.2633720930232558,0.42441860465116277,0.3122093023255814
129,Howard,1498,Howard Precinct 04-001,1349,311,558,149,1498,1.0,0.9005340453938585,0.09946595460614152,629,0.2076101468624833,0.3724966622162884,0.4198931909212283
131,Howard,1440,Howard Precinct 04-005,1280,388,682,160,1440,1.0,0.8888888888888888,0.1111111111111111,370,0.26944444444444443,0.4736111111111111,0.2569444444444444
688,Howard,1703,Howard Precinct 06-007,920,359,180,783,1703,1.0,0.540223135642983,0.45977686435701703,1164,0.21080446271285966,0.10569583088667057,0.6834997064004698
689,Howard,3903,Howard Precinct 06-029,1974,1250,543,1929,3903,1.0,0.5057647963105304,0.49423520368946966,2110,0.32026646169613116,0.13912375096079937,0.5406097873430694
690,Howard,1011,Howard Precinct 06-030,438,318,108,573,1011,1.0,0.4332344213649852,0.5667655786350149,585,0.314540059347181,0.10682492581602374,0.5786350148367952
691,Howard,2972,Howard Precinct 01-006,1817,483,314,1155,2972,1.0,0.6113728129205922,0.3886271870794078,2175,0.16251682368775236,0.10565275908479138,0.7318304172274562
694,Howard,4044,Howard Precinct 01-015,1543,1071,442,2501,4044,1.0,0.3815529179030663,0.6184470820969338,2531,0.26483679525222553,0.109297725024728,0.6258654797230465
926,Howard,2116,Howard Precinct 04-004,1753,540,807,363,2116,1.0,0.8284499054820416,0.1715500945179584,769,0.2551984877126654,0.3813799621928166,0.36342155009451793
930,Howard,2206,Howard Precinct 03-002,1871,733,879,335,2206,1.0,0.8481414324569356,0.15185856754306437,594,0.3322756119673617,0.3984587488667271,0.2692656391659112
942,Howard,3762,Howard Precinct 03-005,2617,886,858,1145,3762,1.0,0.6956406166932483,0.3043593833067517,2018,0.2355130249867092,0.22807017543859648,0.5364167995746943
1349,Howard,2057,Howard Precinct 02-008,1283,627,488,774,2057,1.0,0.6237238697131745,0.3762761302868255,942,0.3048128342245989,0.23723869713174525,0.4579484686436558
1358,Howard,2252,Howard Precinct 01-008,1565,537,397,687,2252,1.0,0.6949378330373002,0.30506216696269983,1318,0.23845470692717585,0.17628774422735347,0.5852575488454707
1359,Howard,1598,Howard Precinct 01-013,988,532,393,610,1598,1.0,0.6182728410513142,0.38172715894868586,673,0.33291614518147683,0.24593241551939926,0.4211514392991239
1360,Howard,2627,Howard Precinct 01-001,2032,835,688,595,2627,1.0,0.7735059002664636,0.22649409973353635,1104,0.31785306433193755,0.26189569851541683,0.4202512371526456
1409,Howard,1452,Howard Precinct 02-005,1077,452,322,375,1452,1.0,0.7417355371900827,0.25826446280991733,678,0.31129476584022037,0.22176308539944903,0.4669421487603306
1410,Howard,2087,Howard Precinct 02-015,1499,568,467,588,2087,1.0,0.7182558696693819,0.2817441303306181,1052,0.2721609966459032,0.22376617153809295,0.5040728318160038
1411,Howard,2065,Howard Precinct 02-018,1679,666,502,386,2065,1.0,0.8130750605326876,0.18692493946731234,897,0.3225181598062954,0.2430992736077482,0.4343825665859564
1412,Howard,2274,Howard Precinct 02-011,1600,524,473,674,2274,1.0,0.7036059806508356,0.2963940193491645,1277,0.23043095866314864,0.20800351802990324,0.5615655233069481
1413,Howard,1532,Howard Precinct 02-019,1154,453,418,378,1532,1.0,0.7532637075718016,0.24673629242819844,661,0.29569190600522194,0.27284595300261094,0.4314621409921671
1414,Howard,327,Howard Precinct 02-021,278,121,76,49,327,1.0,0.8501529051987767,0.14984709480122324,130,0.37003058103975534,0.2324159021406728,0.39755351681957185
1415,Howard,2492,Howard Precinct 02-012,1768,668,498,724,2492,1.0,0.709470304975923,0.29052969502407705,1326,0.2680577849117175,0.1998394863563403,0.5321027287319422
1416,Howard,1902,Howard Precinct 02-006,1286,484,357,616,1902,1.0,0.676130389064143,0.323869610935857,1061,0.2544689800210305,0.18769716088328076,0.5578338590956887
1417,Howard,4633,Howard Precinct 02-009,1730,648,261,2903,4633,1.0,0.37340815886034967,0.6265918411396504,3724,0.13986617742283616,0.05633498812864235,0.8037988344485215
1418,Howard,1313,Howard Precinct 02-024,1031,423,314,282,1313,1.0,0.7852246763137852,0.21477532368621477,576,0.32216298552932215,0.23914699162223915,0.43869002284843867
1419,Howard,1532,Howard Precinct 02-007,1267,516,483,265,1532,1.0,0.827023498694517,0.17297650130548303,533,0.3368146214099217,0.3152741514360313,0.347911227154047
1496,Howard,2112,Howard Precinct 05-011,1724,576,665,388,2112,1.0,0.8162878787878788,0.18371212121212122,871,0.2727272727272727,0.31486742424242425,0.41240530303030304
1497,Howard,1558,Howard Precinct 05-020,1249,469,589,309,1558,1.0,0.8016688061617459,0.19833119383825418,500,0.3010269576379974,0.3780487804878049,0.3209242618741977
1498,Howard,1752,Howard Precinct 04-006,1451,507,805,301,1752,1.0,0.8281963470319634,0.17180365296803654,440,0.2893835616438356,0.4594748858447489,0.2511415525114155
1499,Howard,1427,Howard Precinct 04-002,1273,468,690,154,1427,1.0,0.8920812894183602,0.1079187105816398,269,0.32796075683251574,0.4835318850735809,0.1885073580939033
1500,Howard,2228,Howard Precinct 05-019,1846,650,838,382,2228,1.0,0.8285457809694794,0.17145421903052063,740,0.2917414721723519,0.3761220825852783,0.33213644524236985
1501,Howard,2504,Howard Precinct 05-001,1817,777,791,687,2504,1.0,0.7256389776357828,0.2743610223642173,936,0.3103035143769968,0.31589456869009586,0.3738019169329074
1502,Howard,1727,Howard Precinct 03-006,1346,493,592,381,1727,1.0,0.7793862188766647,0.22061378112333527,642,0.2854661262304574,0.34279096699478867,0.3717429067747539
1509,Howard,2158,Howard Precinct 05-006,1511,985,801,647,2158,1.0,0.7001853568118629,0.29981464318813716,372,0.45644114921223355,0.371177015755329,0.17238183503243745
1510,Howard,2369,Howard Precinct 06-028,1575,778,683,794,2369,1.0,0.6648374841705361,0.33516251582946394,908,0.3284086112283664,0.28830730265934995,0.38328408611228365
1511,Howard,1568,Howard Precinct 06-032,1213,419,448,355,1568,1.0,0.7735969387755102,0.2264030612244898,701,0.26721938775510207,0.2857142857142857,0.44706632653061223
1512,Howard,1414,Howard Precinct 06-003,1102,456,335,312,1414,1.0,0.7793493635077794,0.22065063649222066,623,0.32248939179632247,0.2369165487977369,0.4405940594059406
1513,Howard,2320,Howard Precinct 05-005,1501,784,647,819,2320,1.0,0.6469827586206897,0.35301724137931034,889,0.33793103448275863,0.2788793103448276,0.38318965517241377
1514,Howard,1265,Howard Precinct 05-013,838,385,194,427,1265,1.0,0.6624505928853754,0.3375494071146245,686,0.30434782608695654,0.1533596837944664,0.542292490118577
1570,Howard,1476,Howard Precinct 05-023,899,486,166,577,1476,1.0,0.6090785907859079,0.39092140921409213,824,0.32926829268292684,0.11246612466124661,0.5582655826558266
1571,Howard,2674,Howard Precinct 05-009,883,612,173,1791,2674,1.0,0.33021690351533284,0.6697830964846672,1889,0.22887060583395663,0.06469708302169035,0.706432311144353
1572,Howard,837,Howard Precinct 05-002,604,322,116,233,837,1.0,0.7216248506571087,0.27837514934289126,399,0.3847072879330944,0.13859020310633213,0.4767025089605735
1573,Howard,70,Howard Precinct 02-022,57,23,4,13,70,1.0,0.8142857142857143,0.18571428571428572,43,0.32857142857142857,0.05714285714285714,0.6142857142857143
1574,Howard,2055,Howard Precinct 03-003,1577,599,620,478,2055,1.0,0.767396593673966,0.23260340632603407,836,0.29148418491484185,0.30170316301703165,0.4068126520681265
1575,Howard,1663,Howard Precinct 03-001,1335,477,478,328,1663,1.0,0.8027660853878533,0.19723391461214673,708,0.28683102826217677,0.28743235117257965,0.42573662056524353
1576,Howard,228,Howard Precinct 03-004,180,54,65,48,228,1.0,0.7894736842105263,0.21052631578947367,109,0.23684210526315788,0.2850877192982456,0.4780701754385965
1577,Howard,2119,Howard Precinct 02-017,1305,488,363,814,2119,1.0,0.6158565361019349,0.38414346389806514,1268,0.23029731005191129,0.171307220386975,0.5983954695611138
1578,Howard,2614,Howard Precinct 05-015,1651,905,363,963,2614,1.0,0.6315990818668707,0.3684009181331293,1346,0.34621270084162203,0.13886763580719205,0.5149196633511859
1579,Howard,2031,Howard Precinct 05-008,1199,730,146,832,2031,1.0,0.5903495814869523,0.4096504185130478,1155,0.35942885278188086,0.07188577055637617,0.568685376661743
1580,Howard,2609,Howard Precinct 05-004,1301,901,246,1308,2609,1.0,0.49865848984285166,0.5013415101571483,1462,0.34534304331161364,0.09428899961671139,0.560367957071675
1581,Howard,802,Howard Precinct 06-012,491,300,120,311,802,1.0,0.6122194513715711,0.3877805486284289,382,0.3740648379052369,0.14962593516209477,0.4763092269326683
1582,Howard,2061,Howard Precinct 06-008,763,536,154,1298,2061,1.0,0.37020863658418246,0.6297913634158175,1371,0.2600679281901989,0.07472100921882581,0.6652110625909753
1583,Howard,2606,Howard Precinct 06-017,1064,775,198,1542,2606,1.0,0.40828856485034537,0.5917114351496546,1633,0.29739063699155793,0.07597851112816577,0.6266308518802763
1584,Howard,2144,Howard Precinct 06-009,765,739,176,1379,2144,1.0,0.3568097014925373,0.6431902985074627,1229,0.34468283582089554,0.08208955223880597,0.5732276119402985
1585,Howard,850,Howard Precinct 05-014,658,298,158,192,850,1.0,0.7741176470588236,0.22588235294117648,394,0.35058823529411764,0.18588235294117647,0.46352941176470586
1586,Howard,1183,Howard Precinct 02-010,877,442,267,306,1183,1.0,0.7413355874894336,0.2586644125105664,474,0.37362637362637363,0.2256973795435334,0.400676246830093
1587,Howard,3236,Howard Precinct 05-003,1699,971,229,1537,3236,1.0,0.5250309023485785,0.47496909765142153,2036,0.300061804697157,0.0707663782447466,0.6291718170580964
1588,Howard,2420,Howard Precinct 05-016,1314,532,193,1106,2420,1.0,0.5429752066115703,0.4570247933884298,1695,0.21983471074380165,0.07975206611570249,0.7004132231404959
1589,Howard,993,Howard Precinct 02-014,745,386,146,248,993,1.0,0.7502517623363545,0.2497482376636455,461,0.38872104733131924,0.1470292044310171,0.46424974823766363
1590,Howard,1506,Howard Precinct 06-005,939,546,232,567,1506,1.0,0.6235059760956175,0.37649402390438247,728,0.36254980079681276,0.15405046480743692,0.48339973439575035
1591,Howard,1730,Howard Precinct 06-031,773,545,140,957,1730,1.0,0.44682080924855494,0.5531791907514451,1045,0.315028901734104,0.08092485549132948,0.6040462427745664
1592,Howard,1628,Howard Precinct 06-010,1035,708,271,593,1628,1.0,0.6357493857493858,0.3642506142506142,649,0.4348894348894349,0.16646191646191646,0.39864864864864863
1593,Howard,1514,Howard Precinct 06-011,851,653,262,663,1514,1.0,0.5620871862615587,0.4379128137384412,599,0.43130779392338175,0.17305151915455746,0.3956406869220608
1594,Howard,1798,Howard Precinct 06-021,607,434,97,1191,1798,1.0,0.3375973303670745,0.6624026696329255,1267,0.2413793103448276,0.053948832035595105,0.7046718576195773
1595,Howard,1657,Howard Precinct 06-014,910,682,191,747,1657,1.0,0.5491852745926373,0.4508147254073627,784,0.4115872057936029,0.11526855763427882,0.4731442365721183
1596,Howard,2698,Howard Precinct 06-016,1280,802,258,1418,2698,1.0,0.4744255003706449,0.5255744996293551,1638,0.2972572275759822,0.09562638991845812,0.6071163825055597
1597,Howard,1142,Howard Precinct 06-006,821,558,187,321,1142,1.0,0.7189141856392294,0.28108581436077057,397,0.4886164623467601,0.1637478108581436,0.3476357267950963
1598,Howard,1146,Howard Precinct 02-020,847,321,148,299,1146,1.0,0.7390924956369983,0.26090750436300175,677,0.2801047120418848,0.12914485165794065,0.5907504363001745
1599,Howard,965,Howard Precinct 02-013,738,361,167,227,965,1.0,0.7647668393782383,0.23523316062176167,437,0.37409326424870465,0.17305699481865286,0.45284974093264246
1600,Howard,2258,Howard Precinct 02-004,994,498,246,1264,2258,1.0,0.4402125775022144,0.5597874224977857,1514,0.22054915854738708,0.10894596988485385,0.6705048715677591
1601,Howard,2706,Howard Precinct 02-003,2051,857,575,655,2706,1.0,0.7579453067257945,0.24205469327420548,1274,0.31670362158167037,0.21249076127124908,0.4708056171470806
1619,Howard,1701,Howard Precinct 01-010,1139,410,293,562,1701,1.0,0.6696061140505585,0.3303938859494415,998,0.24103468547912993,0.17225161669606115,0.586713697824809
1620,Howard,366,Howard Precinct 01-007,217,151,86,149,366,1.0,0.592896174863388,0.40710382513661203,129,0.412568306010929,0.23497267759562843,0.3524590163934426
1621,Howard,2763,Howard Precinct 01-003,1793,595,354,970,2763,1.0,0.6489323199420919,0.35106768005790806,1814,0.21534563879840754,0.1281216069489685,0.6565327542526239
1622,Howard,447,Howard Precinct 01-012,364,237,209,83,447,1.4527687296416938,0.814317673378076,0.18568232662192394,1,0.5302013422818792,0.46756152125279643,0.0022371364653243847
1623,Howard,595,Howard Precinct 01-005,437,202,164,158,595,1.0,0.7344537815126051,0.26554621848739496,229,0.33949579831932775,0.27563025210084036,0.38487394957983195
1624,Howard,1106,Howard Precinct 02-025,895,426,316,211,1106,1.0,0.8092224231464737,0.19077757685352623,364,0.38517179023508136,0.2857142857142857,0.3291139240506329
1625,Howard,2449,Howard Precinct 02-016,1747,782,493,702,2449,1.0,0.7133523887300939,0.28664761126990607,1174,0.31931400571661905,0.20130665577786852,0.47937933850551245
1626,Howard,1747,Howard Precinct 01-009,1011,496,309,736,1747,1.0,0.5787063537492845,0.4212936462507155,942,0.28391528334287347,0.17687464224384658,0.53921007441328
1627,Howard,1552,Howard Precinct 01-014,1128,569,455,424,1552,1.0,0.7268041237113402,0.27319587628865977,528,0.36662371134020616,0.2931701030927835,0.3402061855670103
1628,Howard,2886,Howard Precinct 01-002,1980,325,353,906,2886,1.0,0.6860706860706861,0.31392931392931395,2208,0.11261261261261261,0.12231462231462231,0.7650727650727651
1629,Howard,2586,Howard Precinct 01-004,1819,924,782,767,2586,1.0,0.7034029389017789,0.2965970610982212,880,0.35730858468677495,0.3023975251353442,0.3402938901778809
1630,Howard,1159,Howard Precinct 01-011,906,258,197,253,1159,1.0,0.7817083692838654,0.2182916307161346,704,0.22260569456427956,0.16997411561691114,0.6074201898188093
1631,Howard,2733,Howard Precinct 02-002,1860,826,549,873,2733,1.0,0.6805708013172338,0.3194291986827662,1358,0.3022319795096963,0.20087815587266739,0.4968898646176363
1632,Howard,2180,Howard Precinct 02-001,1181,609,308,999,2180,1.0,0.541743119266055,0.45825688073394494,1263,0.2793577981651376,0.14128440366972478,0.5793577981651377
1633,Howard,2500,Howard Precinct 02-023,936,354,159,1564,2500,1.0,0.3744,0.6256,1987,0.1416,0.0636,0.7948
1669,Howard,2070,Howard Precinct 06-024,1087,554,268,983,2070,1.0,0.5251207729468599,0.4748792270531401,1248,0.26763285024154587,0.1294685990338164,0.6028985507246377
1671,Howard,2038,Howard Precinct 06-015,813,587,226,1225,2038,1.0,0.3989205103042198,0.6010794896957802,1225,0.28802747791952893,0.11089303238469088,0.6010794896957802
1675,Howard,2652,Howard Precinct 06-034,914,571,173,1738,2652,1.0,0.34464555052790347,0.6553544494720965,1908,0.21530920060331826,0.06523378582202112,0.7194570135746606
1676,Howard,3014,Howard Precinct 06-002,1196,937,325,1818,3014,1.0,0.39681486396814863,0.6031851360318513,1752,0.3108825481088255,0.10783012607830127,0.5812873258128732
1678,Howard,2624,Howard Precinct 06-035,1067,1057,436,1557,2624,1.0,0.4066310975609756,0.5933689024390244,1131,0.4028201219512195,0.16615853658536586,0.43102134146341464
1679,Howard,734,Howard Precinct 06-023,589,306,195,145,734,1.0,0.8024523160762943,0.19754768392370572,233,0.41689373297002724,0.2656675749318801,0.31743869209809267
