,COUNTY,VAP,NAME,WVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,899,1394,203,3630,1,0.9440771349862259,0.0559228650137741,1337,0.24765840220385674,0.3840220385674931,0.3683195592286501
101,Frederick,2062,Frederick Precinct 03-001,1930,509,763,132,2062,1,0.9359844810863239,0.06401551891367604,790,0.24684772065955382,0.3700290979631426,0.3831231813773036
102,Frederick,4117,Frederick Precinct 23-001,3207,1148,1142,910,4117,1,0.7789652659703667,0.22103473402963322,1827,0.27884381831430655,0.27738644644158367,0.4437697352441098
103,Frederick,674,Frederick Precinct 24-003,646,185,196,28,674,1,0.9584569732937686,0.04154302670623145,293,0.2744807121661721,0.29080118694362017,0.43471810089020774
104,Frederick,2134,Frederick Precinct 03-003,1924,515,838,210,2134,1,0.901593252108716,0.09840674789128398,781,0.24133083411433928,0.39268978444236174,0.36597938144329895
105,Frederick,1667,Frederick Precinct 24-001,1533,532,598,134,1667,1,0.9196160767846431,0.08038392321535692,537,0.3191361727654469,0.3587282543491302,0.32213557288542294
106,Frederick,3265,Frederick Precinct 02-015,2683,1051,795,582,3265,1,0.8217457886676875,0.1782542113323124,1419,0.3218989280245023,0.2434915773353752,0.4346094946401225
107,Frederick,3578,Frederick Precinct 26-001,3149,1020,1121,429,3578,1,0.8801006148686417,0.1198993851313583,1437,0.2850754611514813,0.3133035215204025,0.4016210173281163
112,Frederick,1799,Frederick Precinct 10-001,1737,253,644,62,1799,1,0.9655364091161757,0.03446359088382435,902,0.1406336853807671,0.35797665369649806,0.5013896609227348
113,Frederick,2997,Frederick Precinct 15-001,2874,566,1091,123,2997,1,0.958958958958959,0.04104104104104104,1340,0.1888555221888555,0.3640306973640307,0.4471137804471138
114,Frederick,3794,Frederick Precinct 15-002,3627,629,1244,167,3794,1,0.955983131259884,0.04401686874011597,1921,0.1657880864522931,0.3278861360042172,0.5063257775434897
115,Frederick,1007,Frederick Precinct 04-001,964,136,361,43,1007,1,0.9572989076464746,0.04270109235352532,510,0.13505461767626614,0.3584905660377358,0.506454816285998
116,Frederick,4025,Frederick Precinct 07-002,2268,1604,1262,1757,4025,1,0.5634782608695652,0.4365217391304348,1159,0.39850931677018636,0.3135403726708075,0.2879503105590062
117,Frederick,2425,Frederick Precinct 09-001,2177,724,1053,248,2425,1,0.8977319587628866,0.1022680412371134,648,0.29855670103092785,0.43422680412371134,0.2672164948453608
118,Frederick,2868,Frederick Precinct 09-006,2447,877,939,421,2868,1,0.8532078103207811,0.14679218967921898,1052,0.30578800557880054,0.3274058577405858,0.3668061366806137
119,Frederick,3752,Frederick Precinct 13-001,3415,1023,1236,337,3752,1,0.910181236673774,0.08981876332622601,1493,0.2726545842217484,0.3294243070362473,0.39792110874200426
120,Frederick,3625,Frederick Precinct 09-007,3267,1002,1338,358,3625,1,0.9012413793103449,0.09875862068965517,1285,0.27641379310344827,0.36910344827586206,0.3544827586206897
121,Frederick,3137,Frederick Precinct 09-004,2926,806,1336,211,3137,1,0.932738284985655,0.06726171501434491,995,0.2569333758367867,0.42588460312400384,0.31718202103920945
