,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,119,81,84,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,3346,0.03278236914600551,0.02231404958677686,0.023140495867768594,0.9217630853994491
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,67,54,45,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,1896,0.03249272550921436,0.026188166828322017,0.021823472356935016,0.9194956353055286
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,151,78,75,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,3813,0.03667719213019189,0.018945834345397133,0.018217148409035707,0.9261598251153753
103,Frederick,674,Frederick Precinct 24-003,646,4,13,32,16,30,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,596,0.04747774480712166,0.02373887240356083,0.04451038575667656,0.884272997032641
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,60,56,35,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,1983,0.028116213683223992,0.026241799437675725,0.01640112464854733,0.9292408622305529
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,70,52,63,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,1482,0.041991601679664065,0.03119376124775045,0.03779244151169766,0.8890221955608878
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,188,99,69,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,2909,0.05758039816232772,0.030321592649310874,0.02113323124042879,0.8909647779479326
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,168,98,57,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,3255,0.046953605366126326,0.02738960313024036,0.01593068753493572,0.9097261039686976
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,23,27,26,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,1723,0.012784880489160644,0.01500833796553641,0.014452473596442469,0.9577543079488605
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,62,58,37,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,2840,0.020687354020687353,0.019352686019352687,0.012345679012345678,0.9476142809476142
114,Frederick,3794,Frederick Precinct 15-002,3627,24,72,74,81,54,71,3794,1,0.955983131259884,0.0063257775434897206,0.018977332630469163,0.01871375856615709,3585,0.019504480759093307,0.021349499209277808,0.014232999472851872,0.944913020558777
115,Frederick,1007,Frederick Precinct 04-001,964,3,19,10,11,7,21,1007,1,0.9572989076464746,0.0029791459781529296,0.018867924528301886,0.020854021847070508,979,0.009930486593843098,0.010923535253227408,0.006951340615690168,0.9721946375372393
116,Frederick,4025,Frederick Precinct 07-002,2268,408,411,140,61,52,938,4025,1,0.5634782608695652,0.1013664596273292,0.10211180124223602,0.23304347826086957,3772,0.034782608695652174,0.01515527950310559,0.012919254658385093,0.9371428571428572
117,Frederick,2425,Frederick Precinct 09-001,2177,79,73,112,50,51,96,2425,1,0.8977319587628866,0.03257731958762886,0.030103092783505155,0.03958762886597938,2212,0.04618556701030928,0.020618556701030927,0.021030927835051547,0.9121649484536083
118,Frederick,2868,Frederick Precinct 09-006,2447,162,114,142,63,62,145,2868,1,0.8532078103207811,0.056485355648535567,0.0397489539748954,0.050557880055788006,2601,0.04951185495118549,0.021966527196652718,0.021617852161785217,0.9069037656903766
119,Frederick,3752,Frederick Precinct 13-001,3415,115,119,137,74,95,103,3752,1,0.910181236673774,0.030650319829424306,0.03171641791044776,0.027452025586353946,3446,0.0365138592750533,0.019722814498933903,0.025319829424307036,0.9184434968017058
120,Frederick,3625,Frederick Precinct 09-007,3267,86,156,146,82,89,116,3625,1,0.9012413793103449,0.02372413793103448,0.04303448275862069,0.032,3308,0.040275862068965516,0.022620689655172412,0.024551724137931035,0.9125517241379311
121,Frederick,3137,Frederick Precinct 09-004,2926,42,96,99,51,57,73,3137,1,0.932738284985655,0.0133885878227606,0.030602486452024225,0.02327064073956009,2930,0.031558814153649986,0.01625757092763787,0.018170226330889386,0.9340133885878228
122,Frederick,3312,Frederick Precinct 09-002,3071,42,99,104,79,70,100,3312,1,0.9272342995169082,0.012681159420289856,0.029891304347826088,0.030193236714975844,3059,0.03140096618357488,0.023852657004830916,0.021135265700483092,0.9236111111111112
123,Frederick,1427,Frederick Precinct 09-005,1331,21,38,52,35,24,37,1427,1,0.9327259985984583,0.014716187806587245,0.026629292221443588,0.02592852137351086,1316,0.036440084092501754,0.02452697967764541,0.016818500350385426,0.9222144358794674
124,Frederick,3254,Frederick Precinct 26-002,2717,243,189,122,62,56,105,3254,1,0.8349723417332514,0.07467732022126614,0.05808236017209588,0.0322679778733866,3014,0.037492317148125384,0.019053472649047325,0.017209588199139522,0.9262446220036877
125,Frederick,2580,Frederick Precinct 11-001,2415,40,73,53,50,44,52,2580,1,0.936046511627907,0.015503875968992248,0.028294573643410852,0.020155038759689922,2433,0.02054263565891473,0.01937984496124031,0.017054263565891473,0.9430232558139535
126,Frederick,1877,Frederick Precinct 08-001,1780,39,30,51,51,33,28,1877,1,0.94832179009057,0.02077783697389451,0.015982951518380393,0.014917421417155035,1742,0.02717101758124667,0.02717101758124667,0.017581246670218435,0.9280767181672882
127,Frederick,1703,Frederick Precinct 17-001,1646,14,30,33,31,23,13,1703,1,0.9665296535525543,0.008220786846741044,0.017615971814445096,0.007633587786259542,1616,0.019377568995889608,0.0182031708749266,0.013505578391074574,0.9489136817381092
128,Frederick,4393,Frederick Precinct 18-001,3975,135,167,104,75,70,116,4393,1,0.9048486228090143,0.030730707944457092,0.03801502390166173,0.026405645344866835,4144,0.023674026860915093,0.017072615524698385,0.01593444115638516,0.9433189164580014
130,Frederick,2489,Frederick Precinct 18-002,2395,27,29,51,36,42,38,2489,1,0.9622338288469264,0.010847730012053034,0.011651265568501407,0.015267175572519083,2360,0.020490156689433506,0.01446364001607071,0.01687424668541583,0.9481719566090799
133,Frederick,1309,Frederick Precinct 19-001,1228,26,36,17,19,30,19,1309,1,0.9381207028265852,0.019862490450725745,0.02750190985485103,0.014514896867838044,1243,0.012987012987012988,0.014514896867838044,0.02291825821237586,0.9495798319327731
136,Frederick,1991,Frederick Precinct 24-002,1555,185,122,42,21,32,129,1991,1,0.7810145655449523,0.09291813159216473,0.06127574083375188,0.06479156202913108,1896,0.02109492717227524,0.01054746358613762,0.01607232546459066,0.9522852837769965
137,Frederick,3176,Frederick Precinct 03-002,3012,43,54,140,79,61,67,3176,1,0.9483627204030227,0.01353904282115869,0.01700251889168766,0.021095717884130984,2896,0.04408060453400504,0.02487405541561713,0.01920654911838791,0.9118387909319899
138,Frederick,3128,Frederick Precinct 16-001,2963,37,63,101,52,94,65,3128,1,0.9472506393861893,0.011828644501278773,0.02014066496163683,0.02078005115089514,2881,0.03228900255754476,0.016624040920716114,0.030051150895140665,0.9210358056265985
139,Frederick,1661,Frederick Precinct 06-001,1618,8,16,37,42,22,19,1661,1,0.9741119807344973,0.00481637567730283,0.00963275135460566,0.011438892233594221,1560,0.022275737507525588,0.025285972305839857,0.013245033112582781,0.9391932570740518
140,Frederick,2498,Frederick Precinct 21-001,2294,33,95,56,47,30,76,2498,1,0.9183346677341874,0.01321056845476381,0.038030424339471576,0.03042433947157726,2365,0.02241793434747798,0.018815052041633307,0.01200960768614892,0.9467574059247398
141,Frederick,1672,Frederick Precinct 02-014,1157,207,124,67,21,23,184,1672,1,0.6919856459330144,0.12380382775119617,0.07416267942583732,0.11004784688995216,1561,0.04007177033492823,0.012559808612440191,0.01375598086124402,0.9336124401913876
142,Frederick,2944,Frederick Precinct 02-006,2149,346,218,132,62,48,231,2944,1,0.7299592391304348,0.11752717391304347,0.07404891304347826,0.07846467391304347,2702,0.04483695652173913,0.021059782608695652,0.016304347826086956,0.9177989130434783
143,Frederick,2897,Frederick Precinct 01-002,1883,406,319,127,35,54,289,2897,1,0.64998274076631,0.1401449775629962,0.11011391094235416,0.09975837072833967,2681,0.043838453572661376,0.012081463583016915,0.018639972385226095,0.9254401104590956
144,Frederick,2912,Frederick Precinct 02-016,1692,660,291,93,27,39,269,2912,1,0.5810439560439561,0.22664835164835165,0.09993131868131869,0.09237637362637363,2753,0.031936813186813184,0.009271978021978022,0.013392857142857142,0.9453983516483516
146,Frederick,92,Frederick Precinct 23-002,90,2,0,1,0,2,0,92,1,0.9782608695652174,0.021739130434782608,0.0,0.0,89,0.010869565217391304,0.0,0.021739130434782608,0.967391304347826
147,Frederick,2535,Frederick Precinct 02-017,1087,670,522,76,21,26,256,2535,1,0.4287968441814596,0.26429980276134124,0.20591715976331362,0.1009861932938856,2412,0.029980276134122286,0.008284023668639054,0.010256410256410256,0.9514792899408284
148,Frederick,5267,Frederick Precinct 02-008,2880,856,1008,169,56,56,523,5267,1,0.5468008353901652,0.16252135940763243,0.19138029238655782,0.09929751281564458,4986,0.032086576798936776,0.010632238465919878,0.010632238465919878,0.9466489462692235
149,Frederick,4053,Frederick Precinct 02-013,2109,902,641,139,52,65,401,4053,1,0.5203552923760177,0.22255119664446088,0.15815445349124105,0.09893905748828029,3797,0.034295583518381446,0.012830002467308166,0.016037503084135207,0.9368369109301752
150,Frederick,3697,Frederick Precinct 02-001,2254,852,311,164,49,73,280,3697,1,0.6096835271842034,0.23045712740059507,0.08412226129294022,0.0757370841222613,3411,0.044360292128753046,0.013253989721395727,0.019745739789018123,0.9226399783608331
151,Frederick,1499,Frederick Precinct 02-002,1162,217,77,56,33,26,43,1499,1,0.7751834556370913,0.1447631754503002,0.0513675783855904,0.028685790527018012,1384,0.037358238825883926,0.022014676450967312,0.01734489659773182,0.923282188125417
152,Frederick,3655,Frederick Precinct 02-011,2395,623,370,110,47,77,267,3655,1,0.655266757865937,0.1704514363885089,0.1012311901504788,0.07305061559507524,3421,0.030095759233926128,0.012859097127222982,0.02106703146374829,0.9359781121751026
153,Frederick,1931,Frederick Precinct 07-004,1435,112,139,78,34,23,245,1931,1,0.7431382703262558,0.05800103573278094,0.07198342827550493,0.12687726566545832,1796,0.04039357845675816,0.017607457276022784,0.011910926980838944,0.9300880372863801
154,Frederick,1452,Frederick Precinct 09-003,1268,83,43,24,9,12,58,1452,1,0.8732782369146006,0.05716253443526171,0.029614325068870524,0.03994490358126722,1407,0.01652892561983471,0.006198347107438017,0.008264462809917356,0.96900826446281
