,COUNTY,VAP,NAME,WVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,119,81,84,203,3630,1,0.9440771349862259,0.0559228650137741,3346,0.03278236914600551,0.02231404958677686,0.023140495867768594,0.9217630853994491
101,Frederick,2062,Frederick Precinct 03-001,1930,67,54,45,132,2062,1,0.9359844810863239,0.06401551891367604,1896,0.03249272550921436,0.026188166828322017,0.021823472356935016,0.9194956353055286
102,Frederick,4117,Frederick Precinct 23-001,3207,151,78,75,910,4117,1,0.7789652659703667,0.22103473402963322,3813,0.03667719213019189,0.018945834345397133,0.018217148409035707,0.9261598251153753
103,Frederick,674,Frederick Precinct 24-003,646,32,16,30,28,674,1,0.9584569732937686,0.04154302670623145,596,0.04747774480712166,0.02373887240356083,0.04451038575667656,0.884272997032641
104,Frederick,2134,Frederick Precinct 03-003,1924,60,56,35,210,2134,1,0.901593252108716,0.09840674789128398,1983,0.028116213683223992,0.026241799437675725,0.01640112464854733,0.9292408622305529
105,Frederick,1667,Frederick Precinct 24-001,1533,70,52,63,134,1667,1,0.9196160767846431,0.08038392321535692,1482,0.041991601679664065,0.03119376124775045,0.03779244151169766,0.8890221955608878
106,Frederick,3265,Frederick Precinct 02-015,2683,188,99,69,582,3265,1,0.8217457886676875,0.1782542113323124,2909,0.05758039816232772,0.030321592649310874,0.02113323124042879,0.8909647779479326
107,Frederick,3578,Frederick Precinct 26-001,3149,168,98,57,429,3578,1,0.8801006148686417,0.1198993851313583,3255,0.046953605366126326,0.02738960313024036,0.01593068753493572,0.9097261039686976
112,Frederick,1799,Frederick Precinct 10-001,1737,23,27,26,62,1799,1,0.9655364091161757,0.03446359088382435,1723,0.012784880489160644,0.01500833796553641,0.014452473596442469,0.9577543079488605
113,Frederick,2997,Frederick Precinct 15-001,2874,62,58,37,123,2997,1,0.958958958958959,0.04104104104104104,2840,0.020687354020687353,0.019352686019352687,0.012345679012345678,0.9476142809476142
114,Frederick,3794,Frederick Precinct 15-002,3627,74,81,54,167,3794,1,0.955983131259884,0.04401686874011597,3585,0.019504480759093307,0.021349499209277808,0.014232999472851872,0.944913020558777
115,Frederick,1007,Frederick Precinct 04-001,964,10,11,7,43,1007,1,0.9572989076464746,0.04270109235352532,979,0.009930486593843098,0.010923535253227408,0.006951340615690168,0.9721946375372393
116,Frederick,4025,Frederick Precinct 07-002,2268,140,61,52,1757,4025,1,0.5634782608695652,0.4365217391304348,3772,0.034782608695652174,0.01515527950310559,0.012919254658385093,0.9371428571428572
117,Frederick,2425,Frederick Precinct 09-001,2177,112,50,51,248,2425,1,0.8977319587628866,0.1022680412371134,2212,0.04618556701030928,0.020618556701030927,0.021030927835051547,0.9121649484536083
118,Frederick,2868,Frederick Precinct 09-006,2447,142,63,62,421,2868,1,0.8532078103207811,0.14679218967921898,2601,0.04951185495118549,0.021966527196652718,0.021617852161785217,0.9069037656903766
119,Frederick,3752,Frederick Precinct 13-001,3415,137,74,95,337,3752,1,0.910181236673774,0.08981876332622601,3446,0.0365138592750533,0.019722814498933903,0.025319829424307036,0.9184434968017058
120,Frederick,3625,Frederick Precinct 09-007,3267,146,82,89,358,3625,1,0.9012413793103449,0.09875862068965517,3308,0.040275862068965516,0.022620689655172412,0.024551724137931035,0.9125517241379311
121,Frederick,3137,Frederick Precinct 09-004,2926,99,51,57,211,3137,1,0.932738284985655,0.06726171501434491,2930,0.031558814153649986,0.01625757092763787,0.018170226330889386,0.9340133885878228
122,Frederick,3312,Frederick Precinct 09-002,3071,104,79,70,241,3312,1,0.9272342995169082,0.07276570048309179,3059,0.03140096618357488,0.023852657004830916,0.021135265700483092,0.9236111111111112
123,Frederick,1427,Frederick Precinct 09-005,1331,52,35,24,96,1427,1,0.9327259985984583,0.0672740014015417,1316,0.036440084092501754,0.02452697967764541,0.016818500350385426,0.9222144358794674
124,Frederick,3254,Frederick Precinct 26-002,2717,122,62,56,537,3254,1,0.8349723417332514,0.16502765826674862,3014,0.037492317148125384,0.019053472649047325,0.017209588199139522,0.9262446220036877
125,Frederick,2580,Frederick Precinct 11-001,2415,53,50,44,165,2580,1,0.936046511627907,0.06395348837209303,2433,0.02054263565891473,0.01937984496124031,0.017054263565891473,0.9430232558139535
126,Frederick,1877,Frederick Precinct 08-001,1780,51,51,33,97,1877,1,0.94832179009057,0.051678209909429944,1742,0.02717101758124667,0.02717101758124667,0.017581246670218435,0.9280767181672882
127,Frederick,1703,Frederick Precinct 17-001,1646,33,31,23,57,1703,1,0.9665296535525543,0.03347034644744568,1616,0.019377568995889608,0.0182031708749266,0.013505578391074574,0.9489136817381092
128,Frederick,4393,Frederick Precinct 18-001,3975,104,75,70,418,4393,1,0.9048486228090143,0.09515137719098565,4144,0.023674026860915093,0.017072615524698385,0.01593444115638516,0.9433189164580014
130,Frederick,2489,Frederick Precinct 18-002,2395,51,36,42,94,2489,1,0.9622338288469264,0.03776617115307352,2360,0.020490156689433506,0.01446364001607071,0.01687424668541583,0.9481719566090799
133,Frederick,1309,Frederick Precinct 19-001,1228,17,19,30,81,1309,1,0.9381207028265852,0.061879297173414824,1243,0.012987012987012988,0.014514896867838044,0.02291825821237586,0.9495798319327731
136,Frederick,1991,Frederick Precinct 24-002,1555,42,21,32,436,1991,1,0.7810145655449523,0.21898543445504773,1896,0.02109492717227524,0.01054746358613762,0.01607232546459066,0.9522852837769965
137,Frederick,3176,Frederick Precinct 03-002,3012,140,79,61,164,3176,1,0.9483627204030227,0.05163727959697733,2896,0.04408060453400504,0.02487405541561713,0.01920654911838791,0.9118387909319899
138,Frederick,3128,Frederick Precinct 16-001,2963,101,52,94,165,3128,1,0.9472506393861893,0.05274936061381074,2881,0.03228900255754476,0.016624040920716114,0.030051150895140665,0.9210358056265985
139,Frederick,1661,Frederick Precinct 06-001,1618,37,42,22,43,1661,1,0.9741119807344973,0.02588801926550271,1560,0.022275737507525588,0.025285972305839857,0.013245033112582781,0.9391932570740518
140,Frederick,2498,Frederick Precinct 21-001,2294,56,47,30,204,2498,1,0.9183346677341874,0.08166533226581266,2365,0.02241793434747798,0.018815052041633307,0.01200960768614892,0.9467574059247398
141,Frederick,1672,Frederick Precinct 02-014,1157,67,21,23,515,1672,1,0.6919856459330144,0.30801435406698563,1561,0.04007177033492823,0.012559808612440191,0.01375598086124402,0.9336124401913876
142,Frederick,2944,Frederick Precinct 02-006,2149,132,62,48,795,2944,1,0.7299592391304348,0.27004076086956524,2702,0.04483695652173913,0.021059782608695652,0.016304347826086956,0.9177989130434783
143,Frederick,2897,Frederick Precinct 01-002,1883,127,35,54,1014,2897,1,0.64998274076631,0.35001725923369004,2681,0.043838453572661376,0.012081463583016915,0.018639972385226095,0.9254401104590956
144,Frederick,2912,Frederick Precinct 02-016,1692,93,27,39,1220,2912,1,0.5810439560439561,0.41895604395604397,2753,0.031936813186813184,0.009271978021978022,0.013392857142857142,0.9453983516483516
146,Frederick,92,Frederick Precinct 23-002,90,1,0,2,2,92,1,0.9782608695652174,0.021739130434782608,89,0.010869565217391304,0.0,0.021739130434782608,0.967391304347826
147,Frederick,2535,Frederick Precinct 02-017,1087,76,21,26,1448,2535,1,0.4287968441814596,0.5712031558185404,2412,0.029980276134122286,0.008284023668639054,0.010256410256410256,0.9514792899408284
148,Frederick,5267,Frederick Precinct 02-008,2880,169,56,56,2387,5267,1,0.5468008353901652,0.45319916460983484,4986,0.032086576798936776,0.010632238465919878,0.010632238465919878,0.9466489462692235
149,Frederick,4053,Frederick Precinct 02-013,2109,139,52,65,1944,4053,1,0.5203552923760177,0.47964470762398226,3797,0.034295583518381446,0.012830002467308166,0.016037503084135207,0.9368369109301752
150,Frederick,3697,Frederick Precinct 02-001,2254,164,49,73,1443,3697,1,0.6096835271842034,0.39031647281579657,3411,0.044360292128753046,0.013253989721395727,0.019745739789018123,0.9226399783608331
151,Frederick,1499,Frederick Precinct 02-002,1162,56,33,26,337,1499,1,0.7751834556370913,0.2248165443629086,1384,0.037358238825883926,0.022014676450967312,0.01734489659773182,0.923282188125417
152,Frederick,3655,Frederick Precinct 02-011,2395,110,47,77,1260,3655,1,0.655266757865937,0.3447332421340629,3421,0.030095759233926128,0.012859097127222982,0.02106703146374829,0.9359781121751026
153,Frederick,1931,Frederick Precinct 07-004,1435,78,34,23,496,1931,1,0.7431382703262558,0.25686172967374415,1796,0.04039357845675816,0.017607457276022784,0.011910926980838944,0.9300880372863801
154,Frederick,1452,Frederick Precinct 09-003,1268,24,9,12,184,1452,1,0.8732782369146006,0.12672176308539945,1407,0.01652892561983471,0.006198347107438017,0.008264462809917356,0.96900826446281
155,Frederick,3429,Frederick Precinct 02-003,2866,142,52,133,563,3429,1,0.8358121901428988,0.16418780985710119,3102,0.04141149023038787,0.01516477107028288,0.03878681831437737,0.9046369203849519
156,Frederick,3603,Frederick Precinct 02-007,2732,141,62,98,871,3603,1,0.7582570080488482,0.24174299195115181,3302,0.03913405495420483,0.017207882320288647,0.02719955592561754,0.9164585067998889
157,Frederick,1560,Frederick Precinct 02-018,1056,85,27,25,504,1560,1,0.676923076923077,0.3230769230769231,1423,0.05448717948717949,0.01730769230769231,0.016025641025641024,0.9121794871794872
158,Frederick,1203,Frederick Precinct 09-008,1049,52,20,32,154,1203,1,0.8719866999168745,0.12801330008312553,1099,0.043225270157938485,0.01662510390689942,0.02660016625103907,0.913549459684123
159,Frederick,584,Frederick Precinct 13-002,482,2,3,1,102,584,1,0.8253424657534246,0.17465753424657535,578,0.003424657534246575,0.005136986301369863,0.0017123287671232876,0.9897260273972602
160,Frederick,1787,Frederick Precinct 21-002,1398,83,47,41,389,1787,1,0.7823167319529939,0.21768326804700616,1616,0.046446558477895916,0.02630106323447118,0.02294348069390039,0.9043088975937326
161,Frederick,3099,Frederick Precinct 21-003,2373,79,33,24,726,3099,1,0.7657308809293321,0.23426911907066797,2963,0.025492094223943208,0.010648596321393998,0.007744433688286544,0.9561148757663762
162,Frederick,4379,Frederick Precinct 02-010,2919,187,86,87,1460,4379,1,0.6665905457867093,0.3334094542132907,4019,0.042703813656085866,0.019639187029002057,0.019867549668874173,0.9177894496460379
163,Frederick,2457,Frederick Precinct 20-001,2341,70,49,43,116,2457,1,0.9527879527879528,0.04721204721204721,2295,0.02849002849002849,0.019943019943019943,0.017501017501017502,0.9340659340659341
165,Frederick,2373,Frederick Precinct 12-001,2028,75,45,52,345,2373,1,0.854614412136536,0.14538558786346398,2201,0.0316055625790139,0.018963337547408345,0.021913190054782976,0.9275179098187948
166,Frederick,1222,Frederick Precinct 22-001,1156,38,30,39,66,1222,1,0.9459901800327333,0.054009819967266774,1115,0.031096563011456628,0.024549918166939442,0.031914893617021274,0.9124386252045826
242,Frederick,3605,Frederick Precinct 25-001,3213,98,75,88,392,3605,1,0.8912621359223301,0.1087378640776699,3344,0.027184466019417475,0.020804438280166437,0.024410540915395285,0.9276005547850208
352,Frederick,4356,Frederick Precinct 01-001,3809,162,77,84,547,4356,1,0.8744260789715336,0.12557392102846648,4033,0.0371900826446281,0.017676767676767676,0.01928374655647383,0.9258494031221304
356,Frederick,2131,Frederick Precinct 07-001,1866,83,38,54,265,2131,1,0.8756452369779446,0.12435476302205538,1956,0.03894885030502112,0.017832003754106054,0.025340215861098078,0.9178789300797747
395,Frederick,5452,Frederick Precinct 05-001,4981,135,63,46,471,5452,1,0.9136096845194424,0.08639031548055759,5208,0.024761555392516506,0.011555392516507704,0.008437270726338958,0.9552457813646368
1397,Frederick,2241,Frederick Precinct 07-003,2023,88,65,58,218,2241,1,0.9027219991075413,0.09727800089245872,2030,0.0392681838464971,0.02900490852298081,0.025881302989736725,0.9058456046407853
1795,Frederick,4416,Frederick Precinct 02-005,3731,141,79,104,685,4416,1,0.8448822463768116,0.15511775362318841,4092,0.03192934782608696,0.017889492753623188,0.02355072463768116,0.9266304347826086
1796,Frederick,6484,Frederick Precinct 02-004,2621,143,34,43,3863,6484,1,0.4042257865515114,0.5957742134484886,6264,0.022054287476866132,0.005243676742751388,0.00663170882171499,0.9660703269586675
