,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,699,1280,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,1651,0.1925619834710744,0.3526170798898072,0.45482093663911843
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,381,671,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,1010,0.18477206595538312,0.3254122211445199,0.489815712900097
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,813,1007,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,2297,0.19747388875394706,0.24459557930531942,0.5579305319407335
103,Frederick,674,Frederick Precinct 24-003,646,4,13,158,179,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,337,0.2344213649851632,0.2655786350148368,0.5
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,404,693,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,1037,0.1893158388003749,0.3247422680412371,0.485941893158388
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,398,538,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,731,0.23875224955008997,0.32273545290941813,0.4385122975404919
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,857,767,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,1641,0.2624808575803982,0.2349157733537519,0.5026033690658499
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,759,964,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,1855,0.2121296813862493,0.2694242593627725,0.5184460592509782
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,168,574,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,1057,0.0933852140077821,0.31906614785992216,0.5875486381322957
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,357,819,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,1821,0.11911911911911911,0.2732732732732733,0.6076076076076076
114,Frederick,3794,Frederick Precinct 15-002,3627,24,72,409,945,71,3794,1,0.955983131259884,0.0063257775434897206,0.018977332630469163,0.01871375856615709,2440,0.10780179230363732,0.24907749077490776,0.6431207169214549
115,Frederick,1007,Frederick Precinct 04-001,964,3,19,105,307,21,1007,1,0.9572989076464746,0.0029791459781529296,0.018867924528301886,0.020854021847070508,595,0.10427010923535253,0.30486593843098314,0.5908639523336644
116,Frederick,4025,Frederick Precinct 07-002,2268,408,411,907,876,938,4025,1,0.5634782608695652,0.1013664596273292,0.10211180124223602,0.23304347826086957,2242,0.2253416149068323,0.21763975155279502,0.5570186335403726
117,Frederick,2425,Frederick Precinct 09-001,2177,79,73,536,991,96,2425,1,0.8977319587628866,0.03257731958762886,0.030103092783505155,0.03958762886597938,898,0.22103092783505154,0.408659793814433,0.37030927835051547
118,Frederick,2868,Frederick Precinct 09-006,2447,162,114,649,820,145,2868,1,0.8532078103207811,0.056485355648535567,0.0397489539748954,0.050557880055788006,1399,0.22629009762900976,0.2859135285913529,0.48779637377963736
119,Frederick,3752,Frederick Precinct 13-001,3415,115,119,788,1189,103,3752,1,0.910181236673774,0.030650319829424306,0.03171641791044776,0.027452025586353946,1775,0.21002132196162046,0.31689765458422176,0.47308102345415776
120,Frederick,3625,Frederick Precinct 09-007,3267,86,156,762,1191,116,3625,1,0.9012413793103449,0.02372413793103448,0.04303448275862069,0.032,1672,0.21020689655172414,0.32855172413793104,0.4612413793103448
121,Frederick,3137,Frederick Precinct 09-004,2926,42,96,562,1110,73,3137,1,0.932738284985655,0.0133885878227606,0.030602486452024225,0.02327064073956009,1465,0.1791520561045585,0.35384124960153013,0.4670066942939114
122,Frederick,3312,Frederick Precinct 09-002,3071,42,99,609,1134,100,3312,1,0.9272342995169082,0.012681159420289856,0.029891304347826088,0.030193236714975844,1569,0.1838768115942029,0.3423913043478261,0.473731884057971
123,Frederick,1427,Frederick Precinct 09-005,1331,21,38,291,451,37,1427,1,0.9327259985984583,0.014716187806587245,0.026629292221443588,0.02592852137351086,685,0.20392431674842326,0.3160476524176594,0.4800280308339173
124,Frederick,3254,Frederick Precinct 26-002,2717,243,189,533,926,105,3254,1,0.8349723417332514,0.07467732022126614,0.05808236017209588,0.0322679778733866,1795,0.1637984019668101,0.28457283343577133,0.5516287645974186
125,Frederick,2580,Frederick Precinct 11-001,2415,40,73,309,839,52,2580,1,0.936046511627907,0.015503875968992248,0.028294573643410852,0.020155038759689922,1432,0.11976744186046512,0.3251937984496124,0.5550387596899224
126,Frederick,1877,Frederick Precinct 08-001,1780,39,30,269,669,28,1877,1,0.94832179009057,0.02077783697389451,0.015982951518380393,0.014917421417155035,939,0.14331379861481086,0.3564198188598828,0.5002663825253063
127,Frederick,1703,Frederick Precinct 17-001,1646,14,30,222,594,13,1703,1,0.9665296535525543,0.008220786846741044,0.017615971814445096,0.007633587786259542,887,0.13035819142689373,0.34879624192601294,0.5208455666470934
128,Frederick,4393,Frederick Precinct 18-001,3975,135,167,733,1539,116,4393,1,0.9048486228090143,0.030730707944457092,0.03801502390166173,0.026405645344866835,2121,0.16685636239471888,0.3503300705668108,0.4828135670384703
