,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,152,23,104,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,3351,0.0418732782369146,0.006336088154269973,0.02865013774104683,0.9231404958677686
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,81,16,62,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,1903,0.039282250242483024,0.007759456838021339,0.030067895247332686,0.922890397672163
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,148,42,116,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,3811,0.03594850619383046,0.010201603109059995,0.028175856205975226,0.9256740344911343
103,Frederick,674,Frederick Precinct 24-003,646,4,13,50,8,23,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,593,0.07418397626112759,0.011869436201780416,0.03412462908011869,0.8798219584569733
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,78,11,62,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,1983,0.03655107778819119,0.005154639175257732,0.029053420805998126,0.9292408622305529
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,92,23,69,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,1483,0.055188962207558485,0.013797240551889621,0.041391721655668866,0.889622075584883
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,182,39,124,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,2920,0.0557427258805513,0.011944869831546707,0.03797856049004594,0.8943338437978561
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,161,37,126,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,3254,0.04499720514253773,0.01034097261039687,0.03521520402459474,0.9094466182224706
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,44,13,23,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,1719,0.024458032240133407,0.007226236798221234,0.012784880489160644,0.9555308504724848
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,54,28,85,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,2830,0.018018018018018018,0.009342676009342675,0.028361695028361694,0.9442776109442776
114,Frederick,3794,Frederick Precinct 15-002,3627,24,72,91,25,99,71,3794,1,0.955983131259884,0.0063257775434897206,0.018977332630469163,0.01871375856615709,3579,0.023985239852398525,0.006589351607801793,0.0260938323668951,0.9433315761729046
115,Frederick,1007,Frederick Precinct 04-001,964,3,19,11,0,13,21,1007,1,0.9572989076464746,0.0029791459781529296,0.018867924528301886,0.020854021847070508,983,0.010923535253227408,0.0,0.012909632571996028,0.9761668321747765
116,Frederick,4025,Frederick Precinct 07-002,2268,408,411,124,45,81,938,4025,1,0.5634782608695652,0.1013664596273292,0.10211180124223602,0.23304347826086957,3775,0.03080745341614907,0.011180124223602485,0.020124223602484472,0.937888198757764
117,Frederick,2425,Frederick Precinct 09-001,2177,79,73,111,31,73,96,2425,1,0.8977319587628866,0.03257731958762886,0.030103092783505155,0.03958762886597938,2210,0.04577319587628866,0.012783505154639175,0.030103092783505155,0.911340206185567
118,Frederick,2868,Frederick Precinct 09-006,2447,162,114,129,31,97,145,2868,1,0.8532078103207811,0.056485355648535567,0.0397489539748954,0.050557880055788006,2611,0.04497907949790795,0.010808926080892609,0.033821478382147836,0.9103905160390516
119,Frederick,3752,Frederick Precinct 13-001,3415,115,119,151,37,117,103,3752,1,0.910181236673774,0.030650319829424306,0.03171641791044776,0.027452025586353946,3447,0.040245202558635396,0.009861407249466951,0.031183368869936032,0.9187100213219617
120,Frederick,3625,Frederick Precinct 09-007,3267,86,156,163,36,113,116,3625,1,0.9012413793103449,0.02372413793103448,0.04303448275862069,0.032,3313,0.04496551724137931,0.009931034482758621,0.031172413793103447,0.9139310344827586
121,Frederick,3137,Frederick Precinct 09-004,2926,42,96,110,23,68,73,3137,1,0.932738284985655,0.0133885878227606,0.030602486452024225,0.02327064073956009,2936,0.035065349059611096,0.007331845712464138,0.021676761236850493,0.9359260439910743
122,Frederick,3312,Frederick Precinct 09-002,3071,42,99,121,32,101,100,3312,1,0.9272342995169082,0.012681159420289856,0.029891304347826088,0.030193236714975844,3058,0.036533816425120776,0.00966183574879227,0.030495169082125604,0.9233091787439613
123,Frederick,1427,Frederick Precinct 09-005,1331,21,38,71,7,32,37,1427,1,0.9327259985984583,0.014716187806587245,0.026629292221443588,0.02592852137351086,1317,0.049754730203223546,0.004905395935529082,0.02242466713384723,0.9229152067274001
124,Frederick,3254,Frederick Precinct 26-002,2717,243,189,122,33,83,105,3254,1,0.8349723417332514,0.07467732022126614,0.05808236017209588,0.0322679778733866,3016,0.037492317148125384,0.010141364474492931,0.025507068223724647,0.926859250153657
125,Frederick,2580,Frederick Precinct 11-001,2415,40,73,79,12,58,52,2580,1,0.936046511627907,0.015503875968992248,0.028294573643410852,0.020155038759689922,2431,0.03062015503875969,0.004651162790697674,0.02248062015503876,0.9422480620155039
126,Frederick,1877,Frederick Precinct 08-001,1780,39,30,64,21,53,28,1877,1,0.94832179009057,0.02077783697389451,0.015982951518380393,0.014917421417155035,1739,0.034096963239211506,0.011188066062866276,0.02823654768247203,0.9264784230154501
127,Frederick,1703,Frederick Precinct 17-001,1646,14,30,51,4,39,13,1703,1,0.9665296535525543,0.008220786846741044,0.017615971814445096,0.007633587786259542,1609,0.029947152084556665,0.002348796241926013,0.022900763358778626,0.9448032883147387
128,Frederick,4393,Frederick Precinct 18-001,3975,135,167,111,28,104,116,4393,1,0.9048486228090143,0.030730707944457092,0.03801502390166173,0.026405645344866835,4150,0.02526747097655361,0.006373776462554063,0.023674026860915093,0.9446847256999772
130,Frederick,2489,Frederick Precinct 18-002,2395,27,29,77,13,41,38,2489,1,0.9622338288469264,0.010847730012053034,0.011651265568501407,0.015267175572519083,2358,0.030936118923262354,0.005222981116914423,0.016472478907191643,0.9473684210526315
133,Frederick,1309,Frederick Precinct 19-001,1228,26,36,38,9,21,19,1309,1,0.9381207028265852,0.019862490450725745,0.02750190985485103,0.014514896867838044,1241,0.029029793735676088,0.006875477463712758,0.016042780748663103,0.948051948051948
136,Frederick,1991,Frederick Precinct 24-002,1555,185,122,52,6,31,129,1991,1,0.7810145655449523,0.09291813159216473,0.06127574083375188,0.06479156202913108,1902,0.026117528879959818,0.0030135610246107484,0.0155700652938222,0.9552988448016072
137,Frederick,3176,Frederick Precinct 03-002,3012,43,54,146,30,102,67,3176,1,0.9483627204030227,0.01353904282115869,0.01700251889168766,0.021095717884130984,2898,0.045969773299748114,0.009445843828715366,0.03211586901763224,0.9124685138539043
138,Frederick,3128,Frederick Precinct 16-001,2963,37,63,125,34,81,65,3128,1,0.9472506393861893,0.011828644501278773,0.02014066496163683,0.02078005115089514,2888,0.0399616368286445,0.010869565217391304,0.02589514066496164,0.9232736572890026
139,Frederick,1661,Frederick Precinct 06-001,1618,8,16,60,11,33,19,1661,1,0.9741119807344973,0.00481637567730283,0.00963275135460566,0.011438892233594221,1557,0.036122817579771226,0.006622516556291391,0.019867549668874173,0.9373871161950632
140,Frederick,2498,Frederick Precinct 21-001,2294,33,95,72,12,50,76,2498,1,0.9183346677341874,0.01321056845476381,0.038030424339471576,0.03042433947157726,2364,0.028823058446757407,0.004803843074459567,0.020016012810248198,0.9463570856685348
