,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
100,Frederick,3630,Frederick Precinct 14-001,3427,67,63,567,2163,73,3630,1,0.9440771349862259,0.018457300275482095,0.017355371900826446,0.020110192837465565,900,0.15619834710743802,0.5958677685950413,0.24793388429752067
101,Frederick,2062,Frederick Precinct 03-001,1930,31,47,325,928,54,2062,1,0.9359844810863239,0.015033947623666343,0.02279340446168768,0.026188166828322017,809,0.15761396702230843,0.45004849660523766,0.39233753637245394
102,Frederick,4117,Frederick Precinct 23-001,3207,344,306,1083,1927,260,4117,1,0.7789652659703667,0.08355598736944377,0.07432596550886568,0.06315278115132378,1107,0.2630556230264756,0.4680592664561574,0.268885110517367
103,Frederick,674,Frederick Precinct 24-003,646,4,13,119,317,11,674,1,0.9584569732937686,0.005934718100890208,0.019287833827893175,0.016320474777448073,238,0.17655786350148367,0.47032640949554894,0.35311572700296734
104,Frederick,2134,Frederick Precinct 03-003,1924,47,67,350,1021,96,2134,1,0.901593252108716,0.022024367385192128,0.03139643861293346,0.04498594189315839,763,0.1640112464854733,0.4784442361761949,0.35754451733833176
105,Frederick,1667,Frederick Precinct 24-001,1533,23,54,371,887,57,1667,1,0.9196160767846431,0.013797240551889621,0.03239352129574085,0.03419316136772645,409,0.22255548890221954,0.5320935812837433,0.2453509298140372
106,Frederick,3265,Frederick Precinct 02-015,2683,296,133,889,1423,153,3265,1,0.8217457886676875,0.09065849923430322,0.040735068912710566,0.046860643185298624,953,0.27228177641653906,0.43583460949464015,0.29188361408882085
107,Frederick,3578,Frederick Precinct 26-001,3149,181,130,662,1697,118,3578,1,0.8801006148686417,0.05058692006707658,0.03633314700950251,0.03297931805477921,1219,0.18501956400223588,0.4742873113471213,0.34069312465064283
112,Frederick,1799,Frederick Precinct 10-001,1737,20,29,129,871,13,1799,1,0.9655364091161757,0.011117287381878822,0.016120066703724293,0.007226236798221234,799,0.0717065036131184,0.4841578654808227,0.4441356309060589
113,Frederick,2997,Frederick Precinct 15-001,2874,33,39,271,1389,51,2997,1,0.958958958958959,0.011011011011011011,0.013013013013013013,0.01701701701701702,1337,0.09042375709042376,0.46346346346346345,0.4461127794461128
114,Frederick,3794,Frederick Precinct 15-002,3627,24,72,334,1543,71,3794,1,0.955983131259884,0.0063257775434897206,0.018977332630469163,0.01871375856615709,1917,0.08803373748023194,0.40669478123352665,0.5052714812862414
115,Frederick,1007,Frederick Precinct 04-001,964,3,19,79,485,21,1007,1,0.9572989076464746,0.0029791459781529296,0.018867924528301886,0.020854021847070508,443,0.07845084409136048,0.4816285998013903,0.4399205561072492
116,Frederick,4025,Frederick Precinct 07-002,2268,408,411,1056,1533,938,4025,1,0.5634782608695652,0.1013664596273292,0.10211180124223602,0.23304347826086957,1436,0.26236024844720496,0.3808695652173913,0.35677018633540375
117,Frederick,2425,Frederick Precinct 09-001,2177,79,73,579,1655,96,2425,1,0.8977319587628866,0.03257731958762886,0.030103092783505155,0.03958762886597938,191,0.23876288659793815,0.6824742268041237,0.07876288659793815
118,Frederick,2868,Frederick Precinct 09-006,2447,162,114,650,1442,145,2868,1,0.8532078103207811,0.056485355648535567,0.0397489539748954,0.050557880055788006,776,0.22663877266387727,0.50278940027894,0.2705718270571827
119,Frederick,3752,Frederick Precinct 13-001,3415,115,119,828,2044,103,3752,1,0.910181236673774,0.030650319829424306,0.03171641791044776,0.027452025586353946,880,0.22068230277185502,0.5447761194029851,0.2345415778251599
120,Frederick,3625,Frederick Precinct 09-007,3267,86,156,857,2122,116,3625,1,0.9012413793103449,0.02372413793103448,0.04303448275862069,0.032,646,0.2364137931034483,0.5853793103448276,0.17820689655172414
121,Frederick,3137,Frederick Precinct 09-004,2926,42,96,476,1859,73,3137,1,0.932738284985655,0.0133885878227606,0.030602486452024225,0.02327064073956009,802,0.15173732865795345,0.5926043991074275,0.25565827223461907
122,Frederick,3312,Frederick Precinct 09-002,3071,42,99,632,2055,100,3312,1,0.9272342995169082,0.012681159420289856,0.029891304347826088,0.030193236714975844,625,0.19082125603864733,0.6204710144927537,0.18870772946859904
123,Frederick,1427,Frederick Precinct 09-005,1331,21,38,238,749,37,1427,1,0.9327259985984583,0.014716187806587245,0.026629292221443588,0.02592852137351086,440,0.16678346180798878,0.5248773651016118,0.30833917309039943
124,Frederick,3254,Frederick Precinct 26-002,2717,243,189,589,1482,105,3254,1,0.8349723417332514,0.07467732022126614,0.05808236017209588,0.0322679778733866,1183,0.1810079901659496,0.45543945912722805,0.36355255070682235
125,Frederick,2580,Frederick Precinct 11-001,2415,40,73,254,1312,52,2580,1,0.936046511627907,0.015503875968992248,0.028294573643410852,0.020155038759689922,1014,0.09844961240310078,0.5085271317829457,0.3930232558139535
126,Frederick,1877,Frederick Precinct 08-001,1780,39,30,235,1112,28,1877,1,0.94832179009057,0.02077783697389451,0.015982951518380393,0.014917421417155035,530,0.12519978689397976,0.5924347362813,0.2823654768247203
127,Frederick,1703,Frederick Precinct 17-001,1646,14,30,158,993,13,1703,1,0.9665296535525543,0.008220786846741044,0.017615971814445096,0.007633587786259542,552,0.09277745155607751,0.5830886670581327,0.3241338813857898
128,Frederick,4393,Frederick Precinct 18-001,3975,135,167,638,2585,116,4393,1,0.9048486228090143,0.030730707944457092,0.03801502390166173,0.026405645344866835,1170,0.1452310493967676,0.5884361484179377,0.2663328021852948
130,Frederick,2489,Frederick Precinct 18-002,2395,27,29,304,1524,38,2489,1,0.9622338288469264,0.010847730012053034,0.011651265568501407,0.015267175572519083,661,0.12213740458015267,0.6122940940136601,0.2655685014061872
133,Frederick,1309,Frederick Precinct 19-001,1228,26,36,124,842,19,1309,1,0.9381207028265852,0.019862490450725745,0.02750190985485103,0.014514896867838044,343,0.09472880061115355,0.6432391138273491,0.2620320855614973
136,Frederick,1991,Frederick Precinct 24-002,1555,185,122,278,705,129,1991,1,0.7810145655449523,0.09291813159216473,0.06127574083375188,0.06479156202913108,1008,0.13962832747363135,0.35409342039176295,0.5062782521346058
137,Frederick,3176,Frederick Precinct 03-002,3012,43,54,523,1671,67,3176,1,0.9483627204030227,0.01353904282115869,0.01700251889168766,0.021095717884130984,982,0.16467254408060453,0.5261335012594458,0.30919395465994964
138,Frederick,3128,Frederick Precinct 16-001,2963,37,63,501,1808,65,3128,1,0.9472506393861893,0.011828644501278773,0.02014066496163683,0.02078005115089514,819,0.16016624040920716,0.578005115089514,0.2618286445012788
139,Frederick,1661,Frederick Precinct 06-001,1618,8,16,160,1055,19,1661,1,0.9741119807344973,0.00481637567730283,0.00963275135460566,0.011438892233594221,446,0.09632751354605659,0.6351595424443106,0.26851294400963277
140,Frederick,2498,Frederick Precinct 21-001,2294,33,95,337,1215,76,2498,1,0.9183346677341874,0.01321056845476381,0.038030424339471576,0.03042433947157726,946,0.13490792634107285,0.48638911128903123,0.3787029623698959
141,Frederick,1672,Frederick Precinct 02-014,1157,207,124,435,653,184,1672,1,0.6919856459330144,0.12380382775119617,0.07416267942583732,0.11004784688995216,584,0.26016746411483255,0.39055023923444976,0.3492822966507177
142,Frederick,2944,Frederick Precinct 02-006,2149,346,218,684,1071,231,2944,1,0.7299592391304348,0.11752717391304347,0.07404891304347826,0.07846467391304347,1189,0.23233695652173914,0.36379076086956524,0.4038722826086957
143,Frederick,2897,Frederick Precinct 01-002,1883,406,319,1018,1227,289,2897,1,0.64998274076631,0.1401449775629962,0.11011391094235416,0.09975837072833967,652,0.351397997928892,0.423541594753193,0.22506040731791507
144,Frederick,2912,Frederick Precinct 02-016,1692,660,291,637,519,269,2912,1,0.5810439560439561,0.22664835164835165,0.09993131868131869,0.09237637362637363,1756,0.21875,0.17822802197802198,0.603021978021978
146,Frederick,92,Frederick Precinct 23-002,90,2,0,8,13,0,92,1,0.9782608695652174,0.021739130434782608,0.0,0.0,71,0.08695652173913043,0.14130434782608695,0.7717391304347826
