,COUNTY,VAP,NAME,WVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,405,888,379,2692,1,0.8592124814264487,0.14078751857355126,1399,0.15044576523031203,0.3298662704309064,0.5196879643387816
342,Calvert,2653,Calvert Precinct 02-006,2176,435,739,477,2653,1,0.8202035431586883,0.17979645684131174,1479,0.16396532227666794,0.27855258198266114,0.557482095740671
343,Calvert,3474,Calvert Precinct 02-008,2865,516,823,609,3474,1,0.8246977547495682,0.17530224525043178,2135,0.14853195164075994,0.23690270581462292,0.6145653425446171
344,Calvert,3228,Calvert Precinct 03-003,2225,569,826,1003,3228,1,0.6892812887236679,0.3107187112763321,1833,0.17627013630731103,0.2558859975216852,0.5678438661710037
345,Calvert,1651,Calvert Precinct 02-007,1552,404,881,99,1651,1,0.9400363416111448,0.05996365838885524,366,0.24470018170805571,0.5336159903089037,0.2216838279830406
346,Calvert,2880,Calvert Precinct 03-005,2457,630,850,423,2880,1,0.853125,0.146875,1400,0.21875,0.2951388888888889,0.4861111111111111
347,Calvert,2230,Calvert Precinct 03-007,1946,487,1016,284,2230,1,0.8726457399103139,0.1273542600896861,727,0.21838565022421524,0.4556053811659193,0.32600896860986545
348,Calvert,3074,Calvert Precinct 03-004,2642,418,774,432,3074,1,0.8594664931685101,0.1405335068314899,1882,0.13597918022121014,0.2517891997397528,0.6122316200390371
349,Calvert,2683,Calvert Precinct 03-008,2217,665,880,466,2683,1,0.8263138278046962,0.17368617219530377,1138,0.24785687663063735,0.3279910547894148,0.4241520685799478
385,Calvert,3560,Calvert Precinct 02-002,2532,560,739,1028,3560,1,0.7112359550561798,0.28876404494382024,2261,0.15730337078651685,0.20758426966292134,0.6351123595505618
386,Calvert,3011,Calvert Precinct 02-001,2414,567,827,597,3011,1,0.8017270009963468,0.19827299900365328,1617,0.18830953171703754,0.274659581534374,0.5370308867485885
393,Calvert,2367,Calvert Precinct 03-006,2018,408,940,349,2367,1,0.8525559780312632,0.1474440219687368,1019,0.17237008871989862,0.3971271651880017,0.4305027460920997
902,Calvert,2365,Calvert Precinct 01-004,1979,437,791,386,2365,1,0.8367864693446089,0.16321353065539113,1137,0.18477801268498942,0.33446088794926004,0.4807610993657505
903,Calvert,2363,Calvert Precinct 02-004,1630,580,663,733,2363,1,0.6898011002962336,0.3101988997037664,1120,0.24545069826491747,0.2805755395683453,0.4739737621667372
904,Calvert,2969,Calvert Precinct 01-003,2481,416,702,488,2969,1,0.8356348939036713,0.16436510609632873,1851,0.14011451667228023,0.23644324688447288,0.6234422364432469
905,Calvert,3541,Calvert Precinct 01-006,2855,490,833,686,3541,1,0.806269415419373,0.19373058458062695,2218,0.1383789889861621,0.23524428127647556,0.6263767297373624
906,Calvert,2965,Calvert Precinct 02-005,2571,486,998,394,2965,1,0.8671163575042159,0.13288364249578416,1481,0.1639123102866779,0.3365935919055649,0.49949409780775716
907,Calvert,3099,Calvert Precinct 03-002,2465,536,627,634,3099,1,0.7954178767344304,0.20458212326556954,1936,0.1729590190383995,0.20232333010648595,0.6247176508551145
908,Calvert,2398,Calvert Precinct 03-001,2042,454,525,356,2398,1,0.8515429524603837,0.14845704753961636,1419,0.18932443703085905,0.2189324437030859,0.591743119266055
955,Calvert,2874,Calvert Precinct 01-001,2444,570,751,430,2874,1,0.8503827418232429,0.14961725817675714,1553,0.19832985386221294,0.26130828114126653,0.5403618649965205
956,Calvert,2535,Calvert Precinct 01-007,2065,532,881,470,2535,1,0.814595660749507,0.1854043392504931,1122,0.20986193293885602,0.347534516765286,0.44260355029585796
957,Calvert,3483,Calvert Precinct 01-005,2710,484,819,773,3483,1,0.7780648865920183,0.22193511340798164,2180,0.13896066609244903,0.2351421188630491,0.6258972150445019
958,Calvert,3411,Calvert Precinct 01-002,2504,528,592,907,3411,1,0.7340955731457051,0.26590442685429494,2291,0.1547933157431838,0.17355614189387278,0.6716505423629434
