,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,227,42,604,842,110,2692,1,0.8592124814264487,0.08432392273402675,0.015601783060921248,0.04086181277860327,1246,0.22436849925705796,0.312778603268945,0.46285289747399705
342,Calvert,2653,Calvert Precinct 02-006,2176,315,54,629,753,108,2653,1,0.8202035431586883,0.11873350923482849,0.020354315868827744,0.04070863173765549,1271,0.23709008669430834,0.2838296268375424,0.47908028646814926
343,Calvert,3474,Calvert Precinct 02-008,2865,436,57,853,770,116,3474,1,0.8246977547495682,0.12550374208405296,0.016407599309153715,0.0333909038572251,1851,0.245538284398388,0.22164651698330454,0.5328151986183074
344,Calvert,3228,Calvert Precinct 03-003,2225,859,68,988,732,76,3228,1,0.6892812887236679,0.2661090458488228,0.021065675340768277,0.023543990086741014,1508,0.30607187112763323,0.22676579925650558,0.46716232961586124
345,Calvert,1651,Calvert Precinct 02-007,1552,39,30,443,654,30,1651,1,0.9400363416111448,0.023622047244094488,0.018170805572380374,0.018170805572380374,554,0.2683222289521502,0.3961235614778922,0.33555420956995763
346,Calvert,2880,Calvert Precinct 03-005,2457,277,50,810,852,96,2880,1,0.853125,0.09618055555555556,0.017361111111111112,0.03333333333333333,1218,0.28125,0.29583333333333334,0.42291666666666666
347,Calvert,2230,Calvert Precinct 03-007,1946,154,27,575,742,103,2230,1,0.8726457399103139,0.06905829596412556,0.01210762331838565,0.04618834080717489,913,0.257847533632287,0.3327354260089686,0.4094170403587444
348,Calvert,3074,Calvert Precinct 03-004,2642,258,71,779,769,103,3074,1,0.8594664931685101,0.08392973324658426,0.02309694209499024,0.03350683148991542,1526,0.2534157449577098,0.2501626545217957,0.49642160052049444
349,Calvert,2683,Calvert Precinct 03-008,2217,296,68,809,696,102,2683,1,0.8263138278046962,0.11032426388371226,0.0253447633246366,0.0380171449869549,1178,0.3015281401416325,0.2594111069698099,0.43906075288855756
385,Calvert,3560,Calvert Precinct 02-002,2532,851,66,936,801,111,3560,1,0.7112359550561798,0.23904494382022473,0.01853932584269663,0.031179775280898877,1823,0.26292134831460673,0.225,0.5120786516853932
386,Calvert,3011,Calvert Precinct 02-001,2414,454,74,843,781,69,3011,1,0.8017270009963468,0.15078047160411823,0.02457655264031883,0.022915974759216206,1387,0.27997343075390235,0.2593822650282298,0.46064430421786784
393,Calvert,2367,Calvert Precinct 03-006,2018,200,42,598,852,107,2367,1,0.8525559780312632,0.08449514152936206,0.017743979721166033,0.0452049007182087,917,0.2526404731727926,0.35994930291508237,0.38741022391212504
902,Calvert,2365,Calvert Precinct 01-004,1979,302,41,650,734,43,2365,1,0.8367864693446089,0.1276955602536998,0.01733615221987315,0.01818181818181818,981,0.2748414376321353,0.3103594080338266,0.4147991543340381
903,Calvert,2363,Calvert Precinct 02-004,1630,617,52,729,489,64,2363,1,0.6898011002962336,0.26110876005078293,0.022005924672027083,0.027084214980956412,1145,0.3085061362674566,0.20694033008887008,0.4845535336436733
904,Calvert,2969,Calvert Precinct 01-003,2481,341,81,722,756,66,2969,1,0.8356348939036713,0.11485348602222971,0.027281913102054564,0.02222970697204446,1491,0.24317952172448637,0.25463118895250925,0.5021892893230043
905,Calvert,3541,Calvert Precinct 01-006,2855,415,127,812,851,144,3541,1,0.806269415419373,0.11719853148828015,0.035865574696413445,0.040666478395933355,1878,0.22931375317706862,0.24032759107596724,0.5303586557469642
906,Calvert,2965,Calvert Precinct 02-005,2571,223,65,767,971,106,2965,1,0.8671163575042159,0.07521079258010117,0.021922428330522766,0.0357504215851602,1227,0.2586846543001686,0.32748735244519395,0.4138279932546374
907,Calvert,3099,Calvert Precinct 03-002,2465,488,57,917,732,89,3099,1,0.7954178767344304,0.1574701516618264,0.018393030009680542,0.028718941594062602,1450,0.29590190383994835,0.2362052274927396,0.46789286866731206
908,Calvert,2398,Calvert Precinct 03-001,2042,218,62,613,472,76,2398,1,0.8515429524603837,0.09090909090909091,0.02585487906588824,0.0316930775646372,1313,0.2556296914095079,0.19683069224353628,0.5475396163469558
955,Calvert,2874,Calvert Precinct 01-001,2444,317,44,773,719,69,2874,1,0.8503827418232429,0.11029923451635351,0.015309672929714684,0.024008350730688934,1382,0.26896311760612385,0.2501739735560195,0.48086290883785665
956,Calvert,2535,Calvert Precinct 01-007,2065,331,63,681,733,76,2535,1,0.814595660749507,0.13057199211045364,0.02485207100591716,0.029980276134122286,1121,0.2686390532544379,0.28915187376725837,0.44220907297830375
957,Calvert,3483,Calvert Precinct 01-005,2710,501,139,831,848,133,3483,1,0.7780648865920183,0.1438415159345392,0.03990812517944301,0.03818547229399943,1804,0.23858742463393626,0.24346827447602643,0.5179443008900373
958,Calvert,3411,Calvert Precinct 01-002,2504,727,79,920,710,101,3411,1,0.7340955731457051,0.21313397830548225,0.02316036352975667,0.029610085019055994,1781,0.2697156259161536,0.20815010260920552,0.5221342714746409
