,COUNTY,VAP,NAME,WVAP,SEN18D,SEN18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN18None,SEN18D_pct,SEN18R_pct,SEN18None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,584,922,379,2692,1,0.8592124814264487,0.14078751857355126,1186,0.21693907875185736,0.3424962852897474,0.44056463595839523
342,Calvert,2653,Calvert Precinct 02-006,2176,642,777,477,2653,1,0.8202035431586883,0.17979645684131174,1234,0.24199019977384092,0.2928759894459103,0.4651338107802488
343,Calvert,3474,Calvert Precinct 02-008,2865,757,939,609,3474,1,0.8246977547495682,0.17530224525043178,1778,0.21790443293033968,0.270293609671848,0.5118019573978123
344,Calvert,3228,Calvert Precinct 03-003,2225,832,866,1003,3228,1,0.6892812887236679,0.3107187112763321,1530,0.2577447335811648,0.26827757125154894,0.4739776951672863
345,Calvert,1651,Calvert Precinct 02-007,1552,554,913,99,1651,1,0.9400363416111448,0.05996365838885524,184,0.33555420956995763,0.5529981829194428,0.11144760751059964
346,Calvert,2880,Calvert Precinct 03-005,2457,897,876,423,2880,1,0.853125,0.146875,1107,0.31145833333333334,0.30416666666666664,0.384375
347,Calvert,2230,Calvert Precinct 03-007,1946,751,1056,284,2230,1,0.8726457399103139,0.1273542600896861,423,0.3367713004484305,0.473542600896861,0.1896860986547085
348,Calvert,3074,Calvert Precinct 03-004,2642,677,859,432,3074,1,0.8594664931685101,0.1405335068314899,1538,0.22023422251138583,0.2794404684450228,0.5003253090435914
349,Calvert,2683,Calvert Precinct 03-008,2217,1088,940,466,2683,1,0.8263138278046962,0.17368617219530377,655,0.4055162131941856,0.3503540812523295,0.2441297055534849
385,Calvert,3560,Calvert Precinct 02-002,2532,759,867,1028,3560,1,0.7112359550561798,0.28876404494382024,1934,0.21320224719101125,0.24353932584269664,0.5432584269662921
386,Calvert,3011,Calvert Precinct 02-001,2414,794,967,597,3011,1,0.8017270009963468,0.19827299900365328,1250,0.26369976751909663,0.32115576220524744,0.41514447027565593
393,Calvert,2367,Calvert Precinct 03-006,2018,677,997,349,2367,1,0.8525559780312632,0.1474440219687368,693,0.28601605407689057,0.4212082805238699,0.29277566539923955
902,Calvert,2365,Calvert Precinct 01-004,1979,611,896,386,2365,1,0.8367864693446089,0.16321353065539113,858,0.25835095137420716,0.3788583509513742,0.3627906976744186
903,Calvert,2363,Calvert Precinct 02-004,1630,818,793,733,2363,1,0.6898011002962336,0.3101988997037664,752,0.34617012272534914,0.335590351248413,0.31823952602623784
904,Calvert,2969,Calvert Precinct 01-003,2481,613,764,488,2969,1,0.8356348939036713,0.16436510609632873,1592,0.20646682384641293,0.25732569888851464,0.5362074772650725
905,Calvert,3541,Calvert Precinct 01-006,2855,800,813,686,3541,1,0.806269415419373,0.19373058458062695,1928,0.2259248799774075,0.22959615927704038,0.5444789607455521
906,Calvert,2965,Calvert Precinct 02-005,2571,721,1026,394,2965,1,0.8671163575042159,0.13288364249578416,1218,0.24317032040472175,0.34603709949409783,0.4107925801011804
907,Calvert,3099,Calvert Precinct 03-002,2465,811,699,634,3099,1,0.7954178767344304,0.20458212326556954,1589,0.2616973217166828,0.22555663117134558,0.5127460471119716
908,Calvert,2398,Calvert Precinct 03-001,2042,666,634,356,2398,1,0.8515429524603837,0.14845704753961636,1098,0.27773144286905754,0.26438698915763137,0.4578815679733111
955,Calvert,2874,Calvert Precinct 01-001,2444,914,852,430,2874,1,0.8503827418232429,0.14961725817675714,1108,0.3180236604036186,0.2964509394572025,0.38552540013917885
956,Calvert,2535,Calvert Precinct 01-007,2065,812,909,470,2535,1,0.814595660749507,0.1854043392504931,814,0.3203155818540434,0.3585798816568047,0.3211045364891519
957,Calvert,3483,Calvert Precinct 01-005,2710,780,886,773,3483,1,0.7780648865920183,0.22193511340798164,1817,0.2239448751076658,0.2543784094171691,0.5216767154751651
958,Calvert,3411,Calvert Precinct 01-002,2504,803,640,907,3411,1,0.7340955731457051,0.26590442685429494,1968,0.2354148343594254,0.18762826150688947,0.5769569041336852
