,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,227,42,720,1184,110,2692,1,0.8592124814264487,0.08432392273402675,0.015601783060921248,0.04086181277860327,788,0.2674591381872214,0.4398216939078752,0.29271916790490343
342,Calvert,2653,Calvert Precinct 02-006,2176,315,54,769,1088,108,2653,1,0.8202035431586883,0.11873350923482849,0.020354315868827744,0.04070863173765549,796,0.289860535243121,0.41010177157934413,0.30003769317753487
343,Calvert,3474,Calvert Precinct 02-008,2865,436,57,996,1102,116,3474,1,0.8246977547495682,0.12550374208405296,0.016407599309153715,0.0333909038572251,1376,0.2867012089810017,0.31721358664363847,0.3960852043753598
344,Calvert,3228,Calvert Precinct 03-003,2225,859,68,1121,1073,76,3228,1,0.6892812887236679,0.2661090458488228,0.021065675340768277,0.023543990086741014,1034,0.34727385377943,0.33240396530359356,0.32032218091697645
345,Calvert,1651,Calvert Precinct 02-007,1552,39,30,544,911,30,1651,1,0.9400363416111448,0.023622047244094488,0.018170805572380374,0.018170805572380374,196,0.32949727437916415,0.5517867958812841,0.11871592973955179
346,Calvert,2880,Calvert Precinct 03-005,2457,277,50,976,1190,96,2880,1,0.853125,0.09618055555555556,0.017361111111111112,0.03333333333333333,714,0.3388888888888889,0.4131944444444444,0.24791666666666667
347,Calvert,2230,Calvert Precinct 03-007,1946,154,27,697,1045,103,2230,1,0.8726457399103139,0.06905829596412556,0.01210762331838565,0.04618834080717489,488,0.3125560538116592,0.46860986547085204,0.21883408071748878
348,Calvert,3074,Calvert Precinct 03-004,2642,258,71,956,1108,103,3074,1,0.8594664931685101,0.08392973324658426,0.02309694209499024,0.03350683148991542,1010,0.3109954456733897,0.3604424202992843,0.328562134027326
349,Calvert,2683,Calvert Precinct 03-008,2217,296,68,968,983,102,2683,1,0.8263138278046962,0.11032426388371226,0.0253447633246366,0.0380171449869549,732,0.3607901602683563,0.366380916884085,0.2728289228475587
385,Calvert,3560,Calvert Precinct 02-002,2532,851,66,1058,1149,111,3560,1,0.7112359550561798,0.23904494382022473,0.01853932584269663,0.031179775280898877,1353,0.29719101123595504,0.322752808988764,0.3800561797752809
386,Calvert,3011,Calvert Precinct 02-001,2414,454,74,970,1073,69,3011,1,0.8017270009963468,0.15078047160411823,0.02457655264031883,0.022915974759216206,968,0.322152108933909,0.356360013284623,0.3214878777814679
393,Calvert,2367,Calvert Precinct 03-006,2018,200,42,712,1213,107,2367,1,0.8525559780312632,0.08449514152936206,0.017743979721166033,0.0452049007182087,442,0.30080270384452895,0.5124630333755809,0.18673426277989016
902,Calvert,2365,Calvert Precinct 01-004,1979,302,41,757,1017,43,2365,1,0.8367864693446089,0.1276955602536998,0.01733615221987315,0.01818181818181818,591,0.3200845665961945,0.43002114164904864,0.24989429175475686
903,Calvert,2363,Calvert Precinct 02-004,1630,617,52,819,674,64,2363,1,0.6898011002962336,0.26110876005078293,0.022005924672027083,0.027084214980956412,870,0.3465933135844266,0.28523063901819723,0.3681760473973762
904,Calvert,2969,Calvert Precinct 01-003,2481,341,81,897,1030,66,2969,1,0.8356348939036713,0.11485348602222971,0.027281913102054564,0.02222970697204446,1042,0.30212192657460424,0.34691815426069383,0.35095991916470193
905,Calvert,3541,Calvert Precinct 01-006,2855,415,127,959,1122,144,3541,1,0.806269415419373,0.11719853148828015,0.035865574696413445,0.040666478395933355,1460,0.27082744987291724,0.316859644168314,0.4123129059587687
906,Calvert,2965,Calvert Precinct 02-005,2571,223,65,908,1327,106,2965,1,0.8671163575042159,0.07521079258010117,0.021922428330522766,0.0357504215851602,730,0.3062394603709949,0.4475548060708263,0.24620573355817876
907,Calvert,3099,Calvert Precinct 03-002,2465,488,57,1123,1004,89,3099,1,0.7954178767344304,0.1574701516618264,0.018393030009680542,0.028718941594062602,972,0.36237495966440786,0.3239754759599871,0.31364956437560504
908,Calvert,2398,Calvert Precinct 03-001,2042,218,62,770,692,76,2398,1,0.8515429524603837,0.09090909090909091,0.02585487906588824,0.0316930775646372,936,0.3211009174311927,0.2885738115095913,0.390325271059216
955,Calvert,2874,Calvert Precinct 01-001,2444,317,44,890,967,69,2874,1,0.8503827418232429,0.11029923451635351,0.015309672929714684,0.024008350730688934,1017,0.30967292971468335,0.3364648573416841,0.35386221294363257
956,Calvert,2535,Calvert Precinct 01-007,2065,331,63,809,959,76,2535,1,0.814595660749507,0.13057199211045364,0.02485207100591716,0.029980276134122286,767,0.31913214990138067,0.3783037475345168,0.30256410256410254
957,Calvert,3483,Calvert Precinct 01-005,2710,501,139,1009,1082,133,3483,1,0.7780648865920183,0.1438415159345392,0.03990812517944301,0.03818547229399943,1392,0.28969279356876254,0.31065173700832616,0.3996554694229113
958,Calvert,3411,Calvert Precinct 01-002,2504,727,79,1090,947,101,3411,1,0.7340955731457051,0.21313397830548225,0.02316036352975667,0.029610085019055994,1374,0.31955438287892113,0.2776311931984755,0.40281442392260336
