,COUNTY,VAP,NAME,WVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,556,992,379,2692,1,0.8592124814264487,0.14078751857355126,1144,0.2065378900445765,0.3684992570579495,0.424962852897474
342,Calvert,2653,Calvert Precinct 02-006,2176,607,841,477,2653,1,0.8202035431586883,0.17979645684131174,1205,0.22879758763663777,0.31699962306822466,0.4542027892951376
343,Calvert,3474,Calvert Precinct 02-008,2865,727,1021,609,3474,1,0.8246977547495682,0.17530224525043178,1726,0.20926885434657455,0.29389752446747264,0.4968336211859528
344,Calvert,3228,Calvert Precinct 03-003,2225,803,948,1003,3228,1,0.6892812887236679,0.3107187112763321,1477,0.24876084262701362,0.2936802973977695,0.45755885997521684
345,Calvert,1651,Calvert Precinct 02-007,1552,531,987,99,1651,1,0.9400363416111448,0.05996365838885524,133,0.32162325863113267,0.5978195033313144,0.08055723803755299
346,Calvert,2880,Calvert Precinct 03-005,2457,861,946,423,2880,1,0.853125,0.146875,1073,0.2989583333333333,0.3284722222222222,0.37256944444444445
347,Calvert,2230,Calvert Precinct 03-007,1946,717,1143,284,2230,1,0.8726457399103139,0.1273542600896861,370,0.32152466367713006,0.5125560538116591,0.16591928251121077
348,Calvert,3074,Calvert Precinct 03-004,2642,655,942,432,3074,1,0.8594664931685101,0.1405335068314899,1477,0.21307742355237475,0.30644111906310995,0.4804814573845153
349,Calvert,2683,Calvert Precinct 03-008,2217,1038,1042,466,2683,1,0.8263138278046962,0.17368617219530377,603,0.3868803578084234,0.3883712262392844,0.2247484159522922
385,Calvert,3560,Calvert Precinct 02-002,2532,735,929,1028,3560,1,0.7112359550561798,0.28876404494382024,1896,0.20646067415730338,0.26095505617977527,0.5325842696629214
386,Calvert,3011,Calvert Precinct 02-001,2414,776,1034,597,3011,1,0.8017270009963468,0.19827299900365328,1201,0.2577216871471272,0.34340750581202256,0.3988708070408502
393,Calvert,2367,Calvert Precinct 03-006,2018,642,1072,349,2367,1,0.8525559780312632,0.1474440219687368,653,0.27122940430925224,0.45289395859738063,0.2758766370933671
902,Calvert,2365,Calvert Precinct 01-004,1979,592,967,386,2365,1,0.8367864693446089,0.16321353065539113,806,0.25031712473572937,0.40887949260042283,0.3408033826638478
903,Calvert,2363,Calvert Precinct 02-004,1630,789,866,733,2363,1,0.6898011002962336,0.3101988997037664,708,0.33389758781210327,0.36648328396106644,0.2996191282268303
904,Calvert,2969,Calvert Precinct 01-003,2481,591,822,488,2969,1,0.8356348939036713,0.16436510609632873,1556,0.19905692152239812,0.2768608959245537,0.5240821825530482
905,Calvert,3541,Calvert Precinct 01-006,2855,784,893,686,3541,1,0.806269415419373,0.19373058458062695,1864,0.22140638237785937,0.25218864727478113,0.5264049703473596
906,Calvert,2965,Calvert Precinct 02-005,2571,679,1110,394,2965,1,0.8671163575042159,0.13288364249578416,1176,0.22900505902192242,0.37436762225969644,0.39662731871838114
907,Calvert,3099,Calvert Precinct 03-002,2465,785,762,634,3099,1,0.7954178767344304,0.20458212326556954,1552,0.2533075185543724,0.24588576960309777,0.5008067118425299
908,Calvert,2398,Calvert Precinct 03-001,2042,648,711,356,2398,1,0.8515429524603837,0.14845704753961636,1039,0.2702251876563803,0.2964970809007506,0.4332777314428691
955,Calvert,2874,Calvert Precinct 01-001,2444,894,929,430,2874,1,0.8503827418232429,0.14961725817675714,1051,0.31106471816283926,0.3232428670842032,0.36569241475295755
956,Calvert,2535,Calvert Precinct 01-007,2065,786,994,470,2535,1,0.814595660749507,0.1854043392504931,755,0.31005917159763313,0.39211045364891517,0.2978303747534517
957,Calvert,3483,Calvert Precinct 01-005,2710,781,967,773,3483,1,0.7780648865920183,0.22193511340798164,1735,0.2242319839219064,0.27763422337065746,0.49813379270743613
958,Calvert,3411,Calvert Precinct 01-002,2504,785,705,907,3411,1,0.7340955731457051,0.26590442685429494,1921,0.2301377895045441,0.20668425681618294,0.5631779536792729
