,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,79,19,379,2692,1,0.8592124814264487,0.14078751857355126,2594,0.029346210995542348,0.007057949479940565,0.9635958395245171
342,Calvert,2653,Calvert Precinct 02-006,2176,96,25,477,2653,1,0.8202035431586883,0.17979645684131174,2532,0.036185450433471544,0.009423294383716547,0.9543912551828119
343,Calvert,3474,Calvert Precinct 02-008,2865,114,43,609,3474,1,0.8246977547495682,0.17530224525043178,3317,0.03281519861830743,0.012377662636729994,0.9548071387449626
344,Calvert,3228,Calvert Precinct 03-003,2225,129,71,1003,3228,1,0.6892812887236679,0.3107187112763321,3028,0.039962825278810406,0.021995043370508054,0.9380421313506815
345,Calvert,1651,Calvert Precinct 02-007,1552,81,8,99,1651,1,0.9400363416111448,0.05996365838885524,1562,0.049061175045427015,0.004845548152634767,0.9460932768019382
346,Calvert,2880,Calvert Precinct 03-005,2457,111,24,423,2880,1,0.853125,0.146875,2745,0.03854166666666667,0.008333333333333333,0.953125
347,Calvert,2230,Calvert Precinct 03-007,1946,93,11,284,2230,1,0.8726457399103139,0.1273542600896861,2126,0.04170403587443946,0.004932735426008968,0.9533632286995516
348,Calvert,3074,Calvert Precinct 03-004,2642,84,24,432,3074,1,0.8594664931685101,0.1405335068314899,2966,0.027325959661678594,0.007807417046193884,0.9648666232921275
349,Calvert,2683,Calvert Precinct 03-008,2217,88,19,466,2683,1,0.8263138278046962,0.17368617219530377,2576,0.032799105478941486,0.007081625046589639,0.9601192694744689
385,Calvert,3560,Calvert Precinct 02-002,2532,124,50,1028,3560,1,0.7112359550561798,0.28876404494382024,3386,0.0348314606741573,0.014044943820224719,0.951123595505618
386,Calvert,3011,Calvert Precinct 02-001,2414,127,37,597,3011,1,0.8017270009963468,0.19827299900365328,2847,0.042178678180006646,0.012288276320159415,0.945533045499834
393,Calvert,2367,Calvert Precinct 03-006,2018,97,21,349,2367,1,0.8525559780312632,0.1474440219687368,2249,0.0409801436417406,0.008871989860583017,0.9501478664976764
902,Calvert,2365,Calvert Precinct 01-004,1979,112,31,386,2365,1,0.8367864693446089,0.16321353065539113,2222,0.047357293868921777,0.013107822410147992,0.9395348837209302
903,Calvert,2363,Calvert Precinct 02-004,1630,103,18,733,2363,1,0.6898011002962336,0.3101988997037664,2242,0.04358865848497673,0.00761743546339399,0.9487939060516293
904,Calvert,2969,Calvert Precinct 01-003,2481,74,15,488,2969,1,0.8356348939036713,0.16436510609632873,2880,0.02492421690804985,0.005052206130010104,0.9700235769619401
905,Calvert,3541,Calvert Precinct 01-006,2855,90,21,686,3541,1,0.806269415419373,0.19373058458062695,3430,0.025416548997458346,0.005930528099406947,0.9686529229031348
906,Calvert,2965,Calvert Precinct 02-005,2571,105,15,394,2965,1,0.8671163575042159,0.13288364249578416,2845,0.03541315345699832,0.00505902192242833,0.9595278246205734
907,Calvert,3099,Calvert Precinct 03-002,2465,123,31,634,3099,1,0.7954178767344304,0.20458212326556954,2945,0.03969022265246854,0.010003226847370119,0.9503065505001613
908,Calvert,2398,Calvert Precinct 03-001,2042,91,9,356,2398,1,0.8515429524603837,0.14845704753961636,2298,0.03794829024186822,0.0037531276063386154,0.9582985821517932
955,Calvert,2874,Calvert Precinct 01-001,2444,161,25,430,2874,1,0.8503827418232429,0.14961725817675714,2688,0.05601948503827418,0.008698677800974252,0.9352818371607515
956,Calvert,2535,Calvert Precinct 01-007,2065,101,30,470,2535,1,0.814595660749507,0.1854043392504931,2404,0.0398422090729783,0.011834319526627219,0.9483234714003945
957,Calvert,3483,Calvert Precinct 01-005,2710,90,20,773,3483,1,0.7780648865920183,0.22193511340798164,3373,0.025839793281653745,0.005742176284811944,0.9684180304335344
958,Calvert,3411,Calvert Precinct 01-002,2504,125,30,907,3411,1,0.7340955731457051,0.26590442685429494,3256,0.03664614482556435,0.008795074758135445,0.9545587804163002
