,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,227,42,79,19,110,2692,1,0.8592124814264487,0.08432392273402675,0.015601783060921248,0.04086181277860327,2594,0.029346210995542348,0.007057949479940565,0.9635958395245171
342,Calvert,2653,Calvert Precinct 02-006,2176,315,54,96,25,108,2653,1,0.8202035431586883,0.11873350923482849,0.020354315868827744,0.04070863173765549,2532,0.036185450433471544,0.009423294383716547,0.9543912551828119
343,Calvert,3474,Calvert Precinct 02-008,2865,436,57,114,43,116,3474,1,0.8246977547495682,0.12550374208405296,0.016407599309153715,0.0333909038572251,3317,0.03281519861830743,0.012377662636729994,0.9548071387449626
344,Calvert,3228,Calvert Precinct 03-003,2225,859,68,129,71,76,3228,1,0.6892812887236679,0.2661090458488228,0.021065675340768277,0.023543990086741014,3028,0.039962825278810406,0.021995043370508054,0.9380421313506815
345,Calvert,1651,Calvert Precinct 02-007,1552,39,30,81,8,30,1651,1,0.9400363416111448,0.023622047244094488,0.018170805572380374,0.018170805572380374,1562,0.049061175045427015,0.004845548152634767,0.9460932768019382
346,Calvert,2880,Calvert Precinct 03-005,2457,277,50,111,24,96,2880,1,0.853125,0.09618055555555556,0.017361111111111112,0.03333333333333333,2745,0.03854166666666667,0.008333333333333333,0.953125
347,Calvert,2230,Calvert Precinct 03-007,1946,154,27,93,11,103,2230,1,0.8726457399103139,0.06905829596412556,0.01210762331838565,0.04618834080717489,2126,0.04170403587443946,0.004932735426008968,0.9533632286995516
348,Calvert,3074,Calvert Precinct 03-004,2642,258,71,84,24,103,3074,1,0.8594664931685101,0.08392973324658426,0.02309694209499024,0.03350683148991542,2966,0.027325959661678594,0.007807417046193884,0.9648666232921275
349,Calvert,2683,Calvert Precinct 03-008,2217,296,68,88,19,102,2683,1,0.8263138278046962,0.11032426388371226,0.0253447633246366,0.0380171449869549,2576,0.032799105478941486,0.007081625046589639,0.9601192694744689
385,Calvert,3560,Calvert Precinct 02-002,2532,851,66,124,50,111,3560,1,0.7112359550561798,0.23904494382022473,0.01853932584269663,0.031179775280898877,3386,0.0348314606741573,0.014044943820224719,0.951123595505618
386,Calvert,3011,Calvert Precinct 02-001,2414,454,74,127,37,69,3011,1,0.8017270009963468,0.15078047160411823,0.02457655264031883,0.022915974759216206,2847,0.042178678180006646,0.012288276320159415,0.945533045499834
393,Calvert,2367,Calvert Precinct 03-006,2018,200,42,97,21,107,2367,1,0.8525559780312632,0.08449514152936206,0.017743979721166033,0.0452049007182087,2249,0.0409801436417406,0.008871989860583017,0.9501478664976764
902,Calvert,2365,Calvert Precinct 01-004,1979,302,41,112,31,43,2365,1,0.8367864693446089,0.1276955602536998,0.01733615221987315,0.01818181818181818,2222,0.047357293868921777,0.013107822410147992,0.9395348837209302
903,Calvert,2363,Calvert Precinct 02-004,1630,617,52,103,18,64,2363,1,0.6898011002962336,0.26110876005078293,0.022005924672027083,0.027084214980956412,2242,0.04358865848497673,0.00761743546339399,0.9487939060516293
904,Calvert,2969,Calvert Precinct 01-003,2481,341,81,74,15,66,2969,1,0.8356348939036713,0.11485348602222971,0.027281913102054564,0.02222970697204446,2880,0.02492421690804985,0.005052206130010104,0.9700235769619401
905,Calvert,3541,Calvert Precinct 01-006,2855,415,127,90,21,144,3541,1,0.806269415419373,0.11719853148828015,0.035865574696413445,0.040666478395933355,3430,0.025416548997458346,0.005930528099406947,0.9686529229031348
906,Calvert,2965,Calvert Precinct 02-005,2571,223,65,105,15,106,2965,1,0.8671163575042159,0.07521079258010117,0.021922428330522766,0.0357504215851602,2845,0.03541315345699832,0.00505902192242833,0.9595278246205734
907,Calvert,3099,Calvert Precinct 03-002,2465,488,57,123,31,89,3099,1,0.7954178767344304,0.1574701516618264,0.018393030009680542,0.028718941594062602,2945,0.03969022265246854,0.010003226847370119,0.9503065505001613
908,Calvert,2398,Calvert Precinct 03-001,2042,218,62,91,9,76,2398,1,0.8515429524603837,0.09090909090909091,0.02585487906588824,0.0316930775646372,2298,0.03794829024186822,0.0037531276063386154,0.9582985821517932
955,Calvert,2874,Calvert Precinct 01-001,2444,317,44,161,25,69,2874,1,0.8503827418232429,0.11029923451635351,0.015309672929714684,0.024008350730688934,2688,0.05601948503827418,0.008698677800974252,0.9352818371607515
956,Calvert,2535,Calvert Precinct 01-007,2065,331,63,101,30,76,2535,1,0.814595660749507,0.13057199211045364,0.02485207100591716,0.029980276134122286,2404,0.0398422090729783,0.011834319526627219,0.9483234714003945
957,Calvert,3483,Calvert Precinct 01-005,2710,501,139,90,20,133,3483,1,0.7780648865920183,0.1438415159345392,0.03990812517944301,0.03818547229399943,3373,0.025839793281653745,0.005742176284811944,0.9684180304335344
958,Calvert,3411,Calvert Precinct 01-002,2504,727,79,125,30,101,3411,1,0.7340955731457051,0.21313397830548225,0.02316036352975667,0.029610085019055994,3256,0.03664614482556435,0.008795074758135445,0.9545587804163002
