,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,488,866,379,2692,1,0.8592124814264487,0.14078751857355126,1338,0.1812778603268945,0.32169390787518576,0.4970282317979198
342,Calvert,2653,Calvert Precinct 02-006,2176,498,742,477,2653,1,0.8202035431586883,0.17979645684131174,1413,0.1877120241236336,0.2796833773087071,0.5326045985676593
343,Calvert,3474,Calvert Precinct 02-008,2865,568,842,609,3474,1,0.8246977547495682,0.17530224525043178,2064,0.16350028785261947,0.24237190558434082,0.5941278065630398
344,Calvert,3228,Calvert Precinct 03-003,2225,642,812,1003,3228,1,0.6892812887236679,0.3107187112763321,1774,0.19888475836431227,0.25154894671623296,0.5495662949194547
345,Calvert,1651,Calvert Precinct 02-007,1552,488,874,99,1651,1,0.9400363416111448,0.05996365838885524,289,0.29557843731072075,0.5293761356753482,0.17504542701393094
346,Calvert,2880,Calvert Precinct 03-005,2457,716,838,423,2880,1,0.853125,0.146875,1326,0.24861111111111112,0.29097222222222224,0.46041666666666664
347,Calvert,2230,Calvert Precinct 03-007,1946,574,1008,284,2230,1,0.8726457399103139,0.1273542600896861,648,0.25739910313901343,0.45201793721973094,0.2905829596412556
348,Calvert,3074,Calvert Precinct 03-004,2642,510,774,432,3074,1,0.8594664931685101,0.1405335068314899,1790,0.16590761223162004,0.2517891997397528,0.5823031880286272
349,Calvert,2683,Calvert Precinct 03-008,2217,727,908,466,2683,1,0.8263138278046962,0.17368617219530377,1048,0.2709653373089825,0.33842713380544165,0.39060752888557587
385,Calvert,3560,Calvert Precinct 02-002,2532,637,733,1028,3560,1,0.7112359550561798,0.28876404494382024,2190,0.1789325842696629,0.2058988764044944,0.6151685393258427
386,Calvert,3011,Calvert Precinct 02-001,2414,650,844,597,3011,1,0.8017270009963468,0.19827299900365328,1517,0.2158751245433411,0.2803055463301229,0.503819329126536
393,Calvert,2367,Calvert Precinct 03-006,2018,505,914,349,2367,1,0.8525559780312632,0.1474440219687368,948,0.21335023236163922,0.3861427967891846,0.4005069708491762
902,Calvert,2365,Calvert Precinct 01-004,1979,529,789,386,2365,1,0.8367864693446089,0.16321353065539113,1047,0.22367864693446088,0.333615221987315,0.4427061310782241
903,Calvert,2363,Calvert Precinct 02-004,1630,661,661,733,2363,1,0.6898011002962336,0.3101988997037664,1041,0.2797291578501904,0.2797291578501904,0.44054168429961915
904,Calvert,2969,Calvert Precinct 01-003,2481,484,718,488,2969,1,0.8356348939036713,0.16436510609632873,1767,0.16301785112832604,0.24183226675648367,0.5951498821151903
905,Calvert,3541,Calvert Precinct 01-006,2855,569,861,686,3541,1,0.806269415419373,0.19373058458062695,2111,0.16068907088393108,0.24315165207568484,0.5961592770403841
906,Calvert,2965,Calvert Precinct 02-005,2571,593,977,394,2965,1,0.8671163575042159,0.13288364249578416,1395,0.2,0.3295109612141653,0.47048903878583476
907,Calvert,3099,Calvert Precinct 03-002,2465,602,637,634,3099,1,0.7954178767344304,0.20458212326556954,1860,0.19425621168118748,0.20555017747660537,0.6001936108422071
908,Calvert,2398,Calvert Precinct 03-001,2042,534,511,356,2398,1,0.8515429524603837,0.14845704753961636,1353,0.2226855713094245,0.21309424520433695,0.5642201834862385
955,Calvert,2874,Calvert Precinct 01-001,2444,646,752,430,2874,1,0.8503827418232429,0.14961725817675714,1476,0.22477383437717466,0.2616562282533055,0.5135699373695198
956,Calvert,2535,Calvert Precinct 01-007,2065,603,922,470,2535,1,0.814595660749507,0.1854043392504931,1010,0.2378698224852071,0.3637080867850099,0.398422090729783
957,Calvert,3483,Calvert Precinct 01-005,2710,561,860,773,3483,1,0.7780648865920183,0.22193511340798164,2062,0.16106804478897502,0.24691358024691357,0.5920183749641114
958,Calvert,3411,Calvert Precinct 01-002,2504,583,616,907,3411,1,0.7340955731457051,0.26590442685429494,2212,0.17091761946643214,0.18059220170038112,0.6484901788331867
