,COUNTY,VAP,NAME,WVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,648,1126,379,2692,1.0,0.8592124814264487,0.14078751857355126,918,0.24071322436849926,0.4182763744427935,0.3410104011887073
342,Calvert,2653,Calvert Precinct 02-006,2176,679,993,477,2653,1.0,0.8202035431586883,0.17979645684131174,981,0.2559366754617414,0.3742932529212213,0.36977007161703734
343,Calvert,3474,Calvert Precinct 02-008,2865,766,1142,609,3474,1.0,0.8246977547495682,0.17530224525043178,1566,0.2204951065054692,0.32872769142199193,0.45077720207253885
344,Calvert,3228,Calvert Precinct 03-003,2225,842,1052,1003,3228,1.0,0.6892812887236679,0.3107187112763321,1334,0.26084262701363076,0.32589838909541513,0.41325898389095417
345,Calvert,1717,Calvert Precinct 02-007,1614,593,1123,103,1717,1.0393700787401574,0.9400116482236459,0.05998835177635411,1,0.34536983110075714,0.6540477577169481,0.0005824111822947001
346,Calvert,2880,Calvert Precinct 03-005,2457,953,1131,423,2880,1.0,0.853125,0.146875,796,0.33090277777777777,0.3927083333333333,0.2763888888888889
347,Calvert,2230,Calvert Precinct 03-007,1946,779,1352,284,2230,1.0,0.8726457399103139,0.1273542600896861,99,0.3493273542600897,0.6062780269058295,0.04439461883408072
348,Calvert,3074,Calvert Precinct 03-004,2642,757,1140,432,3074,1.0,0.8594664931685101,0.1405335068314899,1177,0.24625894599869877,0.3708523096942095,0.38288874430709174
349,Calvert,2683,Calvert Precinct 03-008,2217,1117,1308,466,2683,1.0,0.8263138278046962,0.17368617219530377,258,0.4163250093179277,0.4875139768915393,0.09616101379053299
385,Calvert,3560,Calvert Precinct 02-002,2532,843,1071,1028,3560,1.0,0.7112359550561798,0.28876404494382024,1646,0.23679775280898877,0.3008426966292135,0.4623595505617977
386,Calvert,3011,Calvert Precinct 02-001,2414,859,1173,597,3011,1.0,0.8017270009963468,0.19827299900365328,979,0.28528727997343073,0.38957157090667555,0.3251411491198937
393,Calvert,2367,Calvert Precinct 03-006,2018,730,1209,349,2367,1.0,0.8525559780312632,0.1474440219687368,428,0.30840726658217155,0.5107731305449936,0.1808196028728348
902,Calvert,2365,Calvert Precinct 01-004,1979,646,1109,386,2365,1.0,0.8367864693446089,0.16321353065539113,610,0.2731501057082452,0.4689217758985201,0.25792811839323465
903,Calvert,2363,Calvert Precinct 02-004,1630,918,1007,733,2363,1.0,0.6898011002962336,0.3101988997037664,438,0.38848920863309355,0.42615319509098604,0.18535759627592044
904,Calvert,2969,Calvert Precinct 01-003,2481,697,1002,488,2969,1.0,0.8356348939036713,0.16436510609632873,1270,0.2347591781744695,0.33748736948467495,0.4277534523408555
905,Calvert,3541,Calvert Precinct 01-006,2855,803,1226,686,3541,1.0,0.806269415419373,0.19373058458062695,1512,0.22677209827732278,0.346229878565377,0.4269980231573002
906,Calvert,2965,Calvert Precinct 02-005,2571,747,1252,394,2965,1.0,0.8671163575042159,0.13288364249578416,966,0.25193929173693086,0.42225969645868466,0.3258010118043845
907,Calvert,3099,Calvert Precinct 03-002,2465,861,866,634,3099,1.0,0.7954178767344304,0.20458212326556954,1372,0.27783155856727976,0.2794449822523395,0.44272345918038075
908,Calvert,2398,Calvert Precinct 03-001,2042,747,801,356,2398,1.0,0.8515429524603837,0.14845704753961636,850,0.31150959132610506,0.3340283569641368,0.35446205170975814
955,Calvert,2874,Calvert Precinct 01-001,2444,956,1069,430,2874,1.0,0.8503827418232429,0.14961725817675714,849,0.3326374391092554,0.371955462769659,0.2954070981210856
956,Calvert,2535,Calvert Precinct 01-007,2065,852,1222,470,2535,1.0,0.814595660749507,0.1854043392504931,461,0.336094674556213,0.48205128205128206,0.18185404339250494
957,Calvert,3483,Calvert Precinct 01-005,2710,846,1208,773,3483,1.0,0.7780648865920183,0.22193511340798164,1429,0.24289405684754523,0.3468274476026414,0.4102784955498134
958,Calvert,3411,Calvert Precinct 01-002,2504,886,838,907,3411,1.0,0.7340955731457051,0.26590442685429494,1687,0.2597478745236001,0.2456757549105834,0.4945763705658165
