,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
0,Somerset,404,Somerset Precinct 02-001,324,93,111,80,404,1.0,0.801980198019802,0.19801980198019803,200,0.2301980198019802,0.2747524752475248,0.49504950495049505
1,Somerset,726,Somerset Precinct 05-001,591,173,235,135,726,1.0,0.8140495867768595,0.1859504132231405,318,0.23829201101928374,0.3236914600550964,0.4380165289256198
2,Somerset,1165,Somerset Precinct 03-001,861,235,328,304,1165,1.0,0.7390557939914163,0.2609442060085837,602,0.2017167381974249,0.2815450643776824,0.5167381974248927
3,Somerset,217,Somerset Precinct 13-003,159,37,63,58,217,1.0,0.7327188940092166,0.2672811059907834,117,0.17050691244239632,0.2903225806451613,0.5391705069124424
4,Somerset,3664,Somerset Precinct 13-002,1072,76,75,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3513,0.02074235807860262,0.02046943231441048,0.9587882096069869
5,Somerset,151,Somerset Precinct 13-001,122,18,48,29,151,1.0,0.8079470198675497,0.19205298013245034,85,0.11920529801324503,0.31788079470198677,0.5629139072847682
6,Somerset,2355,Somerset Precinct 01-002,1257,424,273,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1658,0.1800424628450106,0.1159235668789809,0.7040339702760084
7,Somerset,186,Somerset Precinct 01-003,56,70,41,130,186,1.0,0.3010752688172043,0.6989247311827957,75,0.3763440860215054,0.22043010752688172,0.4032258064516129
8,Somerset,1267,Somerset Precinct 15-002,234,262,74,1033,1267,1.0,0.18468823993685873,0.8153117600631413,931,0.2067876874506709,0.05840568271507498,0.7348066298342542
9,Somerset,1039,Somerset Precinct 01-001,633,162,124,406,1039,1.0,0.6092396535129933,0.39076034648700675,753,0.15591915303176132,0.11934552454282965,0.7247353224254091
10,Somerset,3771,Somerset Precinct 15-001,692,211,101,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3459,0.05595332802970034,0.026783346592415803,0.9172633253778838
11,Worcester,2315,Worcester Precinct 01-001,1155,971,1053,1160,2315,1.0,0.49892008639308855,0.5010799136069114,291,0.4194384449244061,0.4548596112311015,0.12570194384449243
12,Somerset,919,Somerset Precinct 04-001,711,152,239,208,919,1.0,0.7736670293797606,0.22633297062023938,528,0.16539717083786726,0.2600652883569097,0.5745375408052231
13,Dorchester,70,Dorchester Precinct 18-001,65,13,17,5,70,1.0,0.9285714285714286,0.07142857142857142,40,0.18571428571428572,0.24285714285714285,0.5714285714285714
14,Dorchester,49,Dorchester Precinct 11-001,44,13,21,5,49,1.0,0.8979591836734694,0.10204081632653061,15,0.2653061224489796,0.42857142857142855,0.30612244897959184
15,Dorchester,145,Dorchester Precinct 13-002,79,58,15,66,145,1.0,0.5448275862068965,0.45517241379310347,72,0.4,0.10344827586206896,0.496551724137931
16,Dorchester,206,Dorchester Precinct 17-001,169,69,34,37,206,1.0,0.8203883495145631,0.1796116504854369,103,0.33495145631067963,0.1650485436893204,0.5
17,Dorchester,63,Dorchester Precinct 14-002,39,23,7,24,63,1.0,0.6190476190476191,0.38095238095238093,33,0.36507936507936506,0.1111111111111111,0.5238095238095238
18,Wicomico,1349,Wicomico Precinct 17-001,1025,351,370,324,1349,1.0,0.759822090437361,0.24017790956263899,628,0.2601927353595256,0.2742772424017791,0.46553002223869533
