,COUNTY,VAP,NAME,WVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
0,Somerset,404,Somerset Precinct 02-001,324,104,110,80,404,1.0,0.801980198019802,0.19801980198019803,190,0.25742574257425743,0.2722772277227723,0.47029702970297027
1,Somerset,726,Somerset Precinct 05-001,591,196,245,135,726,1.0,0.8140495867768595,0.1859504132231405,285,0.2699724517906336,0.33746556473829203,0.3925619834710744
2,Somerset,1165,Somerset Precinct 03-001,861,294,346,304,1165,1.0,0.7390557939914163,0.2609442060085837,525,0.25236051502145923,0.29699570815450643,0.45064377682403434
3,Somerset,217,Somerset Precinct 13-003,159,42,63,58,217,1.0,0.7327188940092166,0.2672811059907834,112,0.1935483870967742,0.2903225806451613,0.5161290322580645
4,Somerset,3664,Somerset Precinct 13-002,1072,85,99,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3480,0.023198689956331876,0.027019650655021835,0.9497816593886463
5,Somerset,151,Somerset Precinct 13-001,122,24,54,29,151,1.0,0.8079470198675497,0.19205298013245034,73,0.15894039735099338,0.3576158940397351,0.48344370860927155
6,Somerset,2355,Somerset Precinct 01-002,1257,575,300,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1480,0.24416135881104034,0.12738853503184713,0.6284501061571125
7,Somerset,232,Somerset Precinct 01-003,70,178,53,162,232,1.2419354838709677,0.3017241379310345,0.6982758620689655,1,0.7672413793103449,0.22844827586206898,0.004310344827586207
8,Somerset,1267,Somerset Precinct 15-002,234,603,82,1033,1267,1.0,0.18468823993685873,0.8153117600631413,582,0.47592738752959746,0.06471981057616416,0.4593528018942384
9,Somerset,1039,Somerset Precinct 01-001,633,279,137,406,1039,1.0,0.6092396535129933,0.39076034648700675,623,0.2685274302213667,0.13185755534167468,0.5996150144369586
10,Somerset,3771,Somerset Precinct 15-001,692,579,106,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3086,0.15354017501988862,0.0281092548395651,0.8183505701405462
11,Worcester,2315,Worcester Precinct 01-001,1155,1028,584,1160,2315,1.0,0.49892008639308855,0.5010799136069114,703,0.44406047516198704,0.252267818574514,0.30367170626349893
12,Somerset,919,Somerset Precinct 04-001,711,213,243,208,919,1.0,0.7736670293797606,0.22633297062023938,463,0.23177366702937977,0.264417845484222,0.5038084874863983
13,Dorchester,70,Dorchester Precinct 18-001,65,11,22,5,70,1.0,0.9285714285714286,0.07142857142857142,37,0.15714285714285714,0.3142857142857143,0.5285714285714286
14,Dorchester,49,Dorchester Precinct 11-001,44,17,17,5,49,1.0,0.8979591836734694,0.10204081632653061,15,0.3469387755102041,0.3469387755102041,0.30612244897959184
15,Dorchester,145,Dorchester Precinct 13-002,79,76,28,66,145,1.0,0.5448275862068965,0.45517241379310347,41,0.5241379310344828,0.19310344827586207,0.2827586206896552
16,Dorchester,206,Dorchester Precinct 17-001,169,53,51,37,206,1.0,0.8203883495145631,0.1796116504854369,102,0.25728155339805825,0.24757281553398058,0.49514563106796117
17,Dorchester,63,Dorchester Precinct 14-002,39,16,14,24,63,1.0,0.6190476190476191,0.38095238095238093,33,0.25396825396825395,0.2222222222222222,0.5238095238095238
18,Wicomico,1349,Wicomico Precinct 17-001,1025,474,371,324,1349,1.0,0.759822090437361,0.24017790956263899,504,0.3513713862120089,0.2750185322461082,0.37361008154188285
19,Dorchester,308,Dorchester Precinct 03-001,274,73,74,34,308,1.0,0.8896103896103896,0.11038961038961038,161,0.237012987012987,0.24025974025974026,0.5227272727272727
20,Cecil,4593,Cecil Precinct 05-003,4361,966,1572,232,4593,1.0,0.9494883518397561,0.05051164816024385,2055,0.21032005225342912,0.34225996080992815,0.4474199869366427
21,Kent,1682,Kent Precinct 01-002,1494,445,525,188,1682,1.0,0.8882282996432818,0.1117717003567182,712,0.26456599286563615,0.31212841854934603,0.4233055885850178
22,Cecil,2280,Cecil Precinct 02-001,2088,534,635,192,2280,1.0,0.9157894736842105,0.08421052631578947,1111,0.23421052631578948,0.27850877192982454,0.487280701754386
23,Cecil,2076,Cecil Precinct 02-002,1934,543,566,142,2076,1.0,0.9315992292870906,0.06840077071290944,967,0.2615606936416185,0.2726396917148362,0.4657996146435453
24,Cecil,4897,Cecil Precinct 05-002,4539,922,1152,358,4897,1.0,0.9268940167449459,0.07310598325505412,2823,0.1882785378803349,0.2352460690218501,0.576475393097815
25,Cecil,3665,Cecil Precinct 09-001,3546,608,1349,119,3665,1.0,0.9675306957708049,0.03246930422919509,1708,0.16589358799454298,0.36807639836289224,0.4660300136425648
26,Cecil,2554,Cecil Precinct 05-004,2220,466,384,334,2554,1.0,0.8692247454972593,0.1307752545027408,1704,0.18245888801879404,0.15035238841033674,0.6671887235708692
27,Cecil,4984,Cecil Precinct 05-001,4641,859,1031,343,4984,1.0,0.9311797752808989,0.06882022471910113,3094,0.17235152487961478,0.20686195826645265,0.6207865168539326
28,Cecil,7016,Cecil Precinct 03-002,6111,1182,1217,905,7016,1.0,0.8710091220068416,0.1289908779931585,4617,0.1684720638540479,0.173460661345496,0.6580672748004561
