,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,258,1105,524,271,577,3490,1,0.44412607449856734,0.07392550143266476,0.3166189111747851,0.16532951289398282,2695,0.1501432664756447,0.07765042979942693,0.7722063037249284
75,Montgomery,2962,Montgomery Precinct 04-006,1536,136,922,466,262,368,2962,1,0.5185685347738015,0.04591492234976367,0.3112761647535449,0.12424037812288993,2234,0.1573261309925726,0.08845374746792707,0.7542201215395004
76,Montgomery,1587,Montgomery Precinct 04-027,360,206,510,111,35,511,1587,1,0.22684310018903592,0.12980466288594833,0.32136105860113423,0.3219911783238815,1441,0.06994328922495274,0.02205419029615627,0.908002520478891
77,Montgomery,1951,Montgomery Precinct 04-009,995,122,505,387,162,329,1951,1,0.5099948744233727,0.06253203485392107,0.25884161968221425,0.16863147104049206,1402,0.19835981547924142,0.08303434136340339,0.7186058431573552
78,Montgomery,3199,Montgomery Precinct 13-051,2034,239,525,767,413,401,3199,1,0.6358236949046577,0.07471084713973117,0.16411378555798686,0.12535167239762426,2019,0.2397624257580494,0.12910284463894967,0.631134729603001
79,Montgomery,1806,Montgomery Precinct 04-034,1249,126,158,422,318,273,1806,1,0.6915836101882613,0.06976744186046512,0.08748615725359911,0.1511627906976744,1066,0.2336655592469546,0.1760797342192691,0.5902547065337763
80,Montgomery,2832,Montgomery Precinct 13-043,911,192,1240,367,196,489,2832,1,0.321680790960452,0.06779661016949153,0.4378531073446328,0.17266949152542374,2269,0.129590395480226,0.0692090395480226,0.8012005649717514
81,Montgomery,2301,Montgomery Precinct 13-045,911,211,756,354,193,423,2301,1,0.3959148196436332,0.09169926119078661,0.3285528031290743,0.18383311603650587,1754,0.15384615384615385,0.08387657540199914,0.762277270751847
82,Montgomery,4265,Montgomery Precinct 13-036,1040,440,1881,448,177,904,4265,1,0.24384525205158264,0.10316529894490035,0.441031652989449,0.211957796014068,3640,0.10504103165298945,0.04150058616647128,0.8534583821805393
83,Montgomery,3162,Montgomery Precinct 13-037,1002,276,1409,313,152,475,3162,1,0.31688804554079697,0.0872865275142315,0.44560404807084125,0.15022137887413028,2697,0.09898798228969007,0.0480708412397217,0.8529411764705882
84,Montgomery,3854,Montgomery Precinct 13-035,962,457,1733,472,181,702,3854,1,0.24961079398028022,0.11857810067462377,0.4496626881162429,0.18214841722885314,3201,0.12247016087182148,0.04696419304618578,0.8305656460819927
85,Montgomery,5497,Montgomery Precinct 13-064,833,2253,1847,595,70,564,5497,1,0.15153720211024194,0.40985992359468804,0.33600145533927595,0.10260141895579407,4832,0.10824085865017283,0.012734218664726214,0.879024922685101
86,Montgomery,2249,Montgomery Precinct 13-052,1568,153,273,501,321,255,2249,1,0.6971987550022232,0.06803023566029347,0.12138728323699421,0.11338372610048911,1427,0.22276567363272565,0.14273010226767452,0.6345042240995998
87,Montgomery,2706,Montgomery Precinct 08-003,2131,125,127,700,616,323,2706,1,0.7875092387287509,0.046193643754619367,0.04693274205469328,0.11936437546193644,1390,0.2586844050258684,0.22764227642276422,0.5136733185513673
88,Montgomery,2330,Montgomery Precinct 13-046,1386,209,414,443,323,321,2330,1,0.5948497854077254,0.08969957081545064,0.17768240343347638,0.13776824034334764,1564,0.19012875536480686,0.1386266094420601,0.671244635193133
89,Montgomery,1337,Montgomery Precinct 08-004,1020,77,72,248,254,168,1337,1,0.762902019446522,0.05759162303664921,0.05385190725504862,0.1256544502617801,835,0.1854899027673897,0.18997756170531038,0.6245325355272999
90,Montgomery,2775,Montgomery Precinct 08-008,1990,217,170,579,541,398,2775,1,0.7171171171171171,0.0781981981981982,0.06126126126126126,0.14342342342342343,1655,0.20864864864864865,0.19495495495495496,0.5963963963963964
91,Montgomery,3472,Montgomery Precinct 08-009,2306,348,411,755,596,407,3472,1,0.6641705069124424,0.10023041474654378,0.11837557603686635,0.11722350230414746,2121,0.21745391705069125,0.1716589861751152,0.6108870967741935
92,Montgomery,3315,Montgomery Precinct 08-001,2336,356,270,775,598,353,3315,1,0.7046757164404224,0.10739064856711915,0.08144796380090498,0.10648567119155354,1942,0.23378582202111614,0.1803921568627451,0.5858220211161388
93,Montgomery,2576,Montgomery Precinct 08-012,1661,311,153,510,451,451,2576,1,0.6447981366459627,0.12072981366459627,0.0593944099378882,0.1750776397515528,1615,0.19798136645962733,0.1750776397515528,0.6269409937888198
94,Montgomery,2565,Montgomery Precinct 08-005,2188,142,117,520,674,118,2565,1,0.8530214424951267,0.055360623781676416,0.0456140350877193,0.04600389863547758,1371,0.20272904483430798,0.2627680311890838,0.5345029239766081
95,Montgomery,3510,Montgomery Precinct 01-002,2324,496,378,380,490,312,3510,1,0.6621082621082621,0.1413105413105413,0.1076923076923077,0.08888888888888889,2640,0.10826210826210826,0.1396011396011396,0.7521367521367521
96,Montgomery,3657,Montgomery Precinct 12-003,2956,189,252,555,888,260,3657,1,0.8083128247197157,0.051681706316652996,0.06890894175553733,0.07109652720809406,2214,0.15176374077112387,0.2428219852337982,0.605414273995078
97,Montgomery,2213,Montgomery Precinct 12-001,1875,77,195,257,540,66,2213,1,0.8472661545413466,0.034794396746497966,0.08811568007230004,0.0298237686398554,1416,0.11613194758246724,0.24401265250790782,0.6398553999096249
98,Montgomery,2541,Montgomery Precinct 01-001,2052,172,149,340,598,168,2541,1,0.807556080283353,0.06768988587170405,0.05863833136560409,0.06611570247933884,1603,0.1338055883510429,0.23534041715859896,0.6308539944903582
353,Montgomery,2107,Montgomery Precinct 03-002,1792,103,147,388,569,65,2107,1,0.8504983388704319,0.04888467014712862,0.06976744186046512,0.030849549121974372,1150,0.1841480778357855,0.27005220692928333,0.5457997152349312
354,Montgomery,2553,Montgomery Precinct 03-001,2159,166,142,444,593,86,2553,1,0.8456717587152369,0.06502154328241284,0.055620838229533884,0.033685859772816296,1516,0.17391304347826086,0.23227575401488446,0.5938112025068547
