,COUNTY,VAP,NAME,WVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
98,Montgomery,2541,Montgomery Precinct 01-001,2052,176,62,489,2541,1,0.807556080283353,0.19244391971664698,2303,0.06926406926406926,0.024399842581660763,0.90633608815427
353,Montgomery,2107,Montgomery Precinct 03-002,1792,278,56,315,2107,1,0.8504983388704319,0.14950166112956811,1773,0.13194114855244424,0.026578073089700997,0.8414807783578547
354,Montgomery,2553,Montgomery Precinct 03-001,2159,297,78,394,2553,1,0.8456717587152369,0.15432824128476302,2178,0.11633372502937721,0.03055229142185664,0.8531139835487661
355,Montgomery,1784,Montgomery Precinct 11-000,1537,254,45,247,1784,1,0.8615470852017937,0.1384529147982063,1485,0.14237668161434977,0.02522421524663677,0.8323991031390134
357,Montgomery,2683,Montgomery Precinct 10-010,2126,500,44,557,2683,1,0.7923965710026091,0.20760342899739098,2139,0.18635855385762207,0.016399552739470743,0.7972418934029072
358,Montgomery,2533,Montgomery Precinct 10-002,1848,318,43,685,2533,1,0.7295696802210817,0.2704303197789183,2172,0.12554283458349783,0.016975917883932098,0.85748124753257
359,Montgomery,1582,Montgomery Precinct 10-001,1196,173,33,386,1582,1,0.7560050568900126,0.24399494310998734,1376,0.10935524652338811,0.020859671302149177,0.8697850821744627
360,Montgomery,1642,Montgomery Precinct 10-013,1102,239,16,540,1642,1,0.6711327649208283,0.32886723507917176,1387,0.14555420219244825,0.0097442143727162,0.8447015834348356
361,Montgomery,2293,Montgomery Precinct 10-006,1631,385,26,662,2293,1,0.7112952464020933,0.28870475359790665,1882,0.1679023113824684,0.0113388573920628,0.8207588312254688
362,Montgomery,2754,Montgomery Precinct 10-007,2119,511,64,635,2754,1,0.7694262890341321,0.23057371096586782,2179,0.18554829339143064,0.023238925199709513,0.7912127814088599
363,Montgomery,2878,Montgomery Precinct 07-003,2258,812,95,620,2878,1,0.7845726198749131,0.21542738012508686,1971,0.28214037526059765,0.0330090340514246,0.6848505906879777
364,Montgomery,2119,Montgomery Precinct 07-022,1760,652,59,359,2119,1,0.830580462482303,0.16941953751769703,1408,0.3076923076923077,0.02784332232184993,0.6644643699858424
365,Montgomery,2648,Montgomery Precinct 10-009,1916,334,35,732,2648,1,0.7235649546827795,0.2764350453172205,2279,0.12613293051359517,0.013217522658610271,0.8606495468277946
366,Montgomery,1510,Montgomery Precinct 10-004,1093,304,34,417,1510,1,0.723841059602649,0.276158940397351,1172,0.20132450331125828,0.022516556291390728,0.776158940397351
367,Montgomery,2274,Montgomery Precinct 10-005,1625,369,37,649,2274,1,0.7145998240985049,0.2854001759014952,1868,0.16226912928759896,0.016270888302550572,0.8214599824098505
368,Montgomery,3358,Montgomery Precinct 04-012,2173,663,58,1185,3358,1,0.6471113758189398,0.35288862418106015,2637,0.19743895175699822,0.017272185824895772,0.785288862418106
369,Montgomery,2320,Montgomery Precinct 10-003,1721,418,60,599,2320,1,0.7418103448275862,0.25818965517241377,1842,0.18017241379310345,0.02586206896551724,0.7939655172413793
370,Montgomery,3272,Montgomery Precinct 07-015,2621,800,56,651,3272,1,0.801039119804401,0.19896088019559902,2416,0.24449877750611246,0.017114914425427872,0.7383863080684596
414,Montgomery,1927,Montgomery Precinct 07-005,1663,593,53,264,1927,1,0.8629994810586403,0.13700051894135962,1281,0.3077322262584328,0.027503892060197196,0.66476388168137
415,Montgomery,2403,Montgomery Precinct 13-039,1605,605,102,798,2403,1,0.6679151061173533,0.33208489388264667,1696,0.25176862255513943,0.04244694132334582,0.7057844361215148
416,Montgomery,4752,Montgomery Precinct 13-047,2084,421,283,2668,4752,1,0.4385521885521885,0.5614478114478114,4048,0.0885942760942761,0.05955387205387205,0.8518518518518519
417,Montgomery,2398,Montgomery Precinct 13-004,1617,749,166,781,2398,1,0.6743119266055045,0.3256880733944954,1483,0.31234361968306923,0.06922435362802336,0.6184320266889074
418,Montgomery,3101,Montgomery Precinct 13-008,1299,437,189,1802,3101,1,0.41889712995807804,0.581102870041922,2475,0.14092228313447275,0.060948081264108354,0.7981296356014189
419,Montgomery,2029,Montgomery Precinct 13-003,1652,564,55,377,2029,1,0.8141941843272548,0.1858058156727452,1410,0.2779694430754066,0.027106949236076885,0.6949236076885165
420,Montgomery,3334,Montgomery Precinct 13-016,768,469,99,2566,3334,1,0.23035392921415718,0.7696460707858428,2766,0.14067186562687461,0.02969406118776245,0.829634073185363
421,Montgomery,2788,Montgomery Precinct 13-065,1261,212,117,1527,2788,1,0.45229555236728836,0.5477044476327116,2459,0.07604017216642754,0.04196556671449068,0.8819942611190817
422,Montgomery,2551,Montgomery Precinct 13-007,1648,696,138,903,2551,1,0.6460211681693454,0.35397883183065465,1717,0.2728341826734614,0.05409643277146217,0.6730693845550765
423,Montgomery,2274,Montgomery Precinct 13-024,1361,572,77,913,2274,1,0.5985048372911169,0.401495162708883,1625,0.2515391380826737,0.03386103781882146,0.7145998240985049
1110,Montgomery,1766,Montgomery Precinct 07-028,1362,424,33,404,1766,1,0.7712344280860702,0.2287655719139298,1309,0.24009060022650056,0.01868629671574179,0.7412231030577576
1111,Montgomery,3027,Montgomery Precinct 10-012,1945,553,71,1082,3027,1,0.6425503799141064,0.35744962008589365,2403,0.18268913115295674,0.02345556656755864,0.7938553022794846
1112,Montgomery,1301,Montgomery Precinct 04-032,978,256,15,323,1301,1,0.7517294388931591,0.2482705611068409,1030,0.196771714066103,0.011529592621060722,0.7916986933128363
1113,Montgomery,2349,Montgomery Precinct 10-011,1333,241,52,1016,2349,1,0.56747552149851,0.43252447850149,2056,0.1025968497232865,0.022137079608343976,0.8752660706683695
1114,Montgomery,1957,Montgomery Precinct 04-013,1683,605,55,274,1957,1,0.8599897802759325,0.14001021972406746,1297,0.3091466530403679,0.02810424118548799,0.6627491057741441
1115,Montgomery,2330,Montgomery Precinct 07-018,2050,726,65,280,2330,1,0.8798283261802575,0.12017167381974249,1539,0.311587982832618,0.027896995708154508,0.6605150214592275
1116,Montgomery,2454,Montgomery Precinct 07-024,2091,619,58,363,2454,1,0.8520782396088019,0.14792176039119803,1777,0.25224123879380606,0.023634881825590873,0.7241238793806031
1117,Montgomery,1711,Montgomery Precinct 07-027,1486,458,35,225,1711,1,0.8684979544126242,0.1315020455873758,1218,0.26767971946230273,0.020455873758036237,0.711864406779661
1118,Montgomery,3393,Montgomery Precinct 07-013,2701,741,64,692,3393,1,0.7960506926024168,0.20394930739758327,2588,0.21839080459770116,0.018862363689949896,0.7627468317123489
1119,Montgomery,2602,Montgomery Precinct 07-012,2240,712,53,362,2602,1,0.8608762490392006,0.13912375096079937,1837,0.2736356648731745,0.020368946963873945,0.7059953881629516
1120,Montgomery,4520,Montgomery Precinct 07-004,3440,781,119,1080,4520,1,0.7610619469026548,0.23893805309734514,3620,0.17278761061946904,0.026327433628318585,0.8008849557522124
1121,Montgomery,1823,Montgomery Precinct 07-007,1553,535,56,270,1823,1,0.8518924849149753,0.14810751508502468,1232,0.29347229840921557,0.030718595721338452,0.675809105869446
1122,Montgomery,3525,Montgomery Precinct 07-011,2810,842,87,715,3525,1,0.7971631205673759,0.2028368794326241,2596,0.23886524822695035,0.02468085106382979,0.7364539007092199
1123,Montgomery,5321,Montgomery Precinct 07-026,3875,832,138,1446,5321,1,0.7282465701935726,0.27175342980642736,4351,0.15636158616801354,0.02593497462882917,0.8177034392031574
1124,Montgomery,2181,Montgomery Precinct 07-001,1599,341,60,582,2181,1,0.7331499312242091,0.2668500687757909,1780,0.15635029802842731,0.027510316368638238,0.8161393856029344
1125,Montgomery,1793,Montgomery Precinct 07-002,1663,548,47,130,1793,1,0.9274958170663692,0.07250418293363078,1198,0.305633017289459,0.026213050752928055,0.668153931957613
1126,Montgomery,2058,Montgomery Precinct 07-006,1844,458,42,214,2058,1,0.8960155490767736,0.10398445092322643,1558,0.22254616132167152,0.02040816326530612,0.7570456754130224
1127,Montgomery,1085,Montgomery Precinct 07-021,993,327,33,92,1085,1,0.9152073732718894,0.0847926267281106,725,0.3013824884792627,0.030414746543778803,0.6682027649769585
1128,Montgomery,2548,Montgomery Precinct 07-020,1786,537,66,762,2548,1,0.7009419152276295,0.2990580847723705,1945,0.2107535321821036,0.025902668759811617,0.7633437990580848
1129,Montgomery,2356,Montgomery Precinct 07-025,1718,497,65,638,2356,1,0.7292020373514432,0.2707979626485569,1794,0.21095076400679116,0.027589134125636672,0.7614601018675722
1130,Montgomery,3378,Montgomery Precinct 07-010,2587,689,78,791,3378,1,0.7658377738306691,0.23416222616933097,2611,0.2039668442865601,0.023090586145648313,0.7729425695677916
1131,Montgomery,1339,Montgomery Precinct 07-031,1068,271,35,271,1339,1,0.7976101568334578,0.20238984316654218,1033,0.20238984316654218,0.026138909634055265,0.7714712471994025
1132,Montgomery,3359,Montgomery Precinct 04-018,2439,634,62,920,3359,1,0.7261089610002978,0.2738910389997023,2663,0.18874665078892527,0.01845787436737124,0.7927954748437035
1133,Montgomery,2203,Montgomery Precinct 04-028,1437,171,55,766,2203,1,0.6522923286427599,0.3477076713572401,1977,0.07762142532909669,0.024965955515206535,0.8974126191556968
1134,Montgomery,3906,Montgomery Precinct 04-031,2703,501,67,1203,3906,1,0.6920122887864824,0.30798771121351765,3338,0.1282642089093702,0.01715309779825909,0.8545826932923707
1135,Montgomery,3257,Montgomery Precinct 04-010,2452,464,75,805,3257,1,0.7528400368437212,0.24715996315627878,2718,0.14246238870125882,0.02302732575990175,0.8345102855388394
1136,Montgomery,2490,Montgomery Precinct 04-017,1774,497,81,716,2490,1,0.7124497991967872,0.28755020080321286,1912,0.19959839357429718,0.03253012048192771,0.7678714859437751
1137,Montgomery,3550,Montgomery Precinct 04-008,2235,877,124,1315,3550,1,0.6295774647887324,0.3704225352112676,2549,0.24704225352112677,0.03492957746478873,0.7180281690140845
1264,Montgomery,3965,Montgomery Precinct 07-008,2981,491,106,984,3965,1,0.7518284993694829,0.24817150063051702,3368,0.12383354350567466,0.02673392181588903,0.8494325346784363
1265,Montgomery,2847,Montgomery Precinct 07-009,2231,554,68,616,2847,1,0.7836318932209343,0.21636810677906568,2225,0.19459079733052337,0.02388479100807868,0.781524411661398
1266,Montgomery,1400,Montgomery Precinct 07-032,1222,251,23,178,1400,1,0.8728571428571429,0.12714285714285714,1126,0.1792857142857143,0.016428571428571428,0.8042857142857143
1267,Montgomery,1964,Montgomery Precinct 07-016,1563,554,67,401,1964,1,0.7958248472505092,0.20417515274949083,1343,0.2820773930753564,0.03411405295315682,0.6838085539714868
1268,Montgomery,3443,Montgomery Precinct 04-004,2536,409,80,907,3443,1,0.7365669474295672,0.26343305257043276,2954,0.1187917513796108,0.023235550392099912,0.8579726982282893
1269,Montgomery,5607,Montgomery Precinct 04-015,2542,186,41,3065,5607,1,0.45336186909220616,0.5466381309077938,5380,0.03317281968967362,0.007312288211164615,0.9595148920991617
1270,Montgomery,4958,Montgomery Precinct 13-025,1182,448,84,3776,4958,1,0.23840258168616377,0.7615974183138362,4426,0.09035901573215006,0.016942315449778138,0.8926986688180718
1271,Montgomery,2485,Montgomery Precinct 13-034,1903,605,72,582,2485,1,0.7657947686116701,0.23420523138833,1808,0.24346076458752516,0.0289738430583501,0.7275653923541248
1272,Montgomery,2625,Montgomery Precinct 13-040,1669,483,88,956,2625,1,0.6358095238095238,0.3641904761904762,2054,0.184,0.033523809523809525,0.7824761904761904
1273,Montgomery,1874,Montgomery Precinct 06-009,1464,293,51,410,1874,1,0.7812166488794023,0.21878335112059766,1530,0.15635005336179295,0.027214514407684097,0.816435432230523
1274,Montgomery,2092,Montgomery Precinct 06-001,1647,248,42,445,2092,1,0.7872848948374761,0.2127151051625239,1802,0.11854684512428298,0.020076481835564052,0.861376673040153
