,COUNTY,VAP,NAME,WVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
1271,Montgomery,2485,Montgomery Precinct 13-034,1903,261,19,89,582,2485,1,0.7657947686116701,0.23420523138833,2116,0.10503018108651911,0.007645875251509054,0.0358148893360161,0.8515090543259557
1272,Montgomery,2625,Montgomery Precinct 13-040,1669,207,28,93,956,2625,1,0.6358095238095238,0.3641904761904762,2297,0.07885714285714286,0.010666666666666666,0.03542857142857143,0.8750476190476191
1273,Montgomery,1874,Montgomery Precinct 06-009,1464,102,13,39,410,1874,1,0.7812166488794023,0.21878335112059766,1720,0.054429028815368194,0.006937033084311633,0.0208110992529349,0.9178228388473852
1274,Montgomery,2092,Montgomery Precinct 06-001,1647,92,14,31,445,2092,1,0.7872848948374761,0.2127151051625239,1955,0.04397705544933078,0.006692160611854685,0.014818355640535373,0.9345124282982792
1275,Montgomery,4802,Montgomery Precinct 06-011,1585,5,0,1,3217,4802,1,0.33007080383173676,0.6699291961682632,4796,0.0010412328196584756,0.0,0.00020824656393169514,0.9987505206164098
1276,Montgomery,3610,Montgomery Precinct 06-007,1633,128,24,45,1977,3610,1,0.4523545706371191,0.5476454293628809,3413,0.03545706371191136,0.006648199445983379,0.012465373961218837,0.9454293628808864
1277,Montgomery,4116,Montgomery Precinct 06-010,1639,88,37,61,2477,4116,1,0.39820213799805637,0.6017978620019436,3930,0.021379980563654033,0.008989310009718173,0.014820213799805637,0.9548104956268222
1278,Montgomery,4374,Montgomery Precinct 02-004,2221,148,37,60,2153,4374,1,0.5077732053040696,0.4922267946959305,4129,0.03383630544124371,0.008459076360310928,0.013717421124828532,0.9439871970736168
1279,Montgomery,3017,Montgomery Precinct 06-006,1327,165,13,49,1690,3017,1,0.4398409015578389,0.560159098442161,2790,0.05469008949287372,0.004308916141862778,0.016241299303944315,0.9247596950613192
1280,Montgomery,2009,Montgomery Precinct 06-005,1479,195,28,70,530,2009,1,0.7361871577899453,0.26381284221005474,1716,0.09706321553011449,0.013937282229965157,0.03484320557491289,0.8541562966650075
1281,Montgomery,1603,Montgomery Precinct 06-014,922,60,10,22,681,1603,1,0.5751715533374921,0.4248284466625078,1511,0.037429819089207735,0.006238303181534623,0.01372426699937617,0.9426076107298814
1282,Montgomery,1874,Montgomery Precinct 06-013,1179,103,18,28,695,1874,1,0.6291355389541089,0.37086446104589116,1725,0.05496264674493063,0.0096051227321238,0.014941302027748132,0.9204909284951974
1283,Montgomery,2208,Montgomery Precinct 06-004,1418,232,21,51,790,2208,1,0.6422101449275363,0.35778985507246375,1904,0.10507246376811594,0.009510869565217392,0.02309782608695652,0.8623188405797102
1284,Montgomery,3777,Montgomery Precinct 09-027,2856,260,16,72,921,3777,1,0.756155679110405,0.24384432088959493,3429,0.06883770187979878,0.004236166269526079,0.019062748212867357,0.9078633836378078
1285,Montgomery,2727,Montgomery Precinct 04-020,1503,390,9,64,1224,2727,1,0.5511551155115512,0.44884488448844884,2264,0.14301430143014301,0.0033003300330033004,0.02346901356802347,0.8302163549688302
1286,Montgomery,3226,Montgomery Precinct 04-024,1681,131,13,28,1545,3226,1,0.5210787352758834,0.47892126472411656,3054,0.04060756354618723,0.0040297582145071295,0.008679479231246125,0.9466831990080595
1287,Montgomery,3648,Montgomery Precinct 06-008,1578,138,13,47,2070,3648,1,0.43256578947368424,0.5674342105263158,3450,0.03782894736842105,0.00356359649122807,0.012883771929824562,0.9457236842105263
1288,Montgomery,4395,Montgomery Precinct 09-035,3188,234,14,96,1207,4395,1,0.7253697383390216,0.27463026166097837,4051,0.05324232081911263,0.0031854379977246873,0.021843003412969283,0.9217292377701934
1381,Montgomery,3114,Montgomery Precinct 09-033,1608,40,6,11,1506,3114,1,0.5163776493256262,0.4836223506743738,3057,0.012845215157353885,0.0019267822736030828,0.0035324341682723185,0.9816955684007708
1382,Montgomery,5213,Montgomery Precinct 09-006,2366,179,29,78,2847,5213,1,0.4538653366583541,0.5461346633416458,4927,0.034337233838480724,0.005563015538077882,0.014962593516209476,0.9451371571072319
1383,Montgomery,2473,Montgomery Precinct 06-003,1678,161,19,71,795,2473,1,0.6785281035179943,0.32147189648200564,2222,0.06510311362717347,0.007682976142337242,0.028710068742418115,0.8985038414880712
1384,Montgomery,6411,Montgomery Precinct 09-008,2167,82,38,48,4244,6411,1,0.3380127905163001,0.6619872094836999,6243,0.012790516300109188,0.005927312431757916,0.007487131492746842,0.9737950397753861
1385,Montgomery,3028,Montgomery Precinct 09-029,1472,86,21,58,1556,3028,1,0.4861294583883752,0.5138705416116248,2863,0.028401585204755615,0.006935270805812417,0.01915455746367239,0.9455085865257595
1386,Montgomery,4029,Montgomery Precinct 09-018,1196,67,28,38,2833,4029,1,0.2968478530652767,0.7031521469347233,3896,0.016629436584760487,0.006949615289153636,0.009431620749565649,0.9669893273765202
1387,Montgomery,4242,Montgomery Precinct 09-034,1276,67,35,33,2966,4242,1,0.3008015087223008,0.6991984912776992,4107,0.015794436586515793,0.00825082508250825,0.007779349363507779,0.9681753889674681
1388,Montgomery,3583,Montgomery Precinct 09-013,2194,184,24,60,1389,3583,1,0.6123360312587217,0.38766396874127823,3315,0.051353614289701366,0.0066982975160480044,0.01674574379012001,0.9252023444041306
1389,Montgomery,3560,Montgomery Precinct 09-003,1141,80,14,25,2419,3560,1,0.3205056179775281,0.6794943820224719,3441,0.02247191011235955,0.003932584269662922,0.007022471910112359,0.9665730337078652
1390,Montgomery,2530,Montgomery Precinct 09-024,734,54,16,26,1796,2530,1,0.2901185770750988,0.7098814229249012,2434,0.021343873517786563,0.006324110671936759,0.010276679841897233,0.9620553359683794
1391,Montgomery,5966,Montgomery Precinct 09-016,1159,51,32,51,4807,5966,1,0.1942675159235669,0.8057324840764332,5832,0.008548441166610795,0.0053637277908146165,0.008548441166610795,0.9775393898759638
1392,Montgomery,3092,Montgomery Precinct 09-030,1208,93,29,43,1884,3092,1,0.3906856403622251,0.6093143596377749,2927,0.030077619663648126,0.009379042690815007,0.01390685640362225,0.9466364812419146
1393,Montgomery,2943,Montgomery Precinct 09-011,1407,116,29,65,1536,2943,1,0.4780835881753313,0.5219164118246687,2733,0.039415562351342165,0.009853890587835541,0.022086306489976216,0.928644240570846
1394,Montgomery,3185,Montgomery Precinct 09-012,1599,179,24,70,1586,3185,1,0.5020408163265306,0.49795918367346936,2912,0.05620094191522763,0.0075353218210361065,0.02197802197802198,0.9142857142857143
1395,Montgomery,3625,Montgomery Precinct 02-005,2174,131,22,41,1451,3625,1,0.5997241379310345,0.40027586206896554,3431,0.03613793103448276,0.006068965517241379,0.011310344827586206,0.9464827586206896
1396,Montgomery,3808,Montgomery Precinct 02-008,1638,66,16,39,2170,3808,1,0.43014705882352944,0.5698529411764706,3687,0.017331932773109245,0.004201680672268907,0.010241596638655462,0.9682247899159664
1398,Montgomery,407,Montgomery Precinct 02-007,369,3,0,0,38,407,1,0.9066339066339066,0.09336609336609336,404,0.007371007371007371,0.0,0.0,0.9926289926289926
1399,Montgomery,4880,Montgomery Precinct 02-001,1835,111,37,53,3045,4880,1,0.3760245901639344,0.6239754098360656,4679,0.022745901639344264,0.007581967213114754,0.010860655737704918,0.958811475409836
1400,Montgomery,4636,Montgomery Precinct 02-011,1893,101,26,48,2743,4636,1,0.40832614322691974,0.5916738567730803,4461,0.02178602243313201,0.0056082830025884385,0.010353753235547885,0.9622519413287317
1401,Montgomery,2216,Montgomery Precinct 02-006,1328,43,14,30,888,2216,1,0.5992779783393501,0.4007220216606498,2129,0.0194043321299639,0.00631768953068592,0.013537906137184115,0.9607400722021661
1402,Montgomery,2500,Montgomery Precinct 09-025,933,75,17,36,1567,2500,1,0.3732,0.6268,2372,0.03,0.0068,0.0144,0.9488
1403,Montgomery,2308,Montgomery Precinct 12-004,1876,70,21,41,432,2308,1,0.8128249566724437,0.18717504332755633,2176,0.030329289428076257,0.009098786828422877,0.01776429809358752,0.9428076256499134
1404,Montgomery,3657,Montgomery Precinct 12-005,2314,57,29,36,1343,3657,1,0.6327590921520372,0.3672409078479628,3535,0.015586546349466776,0.007929997265518185,0.009844134536505332,0.9666393218485098
1405,Montgomery,2594,Montgomery Precinct 12-002,2223,87,10,53,371,2594,1,0.8569776407093292,0.14302235929067078,2444,0.03353893600616808,0.0038550501156515036,0.020431765612952967,0.9421742482652274
1406,Montgomery,2048,Montgomery Precinct 04-026,1442,97,35,47,606,2048,1,0.7041015625,0.2958984375,1869,0.04736328125,0.01708984375,0.02294921875,0.91259765625
1407,Montgomery,2523,Montgomery Precinct 04-023,1989,9,0,5,534,2523,1,0.7883472057074911,0.2116527942925089,2509,0.0035671819262782403,0.0,0.0019817677368212444,0.9944510503369005
1408,Montgomery,2581,Montgomery Precinct 04-021,1825,338,15,58,756,2581,1,0.7070902750871755,0.29290972491282447,2170,0.13095699341340566,0.00581170089112747,0.02247191011235955,0.8407593955831073
1441,Montgomery,1933,Montgomery Precinct 13-031,950,165,31,55,983,1933,1,0.49146404552509054,0.5085359544749095,1682,0.08535954474909467,0.01603724780134506,0.028453181583031558,0.8701500258665287
1442,Montgomery,1911,Montgomery Precinct 13-059,1023,135,33,59,888,1911,1,0.5353218210361067,0.46467817896389324,1684,0.0706436420722135,0.01726844583987441,0.03087388801674516,0.8812140240711669
1443,Montgomery,3612,Montgomery Precinct 13-027,1645,186,40,84,1967,3612,1,0.45542635658914726,0.5445736434108527,3302,0.05149501661129568,0.01107419712070875,0.023255813953488372,0.9141749723145072
1444,Montgomery,4634,Montgomery Precinct 13-030,871,80,42,82,3763,4634,1,0.18795856711264566,0.8120414328873543,4430,0.017263703064307294,0.00906344410876133,0.017695295640914977,0.9559775571860164
1445,Montgomery,4064,Montgomery Precinct 13-029,1148,126,49,84,2916,4064,1,0.2824803149606299,0.71751968503937,3805,0.031003937007874016,0.012057086614173228,0.02066929133858268,0.93626968503937
1446,Montgomery,1911,Montgomery Precinct 13-053,1016,134,29,62,895,1911,1,0.531658817373103,0.4683411826268969,1686,0.07012035583464155,0.015175300889586603,0.032443746729461015,0.8822605965463108
1447,Montgomery,4095,Montgomery Precinct 13-032,1317,175,46,75,2778,4095,1,0.32161172161172163,0.6783882783882784,3799,0.042735042735042736,0.011233211233211233,0.018315018315018316,0.9277167277167278
