,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,258,1105,373,81,577,3490,1,0.44412607449856734,0.07392550143266476,0.3166189111747851,0.16532951289398282,3036,0.10687679083094556,0.023209169054441262,0.8699140401146132
75,Montgomery,2962,Montgomery Precinct 04-006,1536,136,922,318,75,368,2962,1,0.5185685347738015,0.04591492234976367,0.3112761647535449,0.12424037812288993,2569,0.10735989196488858,0.025320729237002026,0.8673193787981094
76,Montgomery,1587,Montgomery Precinct 04-027,360,206,510,62,19,511,1587,1,0.22684310018903592,0.12980466288594833,0.32136105860113423,0.3219911783238815,1506,0.039067422810333964,0.011972274732199117,0.9489603024574669
77,Montgomery,1951,Montgomery Precinct 04-009,995,122,505,295,56,329,1951,1,0.5099948744233727,0.06253203485392107,0.25884161968221425,0.16863147104049206,1600,0.15120451050743208,0.028703229113275244,0.8200922603792927
78,Montgomery,3199,Montgomery Precinct 13-051,2034,239,525,602,142,401,3199,1,0.6358236949046577,0.07471084713973117,0.16411378555798686,0.12535167239762426,2455,0.18818380743982493,0.044388871522350735,0.7674273210378243
79,Montgomery,1806,Montgomery Precinct 04-034,1249,126,158,309,76,273,1806,1,0.6915836101882613,0.06976744186046512,0.08748615725359911,0.1511627906976744,1421,0.17109634551495018,0.042081949058693245,0.7868217054263565
80,Montgomery,2832,Montgomery Precinct 13-043,911,192,1240,294,60,489,2832,1,0.321680790960452,0.06779661016949153,0.4378531073446328,0.17266949152542374,2478,0.1038135593220339,0.0211864406779661,0.875
81,Montgomery,2301,Montgomery Precinct 13-045,911,211,756,257,58,423,2301,1,0.3959148196436332,0.09169926119078661,0.3285528031290743,0.18383311603650587,1986,0.11169056931768796,0.025206431986093004,0.863102998696219
82,Montgomery,4265,Montgomery Precinct 13-036,1040,440,1881,366,85,904,4265,1,0.24384525205158264,0.10316529894490035,0.441031652989449,0.211957796014068,3814,0.0858147713950762,0.01992966002344666,0.8942555685814771
83,Montgomery,3162,Montgomery Precinct 13-037,1002,276,1409,221,76,475,3162,1,0.31688804554079697,0.0872865275142315,0.44560404807084125,0.15022137887413028,2865,0.06989247311827956,0.02403542061986085,0.9060721062618596
