,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,258,1105,698,298,577,3490,1,0.44412607449856734,0.07392550143266476,0.3166189111747851,0.16532951289398282,2494,0.2,0.08538681948424069,0.7146131805157593
75,Montgomery,2962,Montgomery Precinct 04-006,1536,136,922,735,273,368,2962,1,0.5185685347738015,0.04591492234976367,0.3112761647535449,0.12424037812288993,1954,0.24814314652261985,0.09216745442268737,0.6596893990546928
76,Montgomery,1587,Montgomery Precinct 04-027,360,206,510,367,91,511,1587,1,0.22684310018903592,0.12980466288594833,0.32136105860113423,0.3219911783238815,1129,0.23125393824826718,0.0573408947700063,0.7114051669817265
77,Montgomery,1951,Montgomery Precinct 04-009,995,122,505,541,150,329,1951,1,0.5099948744233727,0.06253203485392107,0.25884161968221425,0.16863147104049206,1260,0.27729369554074834,0.07688364941055868,0.645822655048693
78,Montgomery,3199,Montgomery Precinct 13-051,2034,239,525,991,371,401,3199,1,0.6358236949046577,0.07471084713973117,0.16411378555798686,0.12535167239762426,1837,0.3097843075961238,0.11597374179431072,0.5742419506095655
79,Montgomery,1806,Montgomery Precinct 04-034,1249,126,158,528,295,273,1806,1,0.6915836101882613,0.06976744186046512,0.08748615725359911,0.1511627906976744,983,0.292358803986711,0.16334440753045404,0.544296788482835
80,Montgomery,2832,Montgomery Precinct 13-043,911,192,1240,660,195,489,2832,1,0.321680790960452,0.06779661016949153,0.4378531073446328,0.17266949152542374,1977,0.2330508474576271,0.06885593220338983,0.698093220338983
81,Montgomery,2301,Montgomery Precinct 13-045,911,211,756,597,214,423,2301,1,0.3959148196436332,0.09169926119078661,0.3285528031290743,0.18383311603650587,1490,0.25945241199478486,0.09300304215558453,0.6475445458496306
82,Montgomery,4265,Montgomery Precinct 13-036,1040,440,1881,840,207,904,4265,1,0.24384525205158264,0.10316529894490035,0.441031652989449,0.211957796014068,3218,0.1969519343493552,0.048534583821805394,0.7545134818288394
83,Montgomery,3162,Montgomery Precinct 13-037,1002,276,1409,626,181,475,3162,1,0.31688804554079697,0.0872865275142315,0.44560404807084125,0.15022137887413028,2355,0.19797596457938013,0.05724225173940544,0.7447817836812144
84,Montgomery,3854,Montgomery Precinct 13-035,962,457,1733,847,217,702,3854,1,0.24961079398028022,0.11857810067462377,0.4496626881162429,0.18214841722885314,2790,0.2197716658017644,0.0563051375194603,0.7239231966787752
85,Montgomery,5497,Montgomery Precinct 13-064,833,2253,1847,974,117,564,5497,1,0.15153720211024194,0.40985992359468804,0.33600145533927595,0.10260141895579407,4406,0.17718755684919046,0.02128433691104239,0.8015281062397671
86,Montgomery,2249,Montgomery Precinct 13-052,1568,153,273,613,301,255,2249,1,0.6971987550022232,0.06803023566029347,0.12138728323699421,0.11338372610048911,1335,0.272565584704313,0.13383726100489107,0.593597154290796
87,Montgomery,2706,Montgomery Precinct 08-003,2131,125,127,823,491,323,2706,1,0.7875092387287509,0.046193643754619367,0.04693274205469328,0.11936437546193644,1392,0.3041389504804139,0.18144863266814487,0.5144124168514412
88,Montgomery,2330,Montgomery Precinct 13-046,1386,209,414,581,329,321,2330,1,0.5948497854077254,0.08969957081545064,0.17768240343347638,0.13776824034334764,1420,0.24935622317596567,0.14120171673819742,0.6094420600858369
89,Montgomery,1337,Montgomery Precinct 08-004,1020,77,72,389,258,168,1337,1,0.762902019446522,0.05759162303664921,0.05385190725504862,0.1256544502617801,690,0.29094988780852654,0.19296933433059088,0.5160807778608826
90,Montgomery,2775,Montgomery Precinct 08-008,1990,217,170,763,482,398,2775,1,0.7171171171171171,0.0781981981981982,0.06126126126126126,0.14342342342342343,1530,0.274954954954955,0.1736936936936937,0.5513513513513514
91,Montgomery,3472,Montgomery Precinct 08-009,2306,348,411,1045,543,407,3472,1,0.6641705069124424,0.10023041474654378,0.11837557603686635,0.11722350230414746,1884,0.30097926267281105,0.15639400921658986,0.5426267281105991
92,Montgomery,3315,Montgomery Precinct 08-001,2336,356,270,1067,537,353,3315,1,0.7046757164404224,0.10739064856711915,0.08144796380090498,0.10648567119155354,1711,0.32187028657616895,0.16199095022624435,0.5161387631975868
93,Montgomery,2576,Montgomery Precinct 08-012,1661,311,153,854,428,451,2576,1,0.6447981366459627,0.12072981366459627,0.0593944099378882,0.1750776397515528,1294,0.33152173913043476,0.16614906832298137,0.5023291925465838
94,Montgomery,2565,Montgomery Precinct 08-005,2188,142,117,779,639,118,2565,1,0.8530214424951267,0.055360623781676416,0.0456140350877193,0.04600389863547758,1147,0.3037037037037037,0.24912280701754386,0.44717348927875245
