,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,258,1105,148,21,58,577,3490,1,0.44412607449856734,0.07392550143266476,0.3166189111747851,0.16532951289398282,3263,0.042406876790830945,0.006017191977077364,0.0166189111747851,0.9349570200573066
75,Montgomery,2962,Montgomery Precinct 04-006,1536,136,922,133,20,45,368,2962,1,0.5185685347738015,0.04591492234976367,0.3112761647535449,0.12424037812288993,2764,0.04490209318028359,0.00675219446320054,0.015192437542201216,0.9331532748143146
76,Montgomery,1587,Montgomery Precinct 04-027,360,206,510,13,3,6,511,1587,1,0.22684310018903592,0.12980466288594833,0.32136105860113423,0.3219911783238815,1565,0.008191556395715185,0.001890359168241966,0.003780718336483932,0.9861373660995589
77,Montgomery,1951,Montgomery Precinct 04-009,995,122,505,113,26,49,329,1951,1,0.5099948744233727,0.06253203485392107,0.25884161968221425,0.16863147104049206,1763,0.057919015889287544,0.013326499231163505,0.025115325474115838,0.9036391594054332
78,Montgomery,3199,Montgomery Precinct 13-051,2034,239,525,282,14,109,401,3199,1,0.6358236949046577,0.07471084713973117,0.16411378555798686,0.12535167239762426,2794,0.08815254767114723,0.00437636761487965,0.03407314785870585,0.8733979368552672
79,Montgomery,1806,Montgomery Precinct 04-034,1249,126,158,160,19,50,273,1806,1,0.6915836101882613,0.06976744186046512,0.08748615725359911,0.1511627906976744,1577,0.08859357696567,0.010520487264673311,0.02768549280177187,0.8732004429678848
80,Montgomery,2832,Montgomery Precinct 13-043,911,192,1240,100,12,32,489,2832,1,0.321680790960452,0.06779661016949153,0.4378531073446328,0.17266949152542374,2688,0.03531073446327684,0.00423728813559322,0.011299435028248588,0.9491525423728814
81,Montgomery,2301,Montgomery Precinct 13-045,911,211,756,106,14,33,423,2301,1,0.3959148196436332,0.09169926119078661,0.3285528031290743,0.18383311603650587,2148,0.04606692742285962,0.006084311169056932,0.014341590612777053,0.9335071707953064
82,Montgomery,4265,Montgomery Precinct 13-036,1040,440,1881,95,38,74,904,4265,1,0.24384525205158264,0.10316529894490035,0.441031652989449,0.211957796014068,4058,0.022274325908558032,0.008909730363423213,0.01735052754982415,0.9514654161781946
83,Montgomery,3162,Montgomery Precinct 13-037,1002,276,1409,90,21,43,475,3162,1,0.31688804554079697,0.0872865275142315,0.44560404807084125,0.15022137887413028,3008,0.028462998102466792,0.006641366223908918,0.01359898798228969,0.9512966476913346
84,Montgomery,3854,Montgomery Precinct 13-035,962,457,1733,100,31,71,702,3854,1,0.24961079398028022,0.11857810067462377,0.4496626881162429,0.18214841722885314,3652,0.02594706798131811,0.008043591074208614,0.01842241826673586,0.9475869226777374
85,Montgomery,5497,Montgomery Precinct 13-064,833,2253,1847,85,33,103,564,5497,1,0.15153720211024194,0.40985992359468804,0.33600145533927595,0.10260141895579407,5276,0.015462979807167546,0.006003274513370929,0.018737493178097146,0.9597962525013644
86,Montgomery,2249,Montgomery Precinct 13-052,1568,153,273,192,18,54,255,2249,1,0.6971987550022232,0.06803023566029347,0.12138728323699421,0.11338372610048911,1985,0.0853712761227212,0.008003557136505114,0.02401067140951534,0.8826144953312584
87,Montgomery,2706,Montgomery Precinct 08-003,2131,125,127,270,19,71,323,2706,1,0.7875092387287509,0.046193643754619367,0.04693274205469328,0.11936437546193644,2346,0.09977827050997783,0.007021433850702144,0.0262379896526238,0.8669623059866962
88,Montgomery,2330,Montgomery Precinct 13-046,1386,209,414,126,19,66,321,2330,1,0.5948497854077254,0.08969957081545064,0.17768240343347638,0.13776824034334764,2119,0.05407725321888412,0.00815450643776824,0.02832618025751073,0.909442060085837
89,Montgomery,1337,Montgomery Precinct 08-004,1020,77,72,64,9,38,168,1337,1,0.762902019446522,0.05759162303664921,0.05385190725504862,0.1256544502617801,1226,0.04786836200448766,0.006731488406881077,0.028421839940164548,0.9169783096484667
90,Montgomery,2775,Montgomery Precinct 08-008,1990,217,170,151,27,74,398,2775,1,0.7171171171171171,0.0781981981981982,0.06126126126126126,0.14342342342342343,2523,0.054414414414414414,0.00972972972972973,0.02666666666666667,0.9091891891891892
91,Montgomery,3472,Montgomery Precinct 08-009,2306,348,411,242,39,93,407,3472,1,0.6641705069124424,0.10023041474654378,0.11837557603686635,0.11722350230414746,3098,0.06970046082949309,0.011232718894009217,0.026785714285714284,0.8922811059907834
92,Montgomery,3315,Montgomery Precinct 08-001,2336,356,270,247,17,88,353,3315,1,0.7046757164404224,0.10739064856711915,0.08144796380090498,0.10648567119155354,2963,0.07450980392156863,0.005128205128205128,0.02654600301659125,0.893815987933635
93,Montgomery,2576,Montgomery Precinct 08-012,1661,311,153,104,14,68,451,2576,1,0.6447981366459627,0.12072981366459627,0.0593944099378882,0.1750776397515528,2390,0.040372670807453416,0.005434782608695652,0.026397515527950312,0.9277950310559007
94,Montgomery,2565,Montgomery Precinct 08-005,2188,142,117,165,20,71,118,2565,1,0.8530214424951267,0.055360623781676416,0.0456140350877193,0.04600389863547758,2309,0.06432748538011696,0.007797270955165692,0.027680311890838208,0.9001949317738791
95,Montgomery,3510,Montgomery Precinct 01-002,2324,496,378,115,18,32,312,3510,1,0.6621082621082621,0.1413105413105413,0.1076923076923077,0.08888888888888889,3345,0.03276353276353276,0.005128205128205128,0.009116809116809116,0.9529914529914529
