,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,322,675,323,2236,1,0.8555456171735242,0.14445438282647585,1239,0.1440071556350626,0.3018783542039356,0.5541144901610018
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,371,413,338,1839,1,0.8162044589450789,0.18379554105492116,1055,0.20174007612833061,0.22457857531266992,0.5736813485589994
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,337,669,197,2418,1,0.9185277088502894,0.08147229114971051,1412,0.1393713813068652,0.27667493796526055,0.5839536807278742
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,180,300,272,2785,1,0.9023339317773789,0.09766606822262118,2305,0.06463195691202872,0.10771992818671454,0.8276481149012568
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,365,801,200,2923,1,0.9315771467670202,0.06842285323297982,1757,0.12487170715018817,0.27403352719808416,0.6010947656517277
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,348,569,735,3247,1,0.7736372035725285,0.2263627964274715,2330,0.10717585463504774,0.17523868186017863,0.7175854635047736
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,323,743,335,2407,1,0.8608226007478189,0.13917739925218114,1341,0.13419194017449107,0.30868300789364356,0.5571250519318653
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,405,866,242,2960,1,0.9182432432432432,0.08175675675675675,1689,0.13682432432432431,0.2925675675675676,0.5706081081081081
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,223,915,114,2234,1,0.9489704565801254,0.051029543419874666,1096,0.09982094897045658,0.40957923008057295,0.4905998209489705
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,272,905,247,2342,1,0.894534585824082,0.10546541417591802,1165,0.1161400512382579,0.38642186165670367,0.49743808710503845
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,296,710,282,2290,1,0.8768558951965065,0.12314410480349346,1284,0.12925764192139738,0.31004366812227074,0.5606986899563319
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,263,738,232,2081,1,0.8885151369533878,0.1114848630466122,1080,0.12638154733301296,0.3546371936568957,0.5189812590100913
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,402,1040,433,3428,1,0.8736872812135356,0.1263127187864644,1986,0.11726954492415402,0.3033838973162194,0.5793465577596266
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,384,746,428,2683,1,0.8404770778978755,0.1595229221021245,1553,0.14312336936265374,0.27804696235557214,0.5788296682817742
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,328,707,303,2353,1,0.8712282192945177,0.12877178070548237,1318,0.13939651508712284,0.3004674883127922,0.560135996600085
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,188,692,90,1767,1,0.9490662139219015,0.050933786078098474,887,0.10639501980758348,0.3916242218449349,0.5019807583474816
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,342,837,270,2826,1,0.9044585987261147,0.09554140127388536,1647,0.12101910828025478,0.2961783439490446,0.5828025477707006
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,209,799,108,2071,1,0.9478512795750845,0.0521487204249155,1063,0.10091743119266056,0.3858039594398841,0.5132786093674553
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,184,592,92,1896,1,0.9514767932489452,0.04852320675105485,1120,0.0970464135021097,0.31223628691983124,0.5907172995780591
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,168,466,75,1673,1,0.9551703526598924,0.04482964734010759,1039,0.100418410041841,0.2785415421398685,0.6210400478182905
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,234,909,113,2247,1,0.94971072541166,0.05028927458834001,1104,0.1041388518024032,0.4045393858477971,0.49132176234979974
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,282,972,97,2451,1,0.9604243166054671,0.039575683394532844,1197,0.11505507955936352,0.39657282741738065,0.4883720930232558
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,180,637,54,1573,1,0.9656706929434202,0.034329307056579786,756,0.11443102352193261,0.4049586776859504,0.480610298792117
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,243,915,107,2235,1,0.9521252796420582,0.04787472035794183,1077,0.1087248322147651,0.40939597315436244,0.4818791946308725
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,265,413,179,1837,1,0.9025585193249864,0.09744148067501361,1159,0.14425694066412628,0.22482308111050625,0.6309199782253675
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,221,282,85,1098,1,0.9225865209471766,0.07741347905282331,595,0.20127504553734063,0.2568306010928962,0.5418943533697632
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,234,289,139,1456,1,0.904532967032967,0.09546703296703296,933,0.16071428571428573,0.19848901098901098,0.6407967032967034
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,246,295,39,1144,1,0.9659090909090909,0.03409090909090909,603,0.21503496503496503,0.25786713286713286,0.5270979020979021
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,271,574,106,1735,1,0.9389048991354467,0.06109510086455332,890,0.15619596541786743,0.330835734870317,0.5129682997118156
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,143,239,70,999,1,0.92992992992993,0.07007007007007007,617,0.14314314314314314,0.23923923923923923,0.6176176176176176
622,Anne Arundel,1854,Anne Arundel Precinct 03-022,1472,278,555,382,1854,1,0.7939590075512406,0.20604099244875945,1021,0.1499460625674218,0.2993527508090615,0.5507011866235167
623,Anne Arundel,2079,Anne Arundel Precinct 03-017,1958,193,812,121,2079,1,0.9417989417989417,0.0582010582010582,1074,0.09283309283309284,0.39057239057239057,0.5165945165945166
624,Anne Arundel,1898,Anne Arundel Precinct 05-011,1645,328,453,253,1898,1,0.8667017913593256,0.1332982086406744,1117,0.17281348788198103,0.2386722866174921,0.5885142255005269
625,Anne Arundel,2039,Anne Arundel Precinct 05-004,1832,403,616,207,2039,1,0.8984796468857283,0.1015203531142717,1020,0.19764590485532124,0.3021088769004414,0.5002452182442374
626,Anne Arundel,1847,Anne Arundel Precinct 05-005,1625,416,392,222,1847,1,0.8798050893340552,0.12019491066594477,1039,0.22523010286951814,0.2122360584731998,0.5625338386572821
627,Anne Arundel,1366,Anne Arundel Precinct 05-023,1291,265,226,75,1366,1,0.945095168374817,0.05490483162518302,875,0.19399707174231332,0.16544655929721816,0.6405563689604685
628,Anne Arundel,1716,Anne Arundel Precinct 05-003,1503,354,444,213,1716,1,0.8758741258741258,0.12412587412587413,918,0.2062937062937063,0.25874125874125875,0.534965034965035
629,Anne Arundel,2381,Anne Arundel Precinct 05-026,1899,705,705,482,2381,1,0.7975640487190256,0.20243595128097439,971,0.29609407811843763,0.29609407811843763,0.40781184376312474
630,Anne Arundel,2632,Anne Arundel Precinct 05-021,2196,533,672,436,2632,1,0.8343465045592705,0.1656534954407295,1427,0.20250759878419453,0.2553191489361702,0.5421732522796353
631,Anne Arundel,1760,Anne Arundel Precinct 06-030,1534,435,329,226,1760,1,0.8715909090909091,0.12840909090909092,996,0.2471590909090909,0.18693181818181817,0.5659090909090909
632,Anne Arundel,1526,Anne Arundel Precinct 06-025,1416,388,401,110,1526,1,0.927916120576671,0.07208387942332896,737,0.254259501965924,0.26277850589777196,0.4829619921363041
633,Anne Arundel,1818,Anne Arundel Precinct 05-020,1541,309,328,277,1818,1,0.8476347634763476,0.15236523652365236,1181,0.16996699669966997,0.18041804180418042,0.6496149614961496
634,Anne Arundel,1940,Anne Arundel Precinct 05-028,1748,201,215,192,1940,1,0.9010309278350516,0.09896907216494845,1524,0.10360824742268042,0.11082474226804123,0.7855670103092783
635,Anne Arundel,1531,Anne Arundel Precinct 05-027,1364,354,425,167,1531,1,0.8909209666884389,0.10907903331156107,752,0.23122142390594383,0.2775963422599608,0.49118223383409537
636,Anne Arundel,1702,Anne Arundel Precinct 05-013,1627,334,527,75,1702,1,0.9559341950646298,0.04406580493537015,841,0.19623971797884843,0.3096357226792009,0.49412455934195065
637,Anne Arundel,2718,Anne Arundel Precinct 05-018,2265,478,503,453,2718,1,0.8333333333333334,0.16666666666666666,1737,0.1758646063281825,0.18506254598969832,0.6390728476821192
638,Anne Arundel,2136,Anne Arundel Precinct 05-022,1936,479,564,200,2136,1,0.9063670411985019,0.09363295880149813,1093,0.224250936329588,0.2640449438202247,0.5117041198501873
639,Anne Arundel,2178,Anne Arundel Precinct 05-001,1856,459,619,322,2178,1,0.852157943067034,0.14784205693296604,1100,0.21074380165289255,0.2842056932966024,0.5050505050505051
640,Anne Arundel,2073,Anne Arundel Precinct 05-017,1891,511,614,182,2073,1,0.9122045344910757,0.08779546550892427,948,0.24650265315967199,0.2961890979257115,0.4573082489146165
641,Anne Arundel,2525,Anne Arundel Precinct 05-002,2062,529,552,463,2525,1,0.8166336633663366,0.18336633663366336,1444,0.2095049504950495,0.2186138613861386,0.5718811881188118
654,Anne Arundel,1620,Anne Arundel Precinct 07-026,1426,400,477,194,1620,1,0.8802469135802469,0.11975308641975309,743,0.24691358024691357,0.29444444444444445,0.458641975308642
655,Anne Arundel,2128,Anne Arundel Precinct 04-010,1684,64,75,444,2128,1,0.7913533834586466,0.20864661654135339,1989,0.03007518796992481,0.03524436090225564,0.9346804511278195
656,Anne Arundel,2733,Anne Arundel Precinct 04-016,2032,477,319,701,2733,1,0.743505305525064,0.25649469447493595,1937,0.17453347969264543,0.11672155140870838,0.7087449688986461
657,Anne Arundel,1530,Anne Arundel Precinct 07-014,1357,378,369,173,1530,1,0.8869281045751634,0.1130718954248366,783,0.24705882352941178,0.2411764705882353,0.5117647058823529
658,Anne Arundel,2243,Anne Arundel Precinct 07-016,1754,588,394,489,2243,1,0.7819884083816317,0.21801159161836825,1261,0.2621489077128845,0.17565760142666073,0.5621934908604548
659,Anne Arundel,1864,Anne Arundel Precinct 07-015,1650,433,490,214,1864,1,0.8851931330472103,0.1148068669527897,941,0.2322961373390558,0.2628755364806867,0.5048283261802575
660,Anne Arundel,2124,Anne Arundel Precinct 07-018,1735,460,509,389,2124,1,0.8168549905838042,0.18314500941619585,1155,0.21657250470809794,0.2396421845574388,0.5437853107344632
661,Anne Arundel,3122,Anne Arundel Precinct 04-023,2305,639,562,817,3122,1,0.7383087764253684,0.26169122357463165,1921,0.20467648942985267,0.1800128122998078,0.6153106982703396
662,Anne Arundel,2399,Anne Arundel Precinct 04-022,1498,533,339,901,2399,1,0.6244268445185494,0.3755731554814506,1527,0.22217590662776157,0.1413088786994581,0.6365152146727803
663,Anne Arundel,1929,Anne Arundel Precinct 04-008,1617,351,498,312,1929,1,0.838258164852255,0.16174183514774496,1080,0.18195956454121306,0.2581648522550544,0.5598755832037325
664,Anne Arundel,2249,Anne Arundel Precinct 07-008,1808,340,522,441,2249,1,0.8039128501556247,0.19608714984437528,1387,0.1511783014673188,0.23210315695864828,0.6167185415740329
665,Anne Arundel,2263,Anne Arundel Precinct 07-007,2076,379,634,187,2263,1,0.9173663278833407,0.0826336721166593,1250,0.16747680070702606,0.2801590808661069,0.552364118426867
