,COUNTY,VAP,NAME,WVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,302,483,323,2236,1,0.8555456171735242,0.14445438282647585,1451,0.13506261180679785,0.21601073345259392,0.6489266547406082
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,327,325,338,1839,1,0.8162044589450789,0.18379554105492116,1187,0.17781402936378465,0.17672648178357803,0.6454594888526373
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,261,517,197,2418,1,0.9185277088502894,0.08147229114971051,1640,0.10794044665012408,0.21381306865177832,0.6782464846980976
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,141,292,272,2785,1,0.9023339317773789,0.09766606822262118,2352,0.05062836624775584,0.10484739676840216,0.844524236983842
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,262,617,200,2923,1,0.9315771467670202,0.06842285323297982,2044,0.08963393773520356,0.21108450222374273,0.6992815600410537
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,268,394,735,3247,1,0.7736372035725285,0.2263627964274715,2585,0.08253772713273791,0.12134277794887588,0.7961194949183862
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,277,601,335,2407,1,0.8608226007478189,0.13917739925218114,1529,0.11508101371001246,0.24968840880764437,0.6352305774823431
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,360,690,242,2960,1,0.9182432432432432,0.08175675675675675,1910,0.12162162162162163,0.23310810810810811,0.6452702702702703
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,222,700,114,2234,1,0.9489704565801254,0.051029543419874666,1312,0.09937332139659803,0.3133393017009848,0.5872873769024172
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,229,693,247,2342,1,0.894534585824082,0.10546541417591802,1420,0.09777967549103331,0.2959009393680615,0.6063193851409052
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,209,493,282,2290,1,0.8768558951965065,0.12314410480349346,1588,0.09126637554585153,0.21528384279475982,0.6934497816593886
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,200,494,232,2081,1,0.8885151369533878,0.1114848630466122,1387,0.09610764055742431,0.23738587217683807,0.6665064872657376
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,320,671,433,3428,1,0.8736872812135356,0.1263127187864644,2437,0.09334889148191365,0.19574095682613768,0.7109101516919487
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,253,494,428,2683,1,0.8404770778978755,0.1595229221021245,1936,0.09429742825195676,0.1841222512113306,0.7215803205367126
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,271,451,303,2353,1,0.8712282192945177,0.12877178070548237,1631,0.11517212069698257,0.1916702082447939,0.6931576710582236
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,175,497,90,1767,1,0.9490662139219015,0.050933786078098474,1095,0.09903791737408037,0.2812676853423882,0.6196943972835314
