,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,62,17,58,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,2099,0.027728085867620753,0.007602862254025045,0.0259391771019678,0.9387298747763864
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,80,19,60,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1680,0.043501903208265365,0.010331702011963024,0.03262642740619902,0.9135399673735726
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,55,10,45,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,2308,0.022746071133167907,0.0041356492969396195,0.018610421836228287,0.9545078577336642
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,32,4,20,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2729,0.011490125673249552,0.001436265709156194,0.00718132854578097,0.9798922800718133
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,63,10,36,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,2814,0.021553198768388643,0.0034211426616489907,0.012316113581936367,0.962709544988026
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,51,11,33,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,3152,0.015706806282722512,0.0033877425315676007,0.010163227594702803,0.970742223591007
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,61,20,62,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,2264,0.02534275031159119,0.008309098462816784,0.02575820523473203,0.94058994599086
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,91,19,78,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,2772,0.030743243243243245,0.006418918918918919,0.026351351351351353,0.9364864864864865
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,85,16,48,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,2085,0.03804834377797672,0.007162041181736795,0.021486123545210387,0.9333034914950761
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,51,18,49,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,2224,0.021776259607173356,0.007685738684884714,0.020922288642186166,0.9496157130657558
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,57,13,47,81,2290,1,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,2173,0.024890829694323144,0.005676855895196507,0.02052401746724891,0.9489082969432314
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,35,9,30,71,2081,1,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,2007,0.016818837097549257,0.004324843825084094,0.014416146083613647,0.964440172993753
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,133,166,67,21,68,134,3428,1,0.8736872812135356,0.03879813302217036,0.048424737456242706,0.039089848308051345,3272,0.019544924154025672,0.006126021003500583,0.019836639439906652,0.9544924154025671
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,214,98,39,12,33,116,2683,1,0.8404770778978755,0.07976146105106224,0.036526276556093924,0.04323518449496832,2599,0.014535967200894522,0.004472605292582929,0.012299664554603056,0.9686917629519195
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,157,62,70,13,30,84,2353,1,0.8712282192945177,0.06672333191670209,0.02634934126646834,0.035699107522311944,2240,0.029749256268593285,0.0055248618784530384,0.012749681257968552,0.9519762005949851
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,30,24,61,15,46,36,1767,1,0.9490662139219015,0.01697792869269949,0.013582342954159592,0.02037351443123939,1645,0.0345217883418223,0.008488964346349746,0.02603282399547255,0.9309564233163554
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,115,82,82,20,48,73,2826,1,0.9044585987261147,0.04069355980184006,0.029016277423920735,0.025831564048124558,2676,0.029016277423920735,0.007077140835102618,0.016985138004246284,0.9469214437367304
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,25,38,58,18,36,45,2071,1,0.9478512795750845,0.012071463061323033,0.01834862385321101,0.021728633510381457,1959,0.028005794302269436,0.008691453404152583,0.017382906808305166,0.9459198454852729
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,32,30,53,14,47,30,1896,1,0.9514767932489452,0.016877637130801686,0.015822784810126583,0.015822784810126583,1782,0.027953586497890294,0.007383966244725738,0.024789029535864978,0.939873417721519
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,12,22,62,10,35,41,1673,1,0.9551703526598924,0.007172743574417215,0.01315002988643156,0.024506873879258817,1566,0.03705917513448894,0.005977286312014346,0.02092050209205021,0.9360430364614465
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,42,40,67,10,39,31,2247,1,0.94971072541166,0.018691588785046728,0.017801513128615932,0.013796172674677348,2131,0.029817534490431688,0.004450378282153983,0.017356475300400534,0.9483756119270138
