,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,155,56,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,2025,0.06932021466905187,0.025044722719141325,0.9056350626118068
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,183,82,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1574,0.09951060358890701,0.044589450788472,0.855899945622621
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,161,51,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,2206,0.06658395368072788,0.02109181141439206,0.91232423490488
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,84,26,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2675,0.03016157989228007,0.00933572710951526,0.9605026929982047
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,153,54,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,2716,0.052343482723229556,0.01847417037290455,0.9291823469038659
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,101,74,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,3072,0.031105635971666153,0.022790267939636587,0.9461040960886973
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,156,56,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,2195,0.06481096800997092,0.023265475695886995,0.9119235562941421
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,217,57,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,2686,0.07331081081081081,0.019256756756756758,0.9074324324324324
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,131,43,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,2060,0.05863921217547001,0.019247985675917637,0.9221128021486124
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,112,54,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,2176,0.04782237403928266,0.02305721605465414,0.9291204099060631
