,COUNTY,VAP,NAME,WVAP,SEN18D,SEN18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN18None,SEN18D_pct,SEN18R_pct,SEN18None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,362,492,323,2236,1,0.8555456171735242,0.14445438282647585,1382,0.16189624329159213,0.22003577817531306,0.6180679785330948
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,387,319,338,1839,1,0.8162044589450789,0.18379554105492116,1133,0.21044045676998369,0.17346383904295812,0.6160957041870582
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,412,542,197,2418,1,0.9185277088502894,0.08147229114971051,1464,0.17038875103391232,0.22415219189412738,0.6054590570719603
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,179,286,272,2785,1,0.9023339317773789,0.09766606822262118,2320,0.06427289048473968,0.10269299820466786,0.8330341113105925
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,374,583,200,2923,1,0.9315771467670202,0.06842285323297982,1966,0.12795073554567227,0.19945261717413615,0.6725966472801915
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,331,369,735,3247,1,0.7736372035725285,0.2263627964274715,2547,0.1019402525408069,0.11364336310440407,0.784416384354789
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,363,573,335,2407,1,0.8608226007478189,0.13917739925218114,1471,0.15081013710012464,0.23805567095970087,0.6111341919401745
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,474,721,242,2960,1,0.9182432432432432,0.08175675675675675,1765,0.16013513513513514,0.2435810810810811,0.5962837837837838
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,283,651,114,2234,1,0.9489704565801254,0.051029543419874666,1300,0.12667860340196957,0.29140555058191586,0.5819158460161146
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,244,632,247,2342,1,0.894534585824082,0.10546541417591802,1466,0.10418445772843724,0.2698548249359522,0.6259607173356105
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,280,455,282,2290,1,0.8768558951965065,0.12314410480349346,1555,0.1222707423580786,0.19868995633187772,0.6790393013100436
