,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,67,17,15,7,43,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,2087,0.02996422182468694,0.007602862254025045,0.006708407871198569,0.0031305903398926656,0.019230769230769232,0.9333631484794276
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,70,19,20,12,37,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1681,0.03806416530723219,0.010331702011963024,0.010875475802066341,0.0065252854812398045,0.02011963023382273,0.9140837411636759
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,50,24,20,8,26,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,2290,0.0206782464846981,0.009925558312655087,0.008271298593879239,0.0033085194375516956,0.010752688172043012,0.9470636889991728
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,24,5,5,3,19,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2729,0.008617594254937163,0.0017953321364452424,0.0017953321364452424,0.0010771992818671453,0.006822262118491921,0.9798922800718133
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,38,11,23,14,36,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,2801,0.013000342114266164,0.00376325692781389,0.00786862812179268,0.004789599726308587,0.012316113581936367,0.9582620595278823
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,24,9,14,4,34,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,3162,0.0073914382506929475,0.002771789344009855,0.004311672312904219,0.0012319063751154912,0.010471204188481676,0.9738219895287958
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,41,13,11,4,22,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,2316,0.01703365184877441,0.00540091400083091,0.004570004154549232,0.0016618196925633569,0.009140008309098464,0.9621936019941836
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,61,16,25,6,59,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,2793,0.02060810810810811,0.005405405405405406,0.008445945945945946,0.002027027027027027,0.019932432432432434,0.9435810810810811
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,50,12,12,2,9,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,2149,0.022381378692927483,0.005371530886302597,0.005371530886302597,0.0008952551477170994,0.0040286481647269475,0.9619516562220233
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,24,10,16,1,10,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,2281,0.010247651579846286,0.004269854824935952,0.006831767719897523,0.0004269854824935952,0.004269854824935952,0.9739538855678906
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,32,7,16,2,11,81,2290,1,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,2222,0.013973799126637555,0.003056768558951965,0.0069868995633187774,0.0008733624454148472,0.00480349344978166,0.9703056768558952
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,34,8,5,1,8,71,2081,1,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,2025,0.016338298894762134,0.0038443056222969728,0.002402691013935608,0.0004805382027871216,0.0038443056222969728,0.9730898606439212
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,133,166,42,12,11,5,14,134,3428,1,0.8736872812135356,0.03879813302217036,0.048424737456242706,0.039089848308051345,3344,0.012252042007001166,0.003500583430571762,0.0032088681446907816,0.0014585764294049008,0.004084014002333722,0.9754959159859977
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,214,98,45,6,10,1,18,116,2683,1,0.8404770778978755,0.07976146105106224,0.036526276556093924,0.04323518449496832,2603,0.016772269847185987,0.0022363026462914647,0.003727171077152441,0.0003727171077152441,0.006708907938874394,0.9701826313827805
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,157,62,44,12,9,3,11,84,2353,1,0.8712282192945177,0.06672333191670209,0.02634934126646834,0.035699107522311944,2274,0.018699532511687208,0.005099872503187421,0.003824904377390565,0.0012749681257968552,0.004674883127921802,0.9664258393540162
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,30,24,31,9,5,4,10,36,1767,1,0.9490662139219015,0.01697792869269949,0.013582342954159592,0.02037351443123939,1708,0.017543859649122806,0.0050933786078098476,0.0028296547821165816,0.0022637238256932655,0.005659309564233163,0.9666100735710244
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,115,82,56,21,16,11,14,73,2826,1,0.9044585987261147,0.04069355980184006,0.029016277423920735,0.025831564048124558,2708,0.019815994338287332,0.0074309978768577496,0.005661712668082095,0.00389242745930644,0.004953998584571833,0.9582448690728945
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,25,38,33,13,11,4,16,45,2071,1,0.9478512795750845,0.012071463061323033,0.01834862385321101,0.021728633510381457,1994,0.0159343312409464,0.006277160791887977,0.005311443746982134,0.001931434089811685,0.00772573635924674,0.9628198937711251
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,32,30,24,9,18,9,8,30,1896,1,0.9514767932489452,0.016877637130801686,0.015822784810126583,0.015822784810126583,1828,0.012658227848101266,0.004746835443037975,0.00949367088607595,0.004746835443037975,0.004219409282700422,0.9641350210970464
