,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,234,612,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,1390,0.10465116279069768,0.2737030411449016,0.6216457960644007
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,279,412,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1148,0.15171288743882544,0.2240348015225666,0.6242523110386079
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,194,646,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,1578,0.08023159636062861,0.26716294458229944,0.652605459057072
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,100,366,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2319,0.03590664272890485,0.13141831238779175,0.8326750448833035
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,184,762,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,1977,0.06294902497434143,0.2606910708176531,0.6763599042080055
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,213,482,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,2552,0.06559901447489991,0.1484447182014167,0.7859562673236834
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,180,733,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,1494,0.07478188616535106,0.30452845866223516,0.6206896551724138
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,271,838,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,1851,0.09155405405405405,0.2831081081081081,0.6253378378378378
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,108,875,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,1251,0.048343777976723366,0.39167412712623095,0.5599820948970456
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,118,860,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,1364,0.05038428693424424,0.3672075149444919,0.5824081981212639
