,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,322,675,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,1239,0.1440071556350626,0.3018783542039356,0.5541144901610018
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,371,413,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1055,0.20174007612833061,0.22457857531266992,0.5736813485589994
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,337,669,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,1412,0.1393713813068652,0.27667493796526055,0.5839536807278742
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,180,300,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2305,0.06463195691202872,0.10771992818671454,0.8276481149012568
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,365,801,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,1757,0.12487170715018817,0.27403352719808416,0.6010947656517277
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,348,569,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,2330,0.10717585463504774,0.17523868186017863,0.7175854635047736
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,323,743,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,1341,0.13419194017449107,0.30868300789364356,0.5571250519318653
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,405,866,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,1689,0.13682432432432431,0.2925675675675676,0.5706081081081081
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,223,915,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,1096,0.09982094897045658,0.40957923008057295,0.4905998209489705
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,272,905,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,1165,0.1161400512382579,0.38642186165670367,0.49743808710503845
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,296,710,81,2290,1,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,1284,0.12925764192139738,0.31004366812227074,0.5606986899563319
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,263,738,71,2081,1,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,1080,0.12638154733301296,0.3546371936568957,0.5189812590100913
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,133,166,402,1040,134,3428,1,0.8736872812135356,0.03879813302217036,0.048424737456242706,0.039089848308051345,1986,0.11726954492415402,0.3033838973162194,0.5793465577596266
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,214,98,384,746,116,2683,1,0.8404770778978755,0.07976146105106224,0.036526276556093924,0.04323518449496832,1553,0.14312336936265374,0.27804696235557214,0.5788296682817742
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,157,62,328,707,84,2353,1,0.8712282192945177,0.06672333191670209,0.02634934126646834,0.035699107522311944,1318,0.13939651508712284,0.3004674883127922,0.560135996600085
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,30,24,188,692,36,1767,1,0.9490662139219015,0.01697792869269949,0.013582342954159592,0.02037351443123939,887,0.10639501980758348,0.3916242218449349,0.5019807583474816
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,115,82,342,837,73,2826,1,0.9044585987261147,0.04069355980184006,0.029016277423920735,0.025831564048124558,1647,0.12101910828025478,0.2961783439490446,0.5828025477707006
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,25,38,209,799,45,2071,1,0.9478512795750845,0.012071463061323033,0.01834862385321101,0.021728633510381457,1063,0.10091743119266056,0.3858039594398841,0.5132786093674553
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,32,30,184,592,30,1896,1,0.9514767932489452,0.016877637130801686,0.015822784810126583,0.015822784810126583,1120,0.0970464135021097,0.31223628691983124,0.5907172995780591
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,12,22,168,466,41,1673,1,0.9551703526598924,0.007172743574417215,0.01315002988643156,0.024506873879258817,1039,0.100418410041841,0.2785415421398685,0.6210400478182905
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,42,40,234,909,31,2247,1,0.94971072541166,0.018691588785046728,0.017801513128615932,0.013796172674677348,1104,0.1041388518024032,0.4045393858477971,0.49132176234979974
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,11,19,282,972,67,2451,1,0.9604243166054671,0.00448796409628723,0.007751937984496124,0.02733578131374949,1197,0.11505507955936352,0.39657282741738065,0.4883720930232558
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,15,20,180,637,19,1573,1,0.9656706929434202,0.009535918626827717,0.012714558169103624,0.012078830260648443,756,0.11443102352193261,0.4049586776859504,0.480610298792117
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,35,26,243,915,46,2235,1,0.9521252796420582,0.015659955257270694,0.011633109619686801,0.02058165548098434,1077,0.1087248322147651,0.40939597315436244,0.4818791946308725
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,59,30,265,413,90,1837,1,0.9025585193249864,0.032117583015786606,0.01633097441480675,0.04899292324442025,1159,0.14425694066412628,0.22482308111050625,0.6309199782253675
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,36,13,221,282,36,1098,1,0.9225865209471766,0.03278688524590164,0.011839708561020037,0.03278688524590164,595,0.20127504553734063,0.2568306010928962,0.5418943533697632
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,46,36,234,289,57,1456,1,0.904532967032967,0.03159340659340659,0.024725274725274724,0.03914835164835165,933,0.16071428571428573,0.19848901098901098,0.6407967032967034
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,5,18,246,295,16,1144,1,0.9659090909090909,0.004370629370629371,0.015734265734265736,0.013986013986013986,603,0.21503496503496503,0.25786713286713286,0.5270979020979021
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,48,31,271,574,27,1735,1,0.9389048991354467,0.0276657060518732,0.017867435158501442,0.015561959654178675,890,0.15619596541786743,0.330835734870317,0.5129682997118156
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,9,18,143,239,43,999,1,0.92992992992993,0.009009009009009009,0.018018018018018018,0.043043043043043044,617,0.14314314314314314,0.23923923923923923,0.6176176176176176
