,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,428,499,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,1309,0.19141323792486584,0.22316636851520572,0.5854203935599285
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,433,335,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1071,0.23545405111473627,0.1821642196846112,0.5823817292006526
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,394,560,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,1464,0.16294458229942102,0.23159636062861869,0.6054590570719603
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,382,523,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,1880,0.13716337522441652,0.18779174147217234,0.6750448833034112
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,425,608,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,1890,0.14539856312008212,0.20800547382825862,0.6465959630516592
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,508,355,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,2384,0.15645210963966738,0.10933169079149985,0.7342161995688328
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,409,604,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,1394,0.16992106356460324,0.2509347735770669,0.5791441628583299
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,527,673,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,1760,0.17804054054054055,0.22736486486486487,0.5945945945945946
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,291,725,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,1218,0.13025962399283797,0.3245299910474485,0.5452103849597135
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,357,681,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,1304,0.1524338172502135,0.29077711357813835,0.5567890691716482
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,312,447,81,2290,1,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,1531,0.13624454148471615,0.19519650655021833,0.6685589519650655
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,327,484,71,2081,1,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,1270,0.15713599231138875,0.23258049014896684,0.6102835175396444
