,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
56,Anne Arundel,2236,Anne Arundel Precinct 07-025,1913,232,47,353,530,44,2236,1,0.8555456171735242,0.1037567084078712,0.02101967799642218,0.01967799642218247,1353,0.157871198568873,0.2370304114490161,0.605098389982111
57,Anne Arundel,1839,Anne Arundel Precinct 07-003,1501,264,33,371,355,41,1839,1,0.8162044589450789,0.14355628058727568,0.01794453507340946,0.022294725394236,1113,0.20174007612833061,0.19303969548667754,0.6052202283849919
58,Anne Arundel,2418,Anne Arundel Precinct 07-010,2221,82,65,403,592,50,2418,1,0.9185277088502894,0.03391232423490488,0.026881720430107527,0.0206782464846981,1423,0.16666666666666666,0.24483043837882548,0.5885028949545078
59,Anne Arundel,2785,Anne Arundel Precinct 07-019,2513,40,144,170,315,88,2785,1,0.9023339317773789,0.01436265709156194,0.05170556552962298,0.03159784560143627,2300,0.06104129263913824,0.11310592459605028,0.8258527827648114
60,Anne Arundel,2923,Anne Arundel Precinct 07-006,2723,34,83,362,652,83,2923,1,0.9315771467670202,0.011631885049606569,0.028395484091686622,0.028395484091686622,1909,0.12384536435169347,0.2230585015395142,0.6530961341087923
340,Anne Arundel,3247,Anne Arundel Precinct 07-009,2512,556,69,325,399,110,3247,1,0.7736372035725285,0.17123498614105329,0.021250384970742223,0.03387742531567601,2523,0.10009239297813366,0.12288266091777025,0.7770249461040961
350,Anne Arundel,2407,Anne Arundel Precinct 07-021,2072,218,60,349,616,57,2407,1,0.8608226007478189,0.09056917324470296,0.024927295388450354,0.023680930619027835,1442,0.1449937681761529,0.25592023265475694,0.5990859991690901
351,Anne Arundel,2960,Anne Arundel Precinct 07-001,2718,130,53,464,763,59,2960,1,0.9182432432432432,0.04391891891891892,0.017905405405405406,0.019932432432432434,1733,0.15675675675675677,0.2577702702702703,0.585472972972973
595,Anne Arundel,2234,Anne Arundel Precinct 03-013,2120,24,30,284,704,60,2234,1,0.9489704565801254,0.010743061772605193,0.01342882721575649,0.02685765443151298,1246,0.12712623097582812,0.315129811996419,0.5577439570277529
596,Anne Arundel,2342,Anne Arundel Precinct 03-018,2095,112,40,238,683,95,2342,1,0.894534585824082,0.04782237403928266,0.017079419299743808,0.040563620836891544,1421,0.10162254483347566,0.29163108454312553,0.6067463706233988
597,Anne Arundel,2290,Anne Arundel Precinct 03-016,2008,137,64,275,509,81,2290,1,0.8768558951965065,0.05982532751091703,0.02794759825327511,0.03537117903930131,1506,0.12008733624454149,0.22227074235807862,0.6576419213973799
598,Anne Arundel,2081,Anne Arundel Precinct 03-001,1849,110,51,291,559,71,2081,1,0.8885151369533878,0.05285920230658337,0.0245074483421432,0.03411821239788563,1231,0.13983661701105238,0.26862085535800095,0.5915425276309466
599,Anne Arundel,3428,Anne Arundel Precinct 03-003,2995,133,166,315,685,134,3428,1,0.8736872812135356,0.03879813302217036,0.048424737456242706,0.039089848308051345,2428,0.09189031505250875,0.19982497082847142,0.7082847141190198
600,Anne Arundel,2683,Anne Arundel Precinct 03-021,2255,214,98,390,501,116,2683,1,0.8404770778978755,0.07976146105106224,0.036526276556093924,0.04323518449496832,1792,0.1453596720089452,0.18673127096533731,0.6679090570257175
601,Anne Arundel,2353,Anne Arundel Precinct 03-007,2050,157,62,362,515,84,2353,1,0.8712282192945177,0.06672333191670209,0.02634934126646834,0.035699107522311944,1476,0.15384615384615385,0.21886952826179346,0.6272843178920527
602,Anne Arundel,1767,Anne Arundel Precinct 03-020,1677,30,24,199,561,36,1767,1,0.9490662139219015,0.01697792869269949,0.013582342954159592,0.02037351443123939,1007,0.11262026032823995,0.3174872665534805,0.5698924731182796
603,Anne Arundel,2826,Anne Arundel Precinct 03-024,2556,115,82,341,594,73,2826,1,0.9044585987261147,0.04069355980184006,0.029016277423920735,0.025831564048124558,1891,0.12066525123849965,0.21019108280254778,0.6691436659589526
604,Anne Arundel,2071,Anne Arundel Precinct 03-019,1963,25,38,235,664,45,2071,1,0.9478512795750845,0.012071463061323033,0.01834862385321101,0.021728633510381457,1172,0.11347175277643651,0.32061805890873973,0.5659101883148238
605,Anne Arundel,1896,Anne Arundel Precinct 03-014,1804,32,30,202,423,30,1896,1,0.9514767932489452,0.016877637130801686,0.015822784810126583,0.015822784810126583,1271,0.10654008438818566,0.2231012658227848,0.6703586497890295
606,Anne Arundel,1673,Anne Arundel Precinct 03-002,1598,12,22,182,376,41,1673,1,0.9551703526598924,0.007172743574417215,0.01315002988643156,0.024506873879258817,1115,0.1087866108786611,0.22474596533173938,0.6664674237895996
607,Anne Arundel,2247,Anne Arundel Precinct 03-010,2134,42,40,263,725,31,2247,1,0.94971072541166,0.018691588785046728,0.017801513128615932,0.013796172674677348,1259,0.11704494882064975,0.3226524254561638,0.5603026257231865
608,Anne Arundel,2451,Anne Arundel Precinct 03-011,2354,11,19,338,783,67,2451,1,0.9604243166054671,0.00448796409628723,0.007751937984496124,0.02733578131374949,1330,0.1379028967768258,0.31946144430844553,0.5426356589147286
609,Anne Arundel,1573,Anne Arundel Precinct 03-015,1519,15,20,186,541,19,1573,1,0.9656706929434202,0.009535918626827717,0.012714558169103624,0.012078830260648443,846,0.1182453909726637,0.343928798474253,0.5378258105530833
610,Anne Arundel,2235,Anne Arundel Precinct 03-012,2128,35,26,235,743,46,2235,1,0.9521252796420582,0.015659955257270694,0.011633109619686801,0.02058165548098434,1257,0.10514541387024609,0.33243847874720356,0.5624161073825503
616,Anne Arundel,1837,Anne Arundel Precinct 05-014,1658,59,30,299,343,90,1837,1,0.9025585193249864,0.032117583015786606,0.01633097441480675,0.04899292324442025,1195,0.16276537833424062,0.18671747414262385,0.6505171475231355
617,Anne Arundel,1098,Anne Arundel Precinct 05-034,1013,36,13,236,261,36,1098,1,0.9225865209471766,0.03278688524590164,0.011839708561020037,0.03278688524590164,601,0.21493624772313297,0.23770491803278687,0.5473588342440802
618,Anne Arundel,1456,Anne Arundel Precinct 05-016,1317,46,36,231,267,57,1456,1,0.904532967032967,0.03159340659340659,0.024725274725274724,0.03914835164835165,958,0.15865384615384615,0.18337912087912087,0.657967032967033
619,Anne Arundel,1144,Anne Arundel Precinct 05-009,1105,5,18,256,285,16,1144,1,0.9659090909090909,0.004370629370629371,0.015734265734265736,0.013986013986013986,603,0.22377622377622378,0.2491258741258741,0.5270979020979021
620,Anne Arundel,1735,Anne Arundel Precinct 03-023,1629,48,31,268,480,27,1735,1,0.9389048991354467,0.0276657060518732,0.017867435158501442,0.015561959654178675,987,0.15446685878962535,0.276657060518732,0.5688760806916426
621,Anne Arundel,999,Anne Arundel Precinct 05-010,929,9,18,139,226,43,999,1,0.92992992992993,0.009009009009009009,0.018018018018018018,0.043043043043043044,634,0.13913913913913914,0.22622622622622623,0.6346346346346347
