,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN18D,SEN18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN18None,SEN18D_pct,SEN18R_pct,SEN18None_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,258,1105,1287,317,577,3490,1.0,0.44412607449856734,0.07392550143266476,0.3166189111747851,0.16532951289398282,1886,0.3687679083094556,0.09083094555873926,0.5404011461318051
75,Montgomery,2962,Montgomery Precinct 04-006,1536,136,922,1221,310,368,2962,1.0,0.5185685347738015,0.04591492234976367,0.3112761647535449,0.12424037812288993,1431,0.412221471978393,0.10465901417960838,0.48311951384199864
76,Montgomery,1587,Montgomery Precinct 04-027,360,206,510,346,34,511,1587,1.0,0.22684310018903592,0.12980466288594833,0.32136105860113423,0.3219911783238815,1207,0.2180214240705734,0.02142407057340895,0.7605545053560177
77,Montgomery,1951,Montgomery Precinct 04-009,995,122,505,874,204,329,1951,1.0,0.5099948744233727,0.06253203485392107,0.25884161968221425,0.16863147104049206,873,0.4479753972321886,0.10456176319835982,0.44746283956945154
78,Montgomery,3199,Montgomery Precinct 13-051,2034,239,525,1638,435,401,3199,1.0,0.6358236949046577,0.07471084713973117,0.16411378555798686,0.12535167239762426,1126,0.5120350109409191,0.13597999374804626,0.3519849953110347
79,Montgomery,1806,Montgomery Precinct 04-034,1249,126,158,866,369,273,1806,1.0,0.6915836101882613,0.06976744186046512,0.08748615725359911,0.1511627906976744,571,0.4795127353266888,0.20431893687707642,0.31616832779623477
80,Montgomery,2832,Montgomery Precinct 13-043,911,192,1240,1092,221,489,2832,1.0,0.321680790960452,0.06779661016949153,0.4378531073446328,0.17266949152542374,1519,0.3855932203389831,0.0780367231638418,0.5363700564971752
81,Montgomery,2301,Montgomery Precinct 13-045,911,211,756,896,215,423,2301,1.0,0.3959148196436332,0.09169926119078661,0.3285528031290743,0.18383311603650587,1190,0.38939591481964364,0.09343763581051717,0.5171664493698392
82,Montgomery,4265,Montgomery Precinct 13-036,1040,440,1881,1276,228,904,4265,1.0,0.24384525205158264,0.10316529894490035,0.441031652989449,0.211957796014068,2761,0.299179366940211,0.05345838218053927,0.6473622508792497
83,Montgomery,3162,Montgomery Precinct 13-037,1002,276,1409,916,211,475,3162,1.0,0.31688804554079697,0.0872865275142315,0.44560404807084125,0.15022137887413028,2035,0.28969006957621757,0.06672991777356103,0.6435800126502214
84,Montgomery,3854,Montgomery Precinct 13-035,962,457,1733,1265,262,702,3854,1.0,0.24961079398028022,0.11857810067462377,0.4496626881162429,0.18214841722885314,2327,0.3282304099636741,0.06798131811105346,0.6037882719252724
85,Montgomery,5497,Montgomery Precinct 13-064,833,2253,1847,1575,113,564,5497,1.0,0.15153720211024194,0.40985992359468804,0.33600145533927595,0.10260141895579407,3809,0.2865199199563398,0.020556667273058032,0.6929234127706021
86,Montgomery,2249,Montgomery Precinct 13-052,1568,153,273,1102,370,255,2249,1.0,0.6971987550022232,0.06803023566029347,0.12138728323699421,0.11338372610048911,777,0.4899955535793686,0.164517563361494,0.3454868830591374
87,Montgomery,2706,Montgomery Precinct 08-003,2131,125,127,1397,666,323,2706,1.0,0.7875092387287509,0.046193643754619367,0.04693274205469328,0.11936437546193644,643,0.516260162601626,0.24611973392461198,0.237620103473762
