,COUNTY,VAP,NAME,WVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,128,93,89,1940,3490,1,0.44412607449856734,0.5558739255014327,3180,0.03667621776504298,0.02664756446991404,0.025501432664756445,0.9111747851002865
75,Montgomery,2962,Montgomery Precinct 04-006,1536,126,91,69,1426,2962,1,0.5185685347738015,0.4814314652261985,2676,0.042538825118163405,0.03072248480756246,0.023295070898041864,0.9034436191762323
76,Montgomery,1587,Montgomery Precinct 04-027,360,17,15,5,1227,1587,1,0.22684310018903592,0.7731568998109641,1550,0.010712035286704474,0.00945179584120983,0.00315059861373661,0.9766855702583491
77,Montgomery,1951,Montgomery Precinct 04-009,995,121,64,59,956,1951,1,0.5099948744233727,0.4900051255766274,1707,0.06201947719118401,0.032803690415171706,0.030240902101486417,0.8749359302921579
78,Montgomery,3199,Montgomery Precinct 13-051,2034,242,177,107,1165,3199,1,0.6358236949046577,0.36417630509534227,2673,0.07564864020006253,0.05532979055954986,0.03344795248515161,0.835573616755236
79,Montgomery,1806,Montgomery Precinct 04-034,1249,123,103,70,557,1806,1,0.6915836101882613,0.30841638981173863,1510,0.0681063122923588,0.05703211517165006,0.03875968992248062,0.8361018826135105
80,Montgomery,2832,Montgomery Precinct 13-043,911,116,55,47,1921,2832,1,0.321680790960452,0.678319209039548,2614,0.04096045197740113,0.01942090395480226,0.016596045197740113,0.9230225988700564
81,Montgomery,2301,Montgomery Precinct 13-045,911,103,67,48,1390,2301,1,0.3959148196436332,0.6040851803563668,2083,0.04476314645806171,0.029117774880486745,0.020860495436766623,0.9052585832246849
82,Montgomery,4265,Montgomery Precinct 13-036,1040,149,83,62,3225,4265,1,0.24384525205158264,0.7561547479484173,3971,0.034935521688159436,0.019460726846424383,0.014536928487690504,0.9310668229777257
83,Montgomery,3162,Montgomery Precinct 13-037,1002,113,69,33,2160,3162,1,0.31688804554079697,0.683111954459203,2947,0.03573687539531942,0.021821631878557873,0.010436432637571158,0.9320050600885516
84,Montgomery,3854,Montgomery Precinct 13-035,962,172,74,47,2892,3854,1,0.24961079398028022,0.7503892060197198,3561,0.04462895692786715,0.019200830306175403,0.012195121951219513,0.9239750908147379
85,Montgomery,5497,Montgomery Precinct 13-064,833,199,73,55,4664,5497,1,0.15153720211024194,0.8484627978897581,5170,0.036201564489721665,0.01327997089321448,0.010005457522284883,0.9405130070947789
86,Montgomery,2249,Montgomery Precinct 13-052,1568,170,104,78,681,2249,1,0.6971987550022232,0.3028012449977768,1897,0.0755891507336594,0.046242774566473986,0.03468208092485549,0.8434859937750111
87,Montgomery,2706,Montgomery Precinct 08-003,2131,185,175,97,575,2706,1,0.7875092387287509,0.21249076127124908,2249,0.06836659275683665,0.0646711012564671,0.035846267553584624,0.8311160384331117
88,Montgomery,2330,Montgomery Precinct 13-046,1386,134,84,65,944,2330,1,0.5948497854077254,0.4051502145922747,2047,0.05751072961373391,0.036051502145922745,0.027896995708154508,0.8785407725321889
89,Montgomery,1337,Montgomery Precinct 08-004,1020,64,67,30,317,1337,1,0.762902019446522,0.23709798055347794,1176,0.04786836200448766,0.05011219147344802,0.02243829468960359,0.8795811518324608
