,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,258,1105,519,120,577,3490,1,0.44412607449856734,0.07392550143266476,0.3166189111747851,0.16532951289398282,2851,0.1487106017191977,0.034383954154727794,0.8169054441260745
75,Montgomery,2962,Montgomery Precinct 04-006,1536,136,922,457,112,368,2962,1,0.5185685347738015,0.04591492234976367,0.3112761647535449,0.12424037812288993,2393,0.15428764348413235,0.03781228899392303,0.8079000675219447
76,Montgomery,1587,Montgomery Precinct 04-027,360,206,510,89,26,511,1587,1,0.22684310018903592,0.12980466288594833,0.32136105860113423,0.3219911783238815,1472,0.056080655324511654,0.01638311279143037,0.927536231884058
77,Montgomery,1951,Montgomery Precinct 04-009,995,122,505,398,83,329,1951,1,0.5099948744233727,0.06253203485392107,0.25884161968221425,0.16863147104049206,1470,0.20399794976934904,0.04254228600717581,0.7534597642234752
78,Montgomery,3199,Montgomery Precinct 13-051,2034,239,525,804,195,401,3199,1,0.6358236949046577,0.07471084713973117,0.16411378555798686,0.12535167239762426,2200,0.25132854016880274,0.06095654892153798,0.6877149109096593
79,Montgomery,1806,Montgomery Precinct 04-034,1249,126,158,417,105,273,1806,1,0.6915836101882613,0.06976744186046512,0.08748615725359911,0.1511627906976744,1284,0.23089700996677742,0.05813953488372093,0.7109634551495017
80,Montgomery,2832,Montgomery Precinct 13-043,911,192,1240,418,93,489,2832,1,0.321680790960452,0.06779661016949153,0.4378531073446328,0.17266949152542374,2321,0.1475988700564972,0.03283898305084746,0.8195621468926554
81,Montgomery,2301,Montgomery Precinct 13-045,911,211,756,357,84,423,2301,1,0.3959148196436332,0.09169926119078661,0.3285528031290743,0.18383311603650587,1860,0.15514993481095177,0.03650586701434159,0.8083441981747066
82,Montgomery,4265,Montgomery Precinct 13-036,1040,440,1881,521,126,904,4265,1,0.24384525205158264,0.10316529894490035,0.441031652989449,0.211957796014068,3618,0.12215709261430246,0.029542790152403284,0.8483001172332942
83,Montgomery,3162,Montgomery Precinct 13-037,1002,276,1409,327,104,475,3162,1,0.31688804554079697,0.0872865275142315,0.44560404807084125,0.15022137887413028,2731,0.10341555977229601,0.03289057558507274,0.8636938646426312
84,Montgomery,3854,Montgomery Precinct 13-035,962,457,1733,560,135,702,3854,1,0.24961079398028022,0.11857810067462377,0.4496626881162429,0.18214841722885314,3159,0.14530358069538143,0.03502854177477945,0.8196678775298392
85,Montgomery,5497,Montgomery Precinct 13-064,833,2253,1847,542,193,564,5497,1,0.15153720211024194,0.40985992359468804,0.33600145533927595,0.10260141895579407,4762,0.09859923594688012,0.03511006003274513,0.8662907040203748
86,Montgomery,2249,Montgomery Precinct 13-052,1568,153,273,512,142,255,2249,1,0.6971987550022232,0.06803023566029347,0.12138728323699421,0.11338372610048911,1595,0.22765673632725655,0.06313917296576256,0.7092040907069809
87,Montgomery,2706,Montgomery Precinct 08-003,2131,125,127,685,147,323,2706,1,0.7875092387287509,0.046193643754619367,0.04693274205469328,0.11936437546193644,1874,0.2531411677753141,0.05432372505543237,0.6925351071692535
88,Montgomery,2330,Montgomery Precinct 13-046,1386,209,414,442,120,321,2330,1,0.5948497854077254,0.08969957081545064,0.17768240343347638,0.13776824034334764,1768,0.18969957081545064,0.05150214592274678,0.7587982832618025
89,Montgomery,1337,Montgomery Precinct 08-004,1020,77,72,249,75,168,1337,1,0.762902019446522,0.05759162303664921,0.05385190725504862,0.1256544502617801,1013,0.1862378459237098,0.05609573672400898,0.7576664173522812
90,Montgomery,2775,Montgomery Precinct 08-008,1990,217,170,589,151,398,2775,1,0.7171171171171171,0.0781981981981982,0.06126126126126126,0.14342342342342343,2035,0.21225225225225225,0.054414414414414414,0.7333333333333333
91,Montgomery,3472,Montgomery Precinct 08-009,2306,348,411,734,237,407,3472,1,0.6641705069124424,0.10023041474654378,0.11837557603686635,0.11722350230414746,2501,0.21140552995391704,0.06826036866359447,0.7203341013824884
92,Montgomery,3315,Montgomery Precinct 08-001,2336,356,270,762,305,353,3315,1,0.7046757164404224,0.10739064856711915,0.08144796380090498,0.10648567119155354,2248,0.22986425339366515,0.09200603318250378,0.6781297134238311
93,Montgomery,2576,Montgomery Precinct 08-012,1661,311,153,493,165,451,2576,1,0.6447981366459627,0.12072981366459627,0.0593944099378882,0.1750776397515528,1918,0.19138198757763975,0.0640527950310559,0.7445652173913043
94,Montgomery,2565,Montgomery Precinct 08-005,2188,142,117,507,164,118,2565,1,0.8530214424951267,0.055360623781676416,0.0456140350877193,0.04600389863547758,1894,0.1976608187134503,0.06393762183235867,0.7384015594541911
95,Montgomery,3510,Montgomery Precinct 01-002,2324,496,378,352,117,312,3510,1,0.6621082621082621,0.1413105413105413,0.1076923076923077,0.08888888888888889,3041,0.10028490028490028,0.03333333333333333,0.8663817663817663
96,Montgomery,3657,Montgomery Precinct 12-003,2956,189,252,515,140,260,3657,1,0.8083128247197157,0.051681706316652996,0.06890894175553733,0.07109652720809406,3002,0.14082581350834017,0.038282745419742956,0.8208914410719169
97,Montgomery,2213,Montgomery Precinct 12-001,1875,77,195,247,61,66,2213,1,0.8472661545413466,0.034794396746497966,0.08811568007230004,0.0298237686398554,1905,0.11161319475824673,0.027564392227745142,0.8608224130140081
98,Montgomery,2541,Montgomery Precinct 01-001,2052,172,149,261,84,168,2541,1,0.807556080283353,0.06768988587170405,0.05863833136560409,0.06611570247933884,2196,0.10271546635182999,0.03305785123966942,0.8642266824085005
353,Montgomery,2107,Montgomery Precinct 03-002,1792,103,147,386,84,65,2107,1,0.8504983388704319,0.04888467014712862,0.06976744186046512,0.030849549121974372,1637,0.18319886093972473,0.03986710963455149,0.7769340294257238
354,Montgomery,2553,Montgomery Precinct 03-001,2159,166,142,429,113,86,2553,1,0.8456717587152369,0.06502154328241284,0.055620838229533884,0.033685859772816296,2011,0.16803760282021152,0.04426165295730513,0.7877007442224834
355,Montgomery,1784,Montgomery Precinct 11-000,1537,130,72,345,69,45,1784,1,0.8615470852017937,0.07286995515695067,0.04035874439461883,0.02522421524663677,1370,0.19338565022421525,0.03867713004484305,0.7679372197309418
357,Montgomery,2683,Montgomery Precinct 10-010,2126,73,89,666,88,395,2683,1,0.7923965710026091,0.02720834886321282,0.03317182258665673,0.14722325754752144,1929,0.2482295937383526,0.032799105478941486,0.7189713007827059
358,Montgomery,2533,Montgomery Precinct 10-002,1848,50,137,440,75,498,2533,1,0.7295696802210817,0.01973943939992104,0.05408606395578366,0.1966048164232136,2018,0.17370706671930516,0.029609159099881564,0.7966837741808133
359,Montgomery,1582,Montgomery Precinct 10-001,1196,49,44,253,54,293,1582,1,0.7560050568900126,0.030973451327433628,0.02781289506953224,0.18520859671302148,1275,0.15992414664981036,0.03413400758533502,0.8059418457648546
360,Montgomery,1642,Montgomery Precinct 10-013,1102,47,62,355,47,431,1642,1,0.6711327649208283,0.028623629719853837,0.037758830694275276,0.2624847746650426,1240,0.21619975639464067,0.028623629719853837,0.7551766138855055
361,Montgomery,2293,Montgomery Precinct 10-006,1631,68,130,544,68,464,2293,1,0.7112952464020933,0.02965547317924117,0.056694286960314,0.2023549934583515,1681,0.23724378543392935,0.02965547317924117,0.7331007413868295
362,Montgomery,2754,Montgomery Precinct 10-007,2119,112,120,679,108,403,2754,1,0.7694262890341321,0.04066811909949165,0.04357298474945534,0.14633260711692084,1967,0.24655047204066813,0.0392156862745098,0.7142338416848221
363,Montgomery,2878,Montgomery Precinct 07-003,2258,107,131,1045,157,382,2878,1,0.7845726198749131,0.03717859624739402,0.04551772063933287,0.13273106323835998,1676,0.3630993745656706,0.05455177206393329,0.5823488533703961
364,Montgomery,2119,Montgomery Precinct 07-022,1760,67,106,827,105,186,2119,1,0.830580462482303,0.03161868806040585,0.05002359603586597,0.0877772534214252,1187,0.3902784332232185,0.049551675318546484,0.560169891458235
365,Montgomery,2648,Montgomery Precinct 10-009,1916,105,133,463,69,494,2648,1,0.7235649546827795,0.03965256797583082,0.05022658610271903,0.1865558912386707,2116,0.1748489425981873,0.026057401812688823,0.7990936555891238
