,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,258,1105,203,29,72,577,3490,1,0.44412607449856734,0.07392550143266476,0.3166189111747851,0.16532951289398282,3186,0.058166189111747854,0.00830945558739255,0.020630372492836675,0.9128939828080229
75,Montgomery,2962,Montgomery Precinct 04-006,1536,136,922,185,27,58,368,2962,1,0.5185685347738015,0.04591492234976367,0.3112761647535449,0.12424037812288993,2692,0.062457798784604994,0.00911546252532073,0.019581363943281565,0.9088453747467927
76,Montgomery,1587,Montgomery Precinct 04-027,360,206,510,23,4,8,511,1587,1,0.22684310018903592,0.12980466288594833,0.32136105860113423,0.3219911783238815,1552,0.014492753623188406,0.002520478890989288,0.005040957781978576,0.9779458097038437
77,Montgomery,1951,Montgomery Precinct 04-009,995,122,505,152,31,59,329,1951,1,0.5099948744233727,0.06253203485392107,0.25884161968221425,0.16863147104049206,1709,0.07790876473603281,0.015889287544848796,0.030240902101486417,0.875961045617632
78,Montgomery,3199,Montgomery Precinct 13-051,2034,239,525,358,25,129,401,3199,1,0.6358236949046577,0.07471084713973117,0.16411378555798686,0.12535167239762426,2687,0.11190997186620819,0.007814942169427946,0.0403251015942482,0.8399499843701157
79,Montgomery,1806,Montgomery Precinct 04-034,1249,126,158,201,25,60,273,1806,1,0.6915836101882613,0.06976744186046512,0.08748615725359911,0.1511627906976744,1520,0.11129568106312292,0.013842746400885935,0.03322259136212625,0.8416389811738649
80,Montgomery,2832,Montgomery Precinct 13-043,911,192,1240,146,19,44,489,2832,1,0.321680790960452,0.06779661016949153,0.4378531073446328,0.17266949152542374,2623,0.05155367231638418,0.006709039548022599,0.015536723163841809,0.9262005649717514
81,Montgomery,2301,Montgomery Precinct 13-045,911,211,756,144,19,43,423,2301,1,0.3959148196436332,0.09169926119078661,0.3285528031290743,0.18383311603650587,2095,0.06258148631029987,0.008257279443720122,0.018687527162103434,0.9104737070838765
82,Montgomery,4265,Montgomery Precinct 13-036,1040,440,1881,153,46,89,904,4265,1,0.24384525205158264,0.10316529894490035,0.441031652989449,0.211957796014068,3977,0.03587338804220398,0.01078546307151231,0.020867526377491206,0.9324736225087925
83,Montgomery,3162,Montgomery Precinct 13-037,1002,276,1409,130,27,53,475,3162,1,0.31688804554079697,0.0872865275142315,0.44560404807084125,0.15022137887413028,2952,0.041113219481340925,0.008538899430740038,0.016761543327008223,0.9335863377609108
