,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
74,Montgomery,3490,Montgomery Precinct 04-007,1550,1312,346,1940,3490,1.0,0.44412607449856734,0.5558739255014327,1832,0.37593123209169055,0.0991404011461318,0.5249283667621777
75,Montgomery,2962,Montgomery Precinct 04-006,1536,1252,333,1426,2962,1.0,0.5185685347738015,0.4814314652261985,1377,0.4226873733963538,0.11242403781228899,0.4648885887913572
76,Montgomery,1587,Montgomery Precinct 04-027,360,353,42,1227,1587,1.0,0.22684310018903592,0.7731568998109641,1192,0.22243226212980466,0.026465028355387523,0.7511027095148078
77,Montgomery,1951,Montgomery Precinct 04-009,995,903,209,956,1951,1.0,0.5099948744233727,0.4900051255766274,839,0.4628395694515633,0.1071245515120451,0.4300358790363916
78,Montgomery,3199,Montgomery Precinct 13-051,2034,1683,455,1165,3199,1.0,0.6358236949046577,0.36417630509534227,1061,0.5261019068458893,0.1422319474835886,0.33166614567052205
79,Montgomery,1806,Montgomery Precinct 04-034,1249,881,388,557,1806,1.0,0.6915836101882613,0.30841638981173863,537,0.48781838316722037,0.21483942414174972,0.2973421926910299
80,Montgomery,2832,Montgomery Precinct 13-043,911,1117,235,1921,2832,1.0,0.321680790960452,0.678319209039548,1480,0.3944209039548023,0.08298022598870057,0.5225988700564972
81,Montgomery,2301,Montgomery Precinct 13-045,911,910,232,1390,2301,1.0,0.3959148196436332,0.6040851803563668,1159,0.3954802259887006,0.10082572794437202,0.5036940460669275
82,Montgomery,4265,Montgomery Precinct 13-036,1040,1292,232,3225,4265,1.0,0.24384525205158264,0.7561547479484173,2741,0.30293083235638923,0.05439624853458382,0.642672919109027
83,Montgomery,3162,Montgomery Precinct 13-037,1002,943,209,2160,3162,1.0,0.31688804554079697,0.683111954459203,2010,0.2982289690069576,0.06609740670461733,0.635673624288425
84,Montgomery,3854,Montgomery Precinct 13-035,962,1273,270,2892,3854,1.0,0.24961079398028022,0.7503892060197198,2311,0.33030617540217955,0.0700570835495589,0.5996367410482616
85,Montgomery,5497,Montgomery Precinct 13-064,833,1591,127,4664,5497,1.0,0.15153720211024194,0.8484627978897581,3779,0.28943059850827724,0.023103511006003274,0.6874658904857195
