,COUNTY,VAP,NAME,WVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,124,46,82,1719,1,0.9522978475858057,0.0477021524141943,1549,0.07213496218731821,0.02675974403723095,0.9011052937754508
219,Allegany,3235,Allegany Precinct 06-006,1942,62,38,1293,3235,1,0.6003091190108192,0.3996908809891808,3135,0.019165378670788255,0.011746522411128285,0.9690880989180835
220,Allegany,1207,Allegany Precinct 06-005,1034,87,45,173,1207,1,0.8566694283347142,0.14333057166528584,1075,0.07207953603976802,0.037282518641259324,0.8906379453189727
221,Allegany,800,Allegany Precinct 06-003,740,38,28,60,800,1,0.925,0.075,734,0.0475,0.035,0.9175
222,Allegany,1902,Allegany Precinct 29-001,1833,116,52,69,1902,1,0.9637223974763407,0.03627760252365931,1734,0.060988433228180865,0.027339642481598318,0.9116719242902208
223,Allegany,1522,Allegany Precinct 06-001,1409,104,56,113,1522,1,0.9257555847568988,0.07424441524310119,1362,0.0683311432325887,0.03679369250985545,0.8948751642575559
224,Allegany,1679,Allegany Precinct 20-000,1648,55,22,31,1679,1,0.9815366289458011,0.01846337105419893,1602,0.03275759380583681,0.013103037522334724,0.9541393686718285
225,Allegany,928,Allegany Precinct 04-005,911,43,25,17,928,1,0.9816810344827587,0.018318965517241378,860,0.04633620689655173,0.02693965517241379,0.9267241379310345
226,Allegany,1457,Allegany Precinct 04-003,1352,75,36,105,1457,1,0.9279341111873713,0.0720658888126287,1346,0.05147563486616335,0.024708304735758406,0.9238160603980783
227,Allegany,1118,Allegany Precinct 04-002,951,28,13,167,1118,1,0.8506261180679785,0.14937388193202147,1077,0.025044722719141325,0.011627906976744186,0.9633273703041145
228,Allegany,1603,Allegany Precinct 04-008,1511,77,50,92,1603,1,0.9426076107298814,0.05739238927011853,1476,0.048034934497816595,0.031191515907673113,0.9207735495945103
229,Allegany,1425,Allegany Precinct 04-004,1355,101,46,70,1425,1,0.9508771929824561,0.04912280701754386,1278,0.07087719298245614,0.032280701754385965,0.8968421052631579
230,Allegany,856,Allegany Precinct 14-000,766,32,10,90,856,1,0.8948598130841121,0.10514018691588785,814,0.037383177570093455,0.011682242990654205,0.9509345794392523
231,Allegany,1491,Allegany Precinct 05-004,1387,77,34,104,1491,1,0.9302481556002683,0.06975184439973173,1380,0.051643192488262914,0.022803487592219986,0.9255533199195171
232,Allegany,2358,Allegany Precinct 23-000,2120,128,70,238,2358,1,0.899067005937235,0.10093299406276506,2160,0.0542832909245123,0.029686174724342665,0.916030534351145
233,Allegany,624,Allegany Precinct 05-006,619,27,16,5,624,1,0.9919871794871795,0.008012820512820512,581,0.04326923076923077,0.02564102564102564,0.9310897435897436
234,Allegany,2552,Allegany Precinct 22-001,2173,80,41,379,2552,1,0.8514890282131662,0.14851097178683387,2431,0.03134796238244514,0.016065830721003135,0.9525862068965517
235,Allegany,3185,Allegany Precinct 16-000,1973,62,35,1212,3185,1,0.6194662480376766,0.38053375196232336,3088,0.01946624803767661,0.01098901098901099,0.9695447409733124
236,Allegany,1346,Allegany Precinct 34-000,1324,97,39,22,1346,1,0.9836552748885586,0.01634472511144131,1210,0.07206537890044576,0.02897473997028232,0.8989598811292719
237,Allegany,956,Allegany Precinct 21-000,934,51,20,22,956,1,0.9769874476987448,0.02301255230125523,885,0.053347280334728034,0.02092050209205021,0.9257322175732218
238,Allegany,944,Allegany Precinct 02-000,924,24,14,20,944,1,0.9788135593220338,0.0211864406779661,906,0.025423728813559324,0.014830508474576272,0.9597457627118644
239,Allegany,852,Allegany Precinct 03-000,839,21,12,13,852,1,0.9847417840375586,0.015258215962441314,819,0.02464788732394366,0.014084507042253521,0.9612676056338029
240,Allegany,746,Allegany Precinct 01-000,734,29,12,12,746,1,0.9839142091152815,0.0160857908847185,705,0.0388739946380697,0.0160857908847185,0.9450402144772118
265,Allegany,2806,Allegany Precinct 08-000,2755,89,54,51,2806,1,0.9818246614397719,0.018175338560228082,2663,0.03171774768353528,0.01924447612259444,0.9490377761938703
266,Allegany,1114,Allegany Precinct 09-000,1103,16,21,11,1114,1,0.9901256732495511,0.009874326750448833,1077,0.01436265709156194,0.018850987432675045,0.966786355475763
267,Allegany,1650,Allegany Precinct 10-000,1628,38,21,22,1650,1,0.9866666666666667,0.013333333333333334,1591,0.02303030303030303,0.012727272727272728,0.9642424242424242
