,COUNTY,VAP,NAME,WVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,43,6,40,82,1719,1,0.9522978475858057,0.0477021524141943,1630,0.02501454333915067,0.0034904013961605585,0.02326934264107039,0.9482257126236184
219,Allegany,3235,Allegany Precinct 06-006,1942,24,5,40,1293,3235,1,0.6003091190108192,0.3996908809891808,3166,0.0074188562596599695,0.0015455950540958269,0.012364760432766615,0.9786707882534776
220,Allegany,1207,Allegany Precinct 06-005,1034,44,7,37,173,1207,1,0.8566694283347142,0.14333057166528584,1119,0.03645401822700911,0.00579950289975145,0.030654515327257662,0.9270919635459818
221,Allegany,800,Allegany Precinct 06-003,740,11,5,22,60,800,1,0.925,0.075,762,0.01375,0.00625,0.0275,0.9525
222,Allegany,1902,Allegany Precinct 29-001,1833,49,9,67,69,1902,1,0.9637223974763407,0.03627760252365931,1777,0.02576235541535226,0.00473186119873817,0.035226077812828605,0.9342797055730809
223,Allegany,1522,Allegany Precinct 06-001,1409,58,11,48,113,1522,1,0.9257555847568988,0.07424441524310119,1405,0.03810775295663601,0.007227332457293035,0.03153745072273324,0.9231274638633377
224,Allegany,1679,Allegany Precinct 20-000,1648,16,2,21,31,1679,1,0.9815366289458011,0.01846337105419893,1640,0.009529481834425254,0.0011911852293031567,0.012507444907683145,0.9767718880285885
225,Allegany,928,Allegany Precinct 04-005,911,9,3,15,17,928,1,0.9816810344827587,0.018318965517241378,901,0.009698275862068966,0.003232758620689655,0.016163793103448277,0.9709051724137931
226,Allegany,1457,Allegany Precinct 04-003,1352,21,7,24,105,1457,1,0.9279341111873713,0.0720658888126287,1405,0.014413177762525738,0.004804392587508579,0.016472203157172273,0.9643102264927934
227,Allegany,1118,Allegany Precinct 04-002,951,7,4,12,167,1118,1,0.8506261180679785,0.14937388193202147,1095,0.006261180679785331,0.0035778175313059034,0.01073345259391771,0.9794275491949911
228,Allegany,1603,Allegany Precinct 04-008,1511,33,8,33,92,1603,1,0.9426076107298814,0.05739238927011853,1529,0.020586400499064253,0.004990642545227698,0.020586400499064253,0.9538365564566438
229,Allegany,1425,Allegany Precinct 04-004,1355,44,9,51,70,1425,1,0.9508771929824561,0.04912280701754386,1321,0.030877192982456142,0.00631578947368421,0.035789473684210524,0.9270175438596491
230,Allegany,856,Allegany Precinct 14-000,766,14,4,22,90,856,1,0.8948598130841121,0.10514018691588785,816,0.016355140186915886,0.004672897196261682,0.02570093457943925,0.9532710280373832
231,Allegany,1491,Allegany Precinct 05-004,1387,16,8,42,104,1491,1,0.9302481556002683,0.06975184439973173,1425,0.010731052984574111,0.0053655264922870555,0.028169014084507043,0.9557344064386318
232,Allegany,2358,Allegany Precinct 23-000,2120,41,10,52,238,2358,1,0.899067005937235,0.10093299406276506,2255,0.017387616624257845,0.004240882103477523,0.02205258693808312,0.9563189143341815
233,Allegany,624,Allegany Precinct 05-006,619,8,3,20,5,624,1,0.9919871794871795,0.008012820512820512,593,0.01282051282051282,0.004807692307692308,0.03205128205128205,0.9503205128205128
234,Allegany,2552,Allegany Precinct 22-001,2173,25,9,37,379,2552,1,0.8514890282131662,0.14851097178683387,2481,0.009796238244514107,0.0035266457680250786,0.014498432601880877,0.9721786833855799
235,Allegany,3185,Allegany Precinct 16-000,1973,17,8,38,1212,3185,1,0.6194662480376766,0.38053375196232336,3122,0.005337519623233909,0.002511773940345369,0.011930926216640502,0.9802197802197802
236,Allegany,1346,Allegany Precinct 34-000,1324,46,12,33,22,1346,1,0.9836552748885586,0.01634472511144131,1255,0.03417533432392273,0.008915304606240713,0.02451708766716196,0.9323922734026746
237,Allegany,956,Allegany Precinct 21-000,934,15,6,24,22,956,1,0.9769874476987448,0.02301255230125523,911,0.015690376569037656,0.006276150627615063,0.02510460251046025,0.952928870292887
238,Allegany,944,Allegany Precinct 02-000,924,9,5,19,20,944,1,0.9788135593220338,0.0211864406779661,911,0.009533898305084746,0.005296610169491525,0.020127118644067795,0.965042372881356
239,Allegany,852,Allegany Precinct 03-000,839,6,1,15,13,852,1,0.9847417840375586,0.015258215962441314,830,0.007042253521126761,0.0011737089201877935,0.017605633802816902,0.9741784037558685
240,Allegany,746,Allegany Precinct 01-000,734,13,6,12,12,746,1,0.9839142091152815,0.0160857908847185,715,0.01742627345844504,0.00804289544235925,0.0160857908847185,0.9584450402144772
265,Allegany,2806,Allegany Precinct 08-000,2755,32,10,60,51,2806,1,0.9818246614397719,0.018175338560228082,2704,0.011404133998574484,0.003563791874554526,0.021382751247327157,0.9636493228795439
266,Allegany,1114,Allegany Precinct 09-000,1103,5,4,15,11,1114,1,0.9901256732495511,0.009874326750448833,1090,0.004488330341113106,0.003590664272890485,0.013464991023339317,0.9784560143626571
267,Allegany,1650,Allegany Precinct 10-000,1628,9,4,19,22,1650,1,0.9866666666666667,0.013333333333333334,1618,0.005454545454545455,0.0024242424242424242,0.011515151515151515,0.9806060606060606
268,Allegany,1273,Allegany Precinct 31-000,1251,12,4,27,22,1273,1,0.9827179890023566,0.01728201099764336,1230,0.009426551453260016,0.003142183817753339,0.021209740769835034,0.9662215239591516
273,Allegany,1685,Allegany Precinct 18-000,1660,18,11,39,25,1685,1,0.9851632047477745,0.01483679525222552,1617,0.010682492581602374,0.006528189910979229,0.02314540059347181,0.9596439169139466
274,Allegany,4960,Allegany Precinct 26-000,3677,68,6,52,1283,4960,1,0.7413306451612903,0.2586693548387097,4834,0.013709677419354839,0.0012096774193548388,0.010483870967741936,0.9745967741935484
275,Allegany,1016,Allegany Precinct 11-000,971,32,5,40,45,1016,1,0.9557086614173228,0.04429133858267716,939,0.031496062992125984,0.004921259842519685,0.03937007874015748,0.9242125984251969
276,Allegany,2829,Allegany Precinct 12-000,2623,46,14,51,206,2829,1,0.9271827500883705,0.07281724991162955,2718,0.016260162601626018,0.00494874513962531,0.018027571580063628,0.9607635206786851
277,Allegany,1572,Allegany Precinct 24-000,1544,24,7,23,28,1572,1,0.9821882951653944,0.017811704834605598,1518,0.015267175572519083,0.004452926208651399,0.014631043256997456,0.9656488549618321
278,Allegany,1653,Allegany Precinct 07-002,1584,36,11,36,69,1653,1,0.9582577132486388,0.041742286751361164,1570,0.021778584392014518,0.006654567453115548,0.021778584392014518,0.9497882637628554
279,Allegany,1346,Allegany Precinct 29-003,1304,34,5,30,42,1346,1,0.9687964338781575,0.031203566121842496,1277,0.02526002971768202,0.003714710252600297,0.022288261515601784,0.9487369985141159
280,Allegany,1884,Allegany Precinct 13-000,1845,24,14,28,39,1884,1,0.9792993630573248,0.020700636942675158,1818,0.012738853503184714,0.0074309978768577496,0.014861995753715499,0.964968152866242
