,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,43,6,40,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,1630,0.02501454333915067,0.0034904013961605585,0.02326934264107039,0.9482257126236184
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,24,5,40,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,3166,0.0074188562596599695,0.0015455950540958269,0.012364760432766615,0.9786707882534776
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,44,7,37,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,1119,0.03645401822700911,0.00579950289975145,0.030654515327257662,0.9270919635459818
221,Allegany,800,Allegany Precinct 06-003,740,38,6,11,5,22,16,800,1,0.925,0.0475,0.0075,0.02,762,0.01375,0.00625,0.0275,0.9525
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,49,9,67,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,1777,0.02576235541535226,0.00473186119873817,0.035226077812828605,0.9342797055730809
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,58,11,48,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,1405,0.03810775295663601,0.007227332457293035,0.03153745072273324,0.9231274638633377
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,16,2,21,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,1640,0.009529481834425254,0.0011911852293031567,0.012507444907683145,0.9767718880285885
225,Allegany,928,Allegany Precinct 04-005,911,9,1,9,3,15,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,901,0.009698275862068966,0.003232758620689655,0.016163793103448277,0.9709051724137931
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,21,7,24,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1405,0.014413177762525738,0.004804392587508579,0.016472203157172273,0.9643102264927934
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,7,4,12,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,1095,0.006261180679785331,0.0035778175313059034,0.01073345259391771,0.9794275491949911
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,33,8,33,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1529,0.020586400499064253,0.004990642545227698,0.020586400499064253,0.9538365564566438
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,44,9,51,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,1321,0.030877192982456142,0.00631578947368421,0.035789473684210524,0.9270175438596491
230,Allegany,856,Allegany Precinct 14-000,766,52,19,14,4,22,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,816,0.016355140186915886,0.004672897196261682,0.02570093457943925,0.9532710280373832
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,16,8,42,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,1425,0.010731052984574111,0.0053655264922870555,0.028169014084507043,0.9557344064386318
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,41,10,52,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,2255,0.017387616624257845,0.004240882103477523,0.02205258693808312,0.9563189143341815
233,Allegany,624,Allegany Precinct 05-006,619,3,0,8,3,20,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,593,0.01282051282051282,0.004807692307692308,0.03205128205128205,0.9503205128205128
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,25,9,37,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,2481,0.009796238244514107,0.0035266457680250786,0.014498432601880877,0.9721786833855799
