,COUNTY,VAP,NAME,WVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,56,11,16,3,13,82,1719,1,0.9522978475858057,0.0477021524141943,1620,0.03257707969749855,0.006399069226294357,0.009307737056428156,0.0017452006980802793,0.0075625363583478765,0.9424083769633508
219,Allegany,3235,Allegany Precinct 06-006,1942,28,8,9,2,17,1293,3235,1,0.6003091190108192,0.3996908809891808,3171,0.00865533230293663,0.002472952086553323,0.0027820710973724882,0.0006182380216383308,0.005255023183925811,0.9802163833075734
220,Allegany,1207,Allegany Precinct 06-005,1034,39,6,10,3,16,173,1207,1,0.8566694283347142,0.14333057166528584,1133,0.03231151615575808,0.004971002485501243,0.008285004142502071,0.0024855012427506215,0.013256006628003313,0.9386909693454847
221,Allegany,800,Allegany Precinct 06-003,740,33,2,5,1,5,60,800,1,0.925,0.075,754,0.04125,0.0025,0.00625,0.00125,0.00625,0.9425
222,Allegany,1902,Allegany Precinct 29-001,1833,43,8,17,10,9,69,1902,1,0.9637223974763407,0.03627760252365931,1815,0.02260778128286015,0.004206098843322818,0.008937960042060988,0.005257623554153523,0.00473186119873817,0.9542586750788643
223,Allegany,1522,Allegany Precinct 06-001,1409,33,8,26,6,18,113,1522,1,0.9257555847568988,0.07424441524310119,1431,0.021681997371879105,0.005256241787122208,0.017082785808147174,0.003942181340341655,0.011826544021024968,0.9402102496714849
224,Allegany,1679,Allegany Precinct 20-000,1648,17,6,6,2,8,31,1679,1,0.9815366289458011,0.01846337105419893,1640,0.01012507444907683,0.00357355568790947,0.00357355568790947,0.0011911852293031567,0.004764740917212627,0.9767718880285885
225,Allegany,928,Allegany Precinct 04-005,911,9,3,6,2,4,17,928,1,0.9816810344827587,0.018318965517241378,904,0.009698275862068966,0.003232758620689655,0.00646551724137931,0.0021551724137931034,0.004310344827586207,0.9741379310344828
226,Allegany,1457,Allegany Precinct 04-003,1352,12,9,13,9,11,105,1457,1,0.9279341111873713,0.0720658888126287,1403,0.008236101578586136,0.0061770761839396015,0.008922443376801648,0.0061770761839396015,0.0075497597803706245,0.9629375428963624
227,Allegany,1118,Allegany Precinct 04-002,951,18,8,3,2,6,167,1118,1,0.8506261180679785,0.14937388193202147,1081,0.016100178890876567,0.007155635062611807,0.0026833631484794273,0.0017889087656529517,0.005366726296958855,0.9669051878354203
