,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,75,0,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,1644,0.04363001745200698,0.0,0.956369982547993
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,64,5,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,3166,0.019783616692426585,0.0015455950540958269,0.9786707882534776
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,85,3,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,1119,0.07042253521126761,0.0024855012427506215,0.9270919635459818
221,Allegany,800,Allegany Precinct 06-003,740,38,6,51,0,16,800,1,0.925,0.0475,0.0075,0.02,749,0.06375,0.0,0.93625
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,94,4,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,1804,0.04942166140904311,0.002103049421661409,0.9484752891692955
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,118,1,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,1403,0.07752956636005257,0.000657030223390276,0.9218134034165572
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,40,6,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,1633,0.023823704586063133,0.00357355568790947,0.9726027397260274
225,Allegany,928,Allegany Precinct 04-005,911,9,1,30,0,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,898,0.032327586206896554,0.0,0.9676724137931034
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,48,3,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1406,0.032944406314344546,0.002059025394646534,0.9649965682910089
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,18,0,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,1100,0.016100178890876567,0.0,0.9838998211091234
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,84,3,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1516,0.05240174672489083,0.0018714909544603868,0.9457267623206488
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,115,0,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,1310,0.08070175438596491,0.0,0.9192982456140351
230,Allegany,856,Allegany Precinct 14-000,766,52,19,41,3,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,812,0.04789719626168224,0.0035046728971962616,0.9485981308411215
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,68,0,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,1423,0.04560697518443997,0.0,0.95439302481556
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,100,4,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,2254,0.04240882103477523,0.0016963528413910093,0.9558948261238338
233,Allegany,624,Allegany Precinct 05-006,619,3,0,30,3,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,591,0.04807692307692308,0.004807692307692308,0.9471153846153846
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,80,11,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,2461,0.03134796238244514,0.004310344827586207,0.9643416927899686
235,Allegany,3185,Allegany Precinct 16-000,1973,833,346,62,6,33,3185,1,0.6194662480376766,0.26153846153846155,0.10863422291993721,0.010361067503924647,3117,0.01946624803767661,0.0018838304552590266,0.9786499215070643
236,Allegany,1346,Allegany Precinct 34-000,1324,4,6,73,4,12,1346,1,0.9836552748885586,0.0029717682020802376,0.004457652303120356,0.008915304606240713,1269,0.05423476968796434,0.0029717682020802376,0.9427934621099554
237,Allegany,956,Allegany Precinct 21-000,934,3,4,46,0,15,956,1,0.9769874476987448,0.0031380753138075313,0.0041841004184100415,0.015690376569037656,910,0.04811715481171548,0.0,0.9518828451882845
238,Allegany,944,Allegany Precinct 02-000,924,4,8,19,3,8,944,1,0.9788135593220338,0.00423728813559322,0.00847457627118644,0.00847457627118644,922,0.020127118644067795,0.0031779661016949155,0.9766949152542372
239,Allegany,852,Allegany Precinct 03-000,839,2,3,18,1,8,852,1,0.9847417840375586,0.002347417840375587,0.0035211267605633804,0.009389671361502348,833,0.02112676056338028,0.0011737089201877935,0.9776995305164319
240,Allegany,746,Allegany Precinct 01-000,734,4,3,25,1,5,746,1,0.9839142091152815,0.005361930294906166,0.004021447721179625,0.006702412868632708,720,0.03351206434316354,0.0013404825737265416,0.9651474530831099
265,Allegany,2806,Allegany Precinct 08-000,2755,17,13,65,3,21,2806,1,0.9818246614397719,0.0060584461867426945,0.004632929436920884,0.007483962936564505,2738,0.02316464718460442,0.0010691375623663579,0.9757662152530292
266,Allegany,1114,Allegany Precinct 09-000,1103,0,1,24,0,10,1114,1,0.9901256732495511,0.0,0.0008976660682226212,0.008976660682226212,1090,0.02154398563734291,0.0,0.9784560143626571
267,Allegany,1650,Allegany Precinct 10-000,1628,5,5,22,2,12,1650,1,0.9866666666666667,0.0030303030303030303,0.0030303030303030303,0.007272727272727273,1626,0.013333333333333334,0.0012121212121212121,0.9854545454545455
268,Allegany,1273,Allegany Precinct 31-000,1251,4,3,43,0,15,1273,1,0.9827179890023566,0.003142183817753339,0.002356637863315004,0.01178318931657502,1230,0.03377847604084839,0.0,0.9662215239591516
273,Allegany,1685,Allegany Precinct 18-000,1660,3,7,33,0,15,1685,1,0.9851632047477745,0.0017804154302670622,0.004154302670623145,0.008902077151335312,1652,0.019584569732937686,0.0,0.9804154302670623
274,Allegany,4960,Allegany Precinct 26-000,3677,968,114,119,2,201,4960,1,0.7413306451612903,0.19516129032258064,0.022983870967741935,0.0405241935483871,4839,0.023991935483870967,0.0004032258064516129,0.9756048387096774
275,Allegany,1016,Allegany Precinct 11-000,971,17,12,82,1,16,1016,1,0.9557086614173228,0.01673228346456693,0.011811023622047244,0.015748031496062992,933,0.08070866141732283,0.000984251968503937,0.9183070866141733
276,Allegany,2829,Allegany Precinct 12-000,2623,113,38,99,1,55,2829,1,0.9271827500883705,0.039943442912689996,0.01343230823612584,0.019441498762813716,2729,0.03499469777306469,0.0003534817956875221,0.9646518204312478
277,Allegany,1572,Allegany Precinct 24-000,1544,8,7,45,1,13,1572,1,0.9821882951653944,0.005089058524173028,0.004452926208651399,0.00826972010178117,1526,0.02862595419847328,0.0006361323155216285,0.9707379134860051
278,Allegany,1653,Allegany Precinct 07-002,1584,18,15,81,1,36,1653,1,0.9582577132486388,0.010889292196007259,0.009074410163339383,0.021778584392014518,1571,0.04900181488203267,0.0006049606775559589,0.9503932244404114
279,Allegany,1346,Allegany Precinct 29-003,1304,12,7,80,1,23,1346,1,0.9687964338781575,0.008915304606240713,0.005200594353640416,0.017087667161961365,1265,0.05943536404160475,0.0007429420505200594,0.9398216939078752
280,Allegany,1884,Allegany Precinct 13-000,1845,10,8,76,0,21,1884,1,0.9792993630573248,0.005307855626326964,0.004246284501061571,0.011146496815286623,1808,0.040339702760084924,0.0,0.9596602972399151
281,Allegany,3275,Allegany Precinct 07-001,2017,1213,19,85,3,26,3275,1,0.6158778625954199,0.370381679389313,0.005801526717557252,0.007938931297709924,3187,0.025954198473282442,0.000916030534351145,0.9731297709923664
