,COUNTY,VAP,NAME,WVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,31,37,26,82,1719,1,0.9522978475858057,0.0477021524141943,1625,0.018033740546829553,0.02152414194299011,0.015125072716695753,0.9453170447934846
219,Allegany,3235,Allegany Precinct 06-006,1942,24,27,17,1293,3235,1,0.6003091190108192,0.3996908809891808,3167,0.0074188562596599695,0.008346213292117466,0.005255023183925811,0.9789799072642967
220,Allegany,1207,Allegany Precinct 06-005,1034,40,18,37,173,1207,1,0.8566694283347142,0.14333057166528584,1112,0.033140016570008285,0.014913007456503728,0.030654515327257662,0.9212924606462303
221,Allegany,800,Allegany Precinct 06-003,740,17,11,13,60,800,1,0.925,0.075,759,0.02125,0.01375,0.01625,0.94875
222,Allegany,1902,Allegany Precinct 29-001,1833,41,48,38,69,1902,1,0.9637223974763407,0.03627760252365931,1775,0.021556256572029444,0.025236593059936908,0.019978969505783387,0.9332281808622502
223,Allegany,1522,Allegany Precinct 06-001,1409,43,28,56,113,1522,1,0.9257555847568988,0.07424441524310119,1395,0.028252299605781867,0.018396846254927726,0.03679369250985545,0.9165571616294349
224,Allegany,1679,Allegany Precinct 20-000,1648,10,15,6,31,1679,1,0.9815366289458011,0.01846337105419893,1648,0.005955926146515783,0.008933889219773675,0.00357355568790947,0.9815366289458011
225,Allegany,928,Allegany Precinct 04-005,911,10,7,5,17,928,1,0.9816810344827587,0.018318965517241378,906,0.010775862068965518,0.007543103448275862,0.005387931034482759,0.9762931034482759
226,Allegany,1457,Allegany Precinct 04-003,1352,20,24,11,105,1457,1,0.9279341111873713,0.0720658888126287,1402,0.013726835964310227,0.016472203157172273,0.0075497597803706245,0.9622512010981469
227,Allegany,1118,Allegany Precinct 04-002,951,6,5,9,167,1118,1,0.8506261180679785,0.14937388193202147,1098,0.005366726296958855,0.004472271914132379,0.008050089445438283,0.9821109123434705
228,Allegany,1603,Allegany Precinct 04-008,1511,25,31,25,92,1603,1,0.9426076107298814,0.05739238927011853,1522,0.015595757953836557,0.01933873986275733,0.015595757953836557,0.9494697442295695
229,Allegany,1425,Allegany Precinct 04-004,1355,44,33,33,70,1425,1,0.9508771929824561,0.04912280701754386,1315,0.030877192982456142,0.023157894736842106,0.023157894736842106,0.9228070175438596
230,Allegany,856,Allegany Precinct 14-000,766,16,8,14,90,856,1,0.8948598130841121,0.10514018691588785,818,0.018691588785046728,0.009345794392523364,0.016355140186915886,0.955607476635514
231,Allegany,1491,Allegany Precinct 05-004,1387,14,27,23,104,1491,1,0.9302481556002683,0.06975184439973173,1427,0.009389671361502348,0.018108651911468814,0.015425888665325285,0.9570757880617036
232,Allegany,2358,Allegany Precinct 23-000,2120,42,37,25,238,2358,1,0.899067005937235,0.10093299406276506,2254,0.017811704834605598,0.015691263782866838,0.010602205258693808,0.9558948261238338
233,Allegany,624,Allegany Precinct 05-006,619,10,10,7,5,624,1,0.9919871794871795,0.008012820512820512,597,0.016025641025641024,0.016025641025641024,0.011217948717948718,0.9567307692307693
234,Allegany,2552,Allegany Precinct 22-001,2173,30,16,25,379,2552,1,0.8514890282131662,0.14851097178683387,2481,0.011755485893416929,0.006269592476489028,0.009796238244514107,0.9721786833855799
235,Allegany,3185,Allegany Precinct 16-000,1973,16,24,15,1212,3185,1,0.6194662480376766,0.38053375196232336,3130,0.005023547880690738,0.0075353218210361065,0.004709576138147566,0.9827315541601256
236,Allegany,1346,Allegany Precinct 34-000,1324,30,34,18,22,1346,1,0.9836552748885586,0.01634472511144131,1264,0.022288261515601784,0.02526002971768202,0.01337295690936107,0.9390787518573551
237,Allegany,956,Allegany Precinct 21-000,934,15,16,16,22,956,1,0.9769874476987448,0.02301255230125523,909,0.015690376569037656,0.016736401673640166,0.016736401673640166,0.950836820083682
238,Allegany,944,Allegany Precinct 02-000,924,6,13,9,20,944,1,0.9788135593220338,0.0211864406779661,916,0.006355932203389831,0.013771186440677966,0.009533898305084746,0.9703389830508474
239,Allegany,852,Allegany Precinct 03-000,839,6,10,7,13,852,1,0.9847417840375586,0.015258215962441314,829,0.007042253521126761,0.011737089201877934,0.008215962441314555,0.9730046948356808
240,Allegany,746,Allegany Precinct 01-000,734,11,11,9,12,746,1,0.9839142091152815,0.0160857908847185,715,0.014745308310991957,0.014745308310991957,0.012064343163538873,0.9584450402144772
265,Allegany,2806,Allegany Precinct 08-000,2755,42,37,23,51,2806,1,0.9818246614397719,0.018175338560228082,2704,0.01496792587312901,0.013186029935851747,0.00819672131147541,0.9636493228795439
266,Allegany,1114,Allegany Precinct 09-000,1103,5,7,5,11,1114,1,0.9901256732495511,0.009874326750448833,1097,0.004488330341113106,0.0062836624775583485,0.004488330341113106,0.9847396768402155
267,Allegany,1650,Allegany Precinct 10-000,1628,14,12,5,22,1650,1,0.9866666666666667,0.013333333333333334,1619,0.008484848484848486,0.007272727272727273,0.0030303030303030303,0.9812121212121212
268,Allegany,1273,Allegany Precinct 31-000,1251,14,16,9,22,1273,1,0.9827179890023566,0.01728201099764336,1234,0.010997643362136685,0.012568735271013355,0.007069913589945012,0.969363707776905
273,Allegany,1685,Allegany Precinct 18-000,1660,20,29,16,25,1685,1,0.9851632047477745,0.01483679525222552,1620,0.011869436201780416,0.017210682492581602,0.009495548961424332,0.9614243323442137
274,Allegany,4960,Allegany Precinct 26-000,3677,66,15,51,1283,4960,1,0.7413306451612903,0.2586693548387097,4828,0.013306451612903225,0.0030241935483870967,0.01028225806451613,0.9733870967741935
275,Allegany,1016,Allegany Precinct 11-000,971,35,18,17,45,1016,1,0.9557086614173228,0.04429133858267716,946,0.0344488188976378,0.017716535433070866,0.01673228346456693,0.9311023622047244
276,Allegany,2829,Allegany Precinct 12-000,2623,43,26,40,206,2829,1,0.9271827500883705,0.07281724991162955,2720,0.01519971721456345,0.009190526687875575,0.014139271827500884,0.9614704842700601
277,Allegany,1572,Allegany Precinct 24-000,1544,16,18,14,28,1572,1,0.9821882951653944,0.017811704834605598,1524,0.010178117048346057,0.011450381679389313,0.008905852417302799,0.9694656488549618
278,Allegany,1653,Allegany Precinct 07-002,1584,27,32,18,69,1653,1,0.9582577132486388,0.041742286751361164,1576,0.016333938294010888,0.019358741681790685,0.010889292196007259,0.9534180278281912
279,Allegany,1346,Allegany Precinct 29-003,1304,31,28,10,42,1346,1,0.9687964338781575,0.031203566121842496,1277,0.023031203566121844,0.020802377414561663,0.007429420505200594,0.9487369985141159
280,Allegany,1884,Allegany Precinct 13-000,1845,16,18,23,39,1884,1,0.9792993630573248,0.020700636942675158,1827,0.008492569002123142,0.009554140127388535,0.012208067940552018,0.9697452229299363
281,Allegany,3275,Allegany Precinct 07-001,2017,29,33,17,1258,3275,1,0.6158778625954199,0.3841221374045802,3196,0.008854961832061069,0.010076335877862596,0.005190839694656489,0.9758778625954199
