,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,56,11,16,3,13,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,1620,0.03257707969749855,0.006399069226294357,0.009307737056428156,0.0017452006980802793,0.0075625363583478765,0.9424083769633508
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,28,8,9,2,17,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,3171,0.00865533230293663,0.002472952086553323,0.0027820710973724882,0.0006182380216383308,0.005255023183925811,0.9802163833075734
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,39,6,10,3,16,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,1133,0.03231151615575808,0.004971002485501243,0.008285004142502071,0.0024855012427506215,0.013256006628003313,0.9386909693454847
221,Allegany,800,Allegany Precinct 06-003,740,38,6,33,2,5,1,5,16,800,1,0.925,0.0475,0.0075,0.02,754,0.04125,0.0025,0.00625,0.00125,0.00625,0.9425
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,43,8,17,10,9,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,1815,0.02260778128286015,0.004206098843322818,0.008937960042060988,0.005257623554153523,0.00473186119873817,0.9542586750788643
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,33,8,26,6,18,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,1431,0.021681997371879105,0.005256241787122208,0.017082785808147174,0.003942181340341655,0.011826544021024968,0.9402102496714849
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,17,6,6,2,8,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,1640,0.01012507444907683,0.00357355568790947,0.00357355568790947,0.0011911852293031567,0.004764740917212627,0.9767718880285885
225,Allegany,928,Allegany Precinct 04-005,911,9,1,9,3,6,2,4,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,904,0.009698275862068966,0.003232758620689655,0.00646551724137931,0.0021551724137931034,0.004310344827586207,0.9741379310344828
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,12,9,13,9,11,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1403,0.008236101578586136,0.0061770761839396015,0.008922443376801648,0.0061770761839396015,0.0075497597803706245,0.9629375428963624
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,18,8,3,2,6,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,1081,0.016100178890876567,0.007155635062611807,0.0026833631484794273,0.0017889087656529517,0.005366726296958855,0.9669051878354203
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,29,5,7,8,10,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1544,0.018091079226450407,0.0031191515907673115,0.004366812227074236,0.004990642545227698,0.006238303181534623,0.9631940112289458
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,40,13,15,0,11,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,1346,0.028070175438596492,0.009122807017543859,0.010526315789473684,0.0,0.0077192982456140355,0.9445614035087719
230,Allegany,856,Allegany Precinct 14-000,766,52,19,16,4,6,1,5,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,824,0.018691588785046728,0.004672897196261682,0.007009345794392523,0.0011682242990654205,0.005841121495327103,0.9626168224299065
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,32,10,16,1,7,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,1425,0.021462105969148222,0.00670690811535882,0.010731052984574111,0.0006706908115358819,0.004694835680751174,0.9557344064386318
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,48,9,29,7,21,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,2244,0.020356234096692113,0.003816793893129771,0.012298558100084818,0.0029686174724342664,0.008905852417302799,0.9516539440203562
233,Allegany,624,Allegany Precinct 05-006,619,3,0,6,2,2,2,1,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,611,0.009615384615384616,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.0016025641025641025,0.9791666666666666
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,35,8,13,8,20,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,2468,0.01371473354231975,0.003134796238244514,0.005094043887147335,0.003134796238244514,0.007836990595611285,0.9670846394984326
235,Allegany,3185,Allegany Precinct 16-000,1973,833,346,13,2,7,2,7,33,3185,1,0.6194662480376766,0.26153846153846155,0.10863422291993721,0.010361067503924647,3154,0.004081632653061225,0.0006279434850863422,0.002197802197802198,0.0006279434850863422,0.002197802197802198,0.9902668759811617
