,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,405,375,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,939,0.2356020942408377,0.2181500872600349,0.5462478184991274
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,290,295,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,2650,0.08964451313755796,0.09119010819165378,0.8191653786707882
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,230,173,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,804,0.19055509527754763,0.14333057166528584,0.6661143330571665
221,Allegany,800,Allegany Precinct 06-003,740,38,6,118,90,16,800,1,0.925,0.0475,0.0075,0.02,592,0.1475,0.1125,0.74
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,398,418,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,1086,0.2092534174553102,0.21976866456361724,0.5709779179810726
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,306,157,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,1059,0.20105124835742444,0.10315374507227333,0.6957950065703022
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,211,388,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,1080,0.12567004169148302,0.23108993448481238,0.6432400238237046
225,Allegany,928,Allegany Precinct 04-005,911,9,1,128,132,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,668,0.13793103448275862,0.14224137931034483,0.7198275862068966
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,186,144,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1127,0.1276595744680851,0.09883321894303362,0.7735072065888813
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,96,95,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,927,0.08586762075134168,0.08497316636851521,0.8291592128801432
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,244,179,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1180,0.15221459762944478,0.11166562694946974,0.7361197754210854
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,279,256,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,890,0.1957894736842105,0.17964912280701753,0.624561403508772
230,Allegany,856,Allegany Precinct 14-000,766,52,19,94,39,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,723,0.10981308411214953,0.0455607476635514,0.844626168224299
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,246,173,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,1072,0.16498993963782696,0.11602951039570758,0.7189805499664654
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,385,343,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,1630,0.16327396098388464,0.14546225614927905,0.6912637828668363
233,Allegany,624,Allegany Precinct 05-006,619,3,0,90,113,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,421,0.14423076923076922,0.18108974358974358,0.6746794871794872
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,273,246,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,2033,0.10697492163009405,0.09639498432601881,0.7966300940438872
235,Allegany,3185,Allegany Precinct 16-000,1973,833,346,205,354,33,3185,1,0.6194662480376766,0.26153846153846155,0.10863422291993721,0.010361067503924647,2626,0.06436420722135008,0.11114599686028258,0.8244897959183674
236,Allegany,1346,Allegany Precinct 34-000,1324,4,6,277,335,12,1346,1,0.9836552748885586,0.0029717682020802376,0.004457652303120356,0.008915304606240713,734,0.20579494799405645,0.24888558692421991,0.5453194650817236
237,Allegany,956,Allegany Precinct 21-000,934,3,4,141,215,15,956,1,0.9769874476987448,0.0031380753138075313,0.0041841004184100415,0.015690376569037656,600,0.14748953974895398,0.22489539748953974,0.6276150627615062
