,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
218,Allegany,1719,Allegany Precinct 29-002,1637,22,11,118,699,49,1719,1,0.9522978475858057,0.012798138452588714,0.006399069226294357,0.028504944735311226,902,0.06864456079115765,0.40663176265270506,0.5247236765561373
219,Allegany,3235,Allegany Precinct 06-006,1942,1234,25,87,512,34,3235,1,0.6003091190108192,0.3814528593508501,0.0077279752704791345,0.010510046367851623,2636,0.02689335394126739,0.15826893353941268,0.8148377125193199
220,Allegany,1207,Allegany Precinct 06-005,1034,57,22,90,322,94,1207,1,0.8566694283347142,0.04722452361226181,0.018227009113504555,0.07787903893951947,795,0.07456503728251865,0.2667771333885667,0.6586578293289147
221,Allegany,800,Allegany Precinct 06-003,740,38,6,41,171,16,800,1,0.925,0.0475,0.0075,0.02,588,0.05125,0.21375,0.735
222,Allegany,1902,Allegany Precinct 29-001,1833,19,15,108,750,35,1902,1,0.9637223974763407,0.009989484752891693,0.007886435331230283,0.01840168243953733,1044,0.056782334384858045,0.3943217665615142,0.5488958990536278
223,Allegany,1522,Allegany Precinct 06-001,1409,71,15,114,357,27,1522,1,0.9257555847568988,0.04664914586070959,0.00985545335085414,0.017739816031537452,1051,0.07490144546649145,0.2345597897503285,0.69053876478318
224,Allegany,1679,Allegany Precinct 20-000,1648,4,11,44,575,16,1679,1,0.9815366289458011,0.0023823704586063135,0.006551518761167362,0.009529481834425254,1060,0.026206075044669448,0.3424657534246575,0.631328171530673
225,Allegany,928,Allegany Precinct 04-005,911,9,1,39,228,7,928,1,0.9816810344827587,0.009698275862068966,0.0010775862068965517,0.007543103448275862,661,0.04202586206896552,0.24568965517241378,0.7122844827586207
226,Allegany,1457,Allegany Precinct 04-003,1352,61,12,67,268,32,1457,1,0.9279341111873713,0.041866849691146193,0.008236101578586136,0.02196293754289636,1122,0.04598490048043926,0.18393960192175704,0.7700754975978037
227,Allegany,1118,Allegany Precinct 04-002,951,120,10,42,151,37,1118,1,0.8506261180679785,0.1073345259391771,0.008944543828264758,0.03309481216457961,925,0.03756708407871199,0.13506261180679785,0.8273703041144902
228,Allegany,1603,Allegany Precinct 04-008,1511,65,6,68,370,21,1603,1,0.9426076107298814,0.040548970679975045,0.0037429819089207735,0.013100436681222707,1165,0.042420461634435434,0.23081721771678104,0.7267623206487835
229,Allegany,1425,Allegany Precinct 04-004,1355,36,10,92,468,24,1425,1,0.9508771929824561,0.02526315789473684,0.007017543859649123,0.016842105263157894,865,0.06456140350877193,0.32842105263157895,0.6070175438596491
230,Allegany,856,Allegany Precinct 14-000,766,52,19,47,91,19,856,1,0.8948598130841121,0.06074766355140187,0.02219626168224299,0.02219626168224299,718,0.054906542056074766,0.10630841121495327,0.8387850467289719
231,Allegany,1491,Allegany Precinct 05-004,1387,66,10,98,333,28,1491,1,0.9302481556002683,0.04426559356136821,0.00670690811535882,0.018779342723004695,1060,0.06572769953051644,0.22334004024144868,0.7109322602280349
232,Allegany,2358,Allegany Precinct 23-000,2120,171,17,133,603,50,2358,1,0.899067005937235,0.07251908396946564,0.00720949957591179,0.021204410517387615,1622,0.05640373197625106,0.25572519083969464,0.6878710771840543
233,Allegany,624,Allegany Precinct 05-006,619,3,0,31,173,2,624,1,0.9919871794871795,0.004807692307692308,0.0,0.003205128205128205,420,0.049679487179487176,0.27724358974358976,0.6730769230769231
234,Allegany,2552,Allegany Precinct 22-001,2173,297,35,102,428,47,2552,1,0.8514890282131662,0.11637931034482758,0.01371473354231975,0.01841692789968652,2022,0.039968652037617555,0.1677115987460815,0.792319749216301
235,Allegany,3185,Allegany Precinct 16-000,1973,833,346,56,529,33,3185,1,0.6194662480376766,0.26153846153846155,0.10863422291993721,0.010361067503924647,2600,0.017582417582417582,0.1660910518053375,0.8163265306122449
236,Allegany,1346,Allegany Precinct 34-000,1324,4,6,58,575,12,1346,1,0.9836552748885586,0.0029717682020802376,0.004457652303120356,0.008915304606240713,713,0.04309063893016345,0.42719167904903416,0.5297176820208024
237,Allegany,956,Allegany Precinct 21-000,934,3,4,34,337,15,956,1,0.9769874476987448,0.0031380753138075313,0.0041841004184100415,0.015690376569037656,585,0.03556485355648536,0.35251046025104604,0.6119246861924686
238,Allegany,944,Allegany Precinct 02-000,924,4,8,22,297,8,944,1,0.9788135593220338,0.00423728813559322,0.00847457627118644,0.00847457627118644,625,0.023305084745762712,0.3146186440677966,0.6620762711864406
239,Allegany,852,Allegany Precinct 03-000,839,2,3,16,295,8,852,1,0.9847417840375586,0.002347417840375587,0.0035211267605633804,0.009389671361502348,541,0.018779342723004695,0.34624413145539906,0.6349765258215962
240,Allegany,746,Allegany Precinct 01-000,734,4,3,23,288,5,746,1,0.9839142091152815,0.005361930294906166,0.004021447721179625,0.006702412868632708,435,0.030831099195710455,0.38605898123324395,0.5831099195710456
265,Allegany,2806,Allegany Precinct 08-000,2755,17,13,93,829,21,2806,1,0.9818246614397719,0.0060584461867426945,0.004632929436920884,0.007483962936564505,1884,0.03314326443335709,0.2954383464005702,0.6714183891660727
266,Allegany,1114,Allegany Precinct 09-000,1103,0,1,17,349,10,1114,1,0.9901256732495511,0.0,0.0008976660682226212,0.008976660682226212,748,0.01526032315978456,0.3132854578096948,0.6714542190305206
267,Allegany,1650,Allegany Precinct 10-000,1628,5,5,38,548,12,1650,1,0.9866666666666667,0.0030303030303030303,0.0030303030303030303,0.007272727272727273,1064,0.02303030303030303,0.3321212121212121,0.6448484848484849
268,Allegany,1273,Allegany Precinct 31-000,1251,4,3,54,418,15,1273,1,0.9827179890023566,0.003142183817753339,0.002356637863315004,0.01178318931657502,801,0.04241948153967007,0.3283582089552239,0.629222309505106
273,Allegany,1685,Allegany Precinct 18-000,1660,3,7,43,620,15,1685,1,0.9851632047477745,0.0017804154302670622,0.004154302670623145,0.008902077151335312,1022,0.025519287833827894,0.36795252225519287,0.6065281899109792
274,Allegany,4960,Allegany Precinct 26-000,3677,968,114,242,540,201,4960,1,0.7413306451612903,0.19516129032258064,0.022983870967741935,0.0405241935483871,4178,0.04879032258064516,0.10887096774193548,0.8423387096774193
275,Allegany,1016,Allegany Precinct 11-000,971,17,12,112,322,16,1016,1,0.9557086614173228,0.01673228346456693,0.011811023622047244,0.015748031496062992,582,0.11023622047244094,0.3169291338582677,0.5728346456692913
276,Allegany,2829,Allegany Precinct 12-000,2623,113,38,201,743,55,2829,1,0.9271827500883705,0.039943442912689996,0.01343230823612584,0.019441498762813716,1885,0.07104984093319194,0.26263697419582893,0.6663131848709791
277,Allegany,1572,Allegany Precinct 24-000,1544,8,7,51,509,13,1572,1,0.9821882951653944,0.005089058524173028,0.004452926208651399,0.00826972010178117,1012,0.03244274809160305,0.3237913486005089,0.6437659033078881
278,Allegany,1653,Allegany Precinct 07-002,1584,18,15,83,665,36,1653,1,0.9582577132486388,0.010889292196007259,0.009074410163339383,0.021778584392014518,905,0.05021173623714459,0.40229885057471265,0.5474894131881428
279,Allegany,1346,Allegany Precinct 29-003,1304,12,7,72,467,23,1346,1,0.9687964338781575,0.008915304606240713,0.005200594353640416,0.017087667161961365,807,0.05349182763744428,0.34695393759286774,0.5995542347696879
280,Allegany,1884,Allegany Precinct 13-000,1845,10,8,61,579,21,1884,1,0.9792993630573248,0.005307855626326964,0.004246284501061571,0.011146496815286623,1244,0.03237791932059448,0.3073248407643312,0.6602972399150743
281,Allegany,3275,Allegany Precinct 07-001,2017,1213,19,92,584,26,3275,1,0.6158778625954199,0.370381679389313,0.005801526717557252,0.007938931297709924,2599,0.028091603053435114,0.1783206106870229,0.793587786259542
