,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
0,Somerset,404,Somerset Precinct 02-001,324,45,57,80,404,1.0,0.801980198019802,0.19801980198019803,302,0.11138613861386139,0.14108910891089108,0.7475247524752475
1,Somerset,726,Somerset Precinct 05-001,591,142,144,135,726,1.0,0.8140495867768595,0.1859504132231405,440,0.19559228650137742,0.19834710743801653,0.6060606060606061
2,Somerset,1165,Somerset Precinct 03-001,861,194,219,304,1165,1.0,0.7390557939914163,0.2609442060085837,752,0.16652360515021458,0.18798283261802576,0.6454935622317597
3,Somerset,217,Somerset Precinct 13-003,159,38,35,58,217,1.0,0.7327188940092166,0.2672811059907834,144,0.17511520737327188,0.16129032258064516,0.663594470046083
4,Somerset,3664,Somerset Precinct 13-002,1072,59,49,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3556,0.016102620087336244,0.013373362445414847,0.9705240174672489
5,Somerset,151,Somerset Precinct 13-001,122,21,34,29,151,1.0,0.8079470198675497,0.19205298013245034,96,0.1390728476821192,0.2251655629139073,0.6357615894039735
6,Somerset,2355,Somerset Precinct 01-002,1257,306,141,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1908,0.12993630573248408,0.05987261146496815,0.8101910828025478
7,Somerset,186,Somerset Precinct 01-003,56,77,16,130,186,1.0,0.3010752688172043,0.6989247311827957,93,0.41397849462365593,0.08602150537634409,0.5
8,Somerset,1267,Somerset Precinct 15-002,234,203,38,1033,1267,1.0,0.18468823993685873,0.8153117600631413,1026,0.16022099447513813,0.02999210734017364,0.8097868981846882
9,Somerset,1039,Somerset Precinct 01-001,633,137,85,406,1039,1.0,0.6092396535129933,0.39076034648700675,817,0.13185755534167468,0.08180943214629452,0.7863330125120308
10,Somerset,3771,Somerset Precinct 15-001,692,127,89,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3555,0.03367806947759215,0.02360116679925749,0.9427207637231504
11,Worcester,2315,Worcester Precinct 01-001,1155,982,783,1160,2315,1.0,0.49892008639308855,0.5010799136069114,550,0.4241900647948164,0.3382289416846652,0.23758099352051837
12,Somerset,919,Somerset Precinct 04-001,711,130,149,208,919,1.0,0.7736670293797606,0.22633297062023938,640,0.14145810663764963,0.16213275299238303,0.6964091403699674
13,Dorchester,70,Dorchester Precinct 18-001,65,12,15,5,70,1.0,0.9285714285714286,0.07142857142857142,43,0.17142857142857143,0.21428571428571427,0.6142857142857143
14,Dorchester,49,Dorchester Precinct 11-001,44,15,15,5,49,1.0,0.8979591836734694,0.10204081632653061,19,0.30612244897959184,0.30612244897959184,0.3877551020408163
15,Dorchester,145,Dorchester Precinct 13-002,79,45,20,66,145,1.0,0.5448275862068965,0.45517241379310347,80,0.3103448275862069,0.13793103448275862,0.5517241379310345
16,Dorchester,206,Dorchester Precinct 17-001,169,63,31,37,206,1.0,0.8203883495145631,0.1796116504854369,112,0.3058252427184466,0.15048543689320387,0.5436893203883495
17,Dorchester,63,Dorchester Precinct 14-002,39,24,6,24,63,1.0,0.6190476190476191,0.38095238095238093,33,0.38095238095238093,0.09523809523809523,0.5238095238095238
18,Wicomico,1349,Wicomico Precinct 17-001,1025,312,246,324,1349,1.0,0.759822090437361,0.24017790956263899,791,0.2312824314306894,0.18235730170496664,0.586360266864344
19,Dorchester,308,Dorchester Precinct 03-001,274,86,51,34,308,1.0,0.8896103896103896,0.11038961038961038,171,0.2792207792207792,0.16558441558441558,0.5551948051948052
20,Cecil,4593,Cecil Precinct 05-003,4361,776,1050,232,4593,1.0,0.9494883518397561,0.05051164816024385,2767,0.16895275419116046,0.2286087524493795,0.6024384933594601
21,Kent,1682,Kent Precinct 01-002,1494,423,309,188,1682,1.0,0.8882282996432818,0.1117717003567182,950,0.25148632580261593,0.18370986920332938,0.5648038049940547
22,Cecil,2280,Cecil Precinct 02-001,2088,343,468,192,2280,1.0,0.9157894736842105,0.08421052631578947,1469,0.15043859649122807,0.20526315789473684,0.644298245614035
23,Cecil,2076,Cecil Precinct 02-002,1934,312,401,142,2076,1.0,0.9315992292870906,0.06840077071290944,1363,0.15028901734104047,0.19315992292870907,0.6565510597302505
24,Cecil,4897,Cecil Precinct 05-002,4539,1024,1391,358,4897,1.0,0.9268940167449459,0.07310598325505412,2482,0.2091076169083112,0.2840514600775985,0.5068409230140902
25,Cecil,3665,Cecil Precinct 09-001,3546,584,970,119,3665,1.0,0.9675306957708049,0.03246930422919509,2111,0.15934515688949522,0.2646657571623465,0.5759890859481582
26,Cecil,2554,Cecil Precinct 05-004,2220,332,264,334,2554,1.0,0.8692247454972593,0.1307752545027408,1958,0.12999216914643696,0.1033672670321065,0.7666405638214565
27,Cecil,4984,Cecil Precinct 05-001,4641,466,514,343,4984,1.0,0.9311797752808989,0.06882022471910113,4004,0.0934991974317817,0.10313001605136436,0.8033707865168539
28,Cecil,7016,Cecil Precinct 03-002,6111,930,1012,905,7016,1.0,0.8710091220068416,0.1289908779931585,5074,0.13255416191562144,0.14424173318129987,0.7232041049030786
29,Cecil,6045,Cecil Precinct 03-003,4995,568,542,1050,6045,1.0,0.826302729528536,0.17369727047146402,4935,0.09396195202646816,0.08966087675765096,0.8163771712158809
30,Cecil,4668,Cecil Precinct 04-001,4445,813,838,223,4668,1.0,0.9522279348757497,0.04777206512425022,3017,0.17416452442159383,0.17952013710368467,0.6463153384747216
31,Cecil,6876,Cecil Precinct 03-001,5322,942,633,1554,6876,1.0,0.7739965095986039,0.22600349040139617,5301,0.13699825479930192,0.09205933682373472,0.7709424083769634
32,Cecil,1863,Cecil Precinct 04-002,1152,458,267,711,1863,1.0,0.6183574879227053,0.38164251207729466,1138,0.24584004294149223,0.143317230273752,0.6108427267847558
33,Worcester,1085,Worcester Precinct 04-001,892,521,563,193,1085,1.8187919463087248,0.8221198156682028,0.17788018433179723,1,0.480184331797235,0.5188940092165899,0.0009216589861751152
34,Worcester,2209,Worcester Precinct 02-001,1098,149,75,1111,2209,1.0,0.49705749207786326,0.5029425079221367,1985,0.06745133544590312,0.033952014486192846,0.898596650067904
35,Worcester,2685,Worcester Precinct 04-002,2330,156,145,355,2685,1.0,0.8677839851024208,0.13221601489757914,2384,0.05810055865921788,0.054003724394785846,0.8878957169459962
36,Worcester,1044,Worcester Precinct 02-002,819,754,289,225,1044,1.4607843137254901,0.7844827586206896,0.21551724137931033,1,0.7222222222222222,0.2768199233716475,0.0009578544061302681
37,Wicomico,2459,Wicomico Precinct 15-001,1971,402,501,488,2459,1.0,0.8015453436356242,0.19845465636437576,1556,0.1634810898739325,0.20374135827572185,0.6327775518503457
38,Wicomico,2235,Wicomico Precinct 16-002,1532,477,331,703,2235,1.0,0.6854586129753915,0.3145413870246085,1427,0.2134228187919463,0.14809843400447428,0.6384787472035794
39,Wicomico,2655,Wicomico Precinct 08-004,2377,400,304,278,2655,1.0,0.8952919020715631,0.10470809792843691,1951,0.15065913370998116,0.11450094161958568,0.7348399246704331
40,Wicomico,1417,Wicomico Precinct 08-003,1099,75,69,318,1417,1.0,0.7755822159491884,0.2244177840508116,1273,0.0529287226534933,0.048694424841213835,0.8983768525052929
41,Wicomico,3627,Wicomico Precinct 13-003,2905,805,446,722,3627,1.0,0.8009374138406397,0.19906258615936034,2376,0.22194651226909293,0.12296663909567135,0.6550868486352357
42,Wicomico,5667,Wicomico Precinct 13-001,4424,130,44,1243,5667,1.0,0.7806599611787541,0.2193400388212458,5493,0.02293982706899594,0.007764249161814011,0.96929592376919
43,Wicomico,440,Wicomico Precinct 09-004,294,293,146,146,440,1.756,0.6681818181818182,0.33181818181818185,1,0.6659090909090909,0.33181818181818185,0.0022727272727272726
