,COUNTY,VAP,NAME,WVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
0,Somerset,404,Somerset Precinct 02-001,324,67,87,80,404,1.0,0.801980198019802,0.19801980198019803,250,0.16584158415841585,0.21534653465346534,0.6188118811881188
1,Somerset,726,Somerset Precinct 05-001,591,128,193,135,726,1.0,0.8140495867768595,0.1859504132231405,405,0.1763085399449036,0.26584022038567495,0.5578512396694215
2,Somerset,1165,Somerset Precinct 03-001,861,199,274,304,1165,1.0,0.7390557939914163,0.2609442060085837,692,0.17081545064377682,0.2351931330472103,0.5939914163090129
3,Somerset,217,Somerset Precinct 13-003,159,27,50,58,217,1.0,0.7327188940092166,0.2672811059907834,140,0.12442396313364056,0.2304147465437788,0.6451612903225806
4,Somerset,3664,Somerset Precinct 13-002,1072,55,79,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3530,0.015010917030567686,0.02156113537117904,0.9634279475982532
5,Somerset,151,Somerset Precinct 13-001,122,13,43,29,151,1.0,0.8079470198675497,0.19205298013245034,95,0.08609271523178808,0.2847682119205298,0.6291390728476821
6,Somerset,2355,Somerset Precinct 01-002,1257,353,226,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1776,0.14989384288747346,0.09596602972399151,0.7541401273885351
7,Somerset,186,Somerset Precinct 01-003,56,118,45,130,186,1.0,0.3010752688172043,0.6989247311827957,23,0.6344086021505376,0.24193548387096775,0.12365591397849462
8,Somerset,1267,Somerset Precinct 15-002,234,423,67,1033,1267,1.0,0.18468823993685873,0.8153117600631413,777,0.3338595106550908,0.05288082083662194,0.6132596685082873
9,Somerset,1039,Somerset Precinct 01-001,633,165,99,406,1039,1.0,0.6092396535129933,0.39076034648700675,775,0.1588065447545717,0.09528392685274302,0.7459095283926853
10,Somerset,3771,Somerset Precinct 15-001,692,399,79,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3293,0.10580747812251393,0.020949350304958897,0.8732431715725272
11,Worcester,2315,Worcester Precinct 01-001,1155,763,354,1160,2315,1.0,0.49892008639308855,0.5010799136069114,1198,0.32958963282937365,0.15291576673866092,0.5174946004319655
12,Somerset,919,Somerset Precinct 04-001,711,138,185,208,919,1.0,0.7736670293797606,0.22633297062023938,596,0.1501632208922742,0.20130576713819368,0.6485310119695321
13,Dorchester,70,Dorchester Precinct 18-001,65,8,19,5,70,1.0,0.9285714285714286,0.07142857142857142,43,0.11428571428571428,0.2714285714285714,0.6142857142857143
14,Dorchester,49,Dorchester Precinct 11-001,44,14,12,5,49,1.0,0.8979591836734694,0.10204081632653061,23,0.2857142857142857,0.24489795918367346,0.46938775510204084
15,Dorchester,145,Dorchester Precinct 13-002,79,56,22,66,145,1.0,0.5448275862068965,0.45517241379310347,67,0.38620689655172413,0.15172413793103448,0.46206896551724136
16,Dorchester,206,Dorchester Precinct 17-001,169,42,38,37,206,1.0,0.8203883495145631,0.1796116504854369,126,0.20388349514563106,0.18446601941747573,0.6116504854368932
17,Dorchester,63,Dorchester Precinct 14-002,39,9,11,24,63,1.0,0.6190476190476191,0.38095238095238093,43,0.14285714285714285,0.1746031746031746,0.6825396825396826
18,Wicomico,1349,Wicomico Precinct 17-001,1025,319,269,324,1349,1.0,0.759822090437361,0.24017790956263899,761,0.23647146034099334,0.1994069681245367,0.56412157153447
19,Dorchester,308,Dorchester Precinct 03-001,274,47,56,34,308,1.0,0.8896103896103896,0.11038961038961038,205,0.1525974025974026,0.18181818181818182,0.6655844155844156
20,Cecil,4593,Cecil Precinct 05-003,4361,682,1185,232,4593,1.0,0.9494883518397561,0.05051164816024385,2726,0.14848682778140648,0.25800130633572826,0.5935118658828652
21,Kent,1682,Kent Precinct 01-002,1494,308,389,188,1682,1.0,0.8882282996432818,0.1117717003567182,985,0.18311533888228299,0.23127229488703924,0.5856123662306778
22,Cecil,2280,Cecil Precinct 02-001,2088,397,493,192,2280,1.0,0.9157894736842105,0.08421052631578947,1390,0.17412280701754385,0.2162280701754386,0.6096491228070176
23,Cecil,2076,Cecil Precinct 02-002,1934,416,432,142,2076,1.0,0.9315992292870906,0.06840077071290944,1228,0.2003853564547206,0.20809248554913296,0.5915221579961464
24,Cecil,4897,Cecil Precinct 05-002,4539,748,978,358,4897,1.0,0.9268940167449459,0.07310598325505412,3171,0.15274657953849297,0.19971411068000816,0.6475393097814989
25,Cecil,3665,Cecil Precinct 09-001,3546,507,1153,119,3665,1.0,0.9675306957708049,0.03246930422919509,2005,0.1383356070941337,0.3145975443383356,0.5470668485675307
26,Cecil,2554,Cecil Precinct 05-004,2220,347,300,334,2554,1.0,0.8692247454972593,0.1307752545027408,1907,0.13586530931871574,0.11746280344557557,0.7466718872357087
27,Cecil,4984,Cecil Precinct 05-001,4641,718,880,343,4984,1.0,0.9311797752808989,0.06882022471910113,3386,0.1440609951845907,0.17656500802568217,0.6793739967897271
28,Cecil,7016,Cecil Precinct 03-002,6111,1094,1109,905,7016,1.0,0.8710091220068416,0.1289908779931585,4813,0.15592930444697833,0.1580672748004561,0.6860034207525656
29,Cecil,6045,Cecil Precinct 03-003,4995,788,647,1050,6045,1.0,0.826302729528536,0.17369727047146402,4610,0.1303556658395368,0.10703060380479736,0.7626137303556658
30,Cecil,4668,Cecil Precinct 04-001,4445,963,1153,223,4668,1.0,0.9522279348757497,0.04777206512425022,2552,0.20629820051413883,0.24700085689802914,0.5467009425878321
31,Cecil,6876,Cecil Precinct 03-001,5322,1065,822,1554,6876,1.0,0.7739965095986039,0.22600349040139617,4989,0.15488656195462477,0.11954624781849912,0.7255671902268761
32,Cecil,1863,Cecil Precinct 04-002,1152,388,194,711,1863,1.0,0.6183574879227053,0.38164251207729466,1281,0.2082662372517445,0.10413311862587225,0.6876006441223832
