,COUNTY,VAP,NAME,WVAP,SEN18D,SEN18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN18None,SEN18D_pct,SEN18R_pct,SEN18None_pct
0,Somerset,404,Somerset Precinct 02-001,324,34,73,80,404,1.0,0.801980198019802,0.19801980198019803,297,0.08415841584158416,0.1806930693069307,0.7351485148514851
1,Somerset,726,Somerset Precinct 05-001,591,88,193,135,726,1.0,0.8140495867768595,0.1859504132231405,445,0.12121212121212122,0.26584022038567495,0.6129476584022039
2,Somerset,1165,Somerset Precinct 03-001,861,154,264,304,1165,1.0,0.7390557939914163,0.2609442060085837,747,0.13218884120171673,0.22660944206008585,0.6412017167381975
3,Somerset,217,Somerset Precinct 13-003,159,28,44,58,217,1.0,0.7327188940092166,0.2672811059907834,145,0.12903225806451613,0.20276497695852536,0.6682027649769585
4,Somerset,3664,Somerset Precinct 13-002,1072,44,62,2592,3664,1.0,0.2925764192139738,0.7074235807860262,3558,0.012008733624454149,0.016921397379912665,0.9710698689956332
5,Somerset,151,Somerset Precinct 13-001,122,17,39,29,151,1.0,0.8079470198675497,0.19205298013245034,95,0.11258278145695365,0.2582781456953642,0.6291390728476821
6,Somerset,2355,Somerset Precinct 01-002,1257,277,170,1098,2355,1.0,0.5337579617834395,0.4662420382165605,1908,0.11762208067940552,0.07218683651804671,0.8101910828025478
7,Somerset,186,Somerset Precinct 01-003,56,72,20,130,186,1.0,0.3010752688172043,0.6989247311827957,94,0.3870967741935484,0.10752688172043011,0.5053763440860215
8,Somerset,1267,Somerset Precinct 15-002,234,199,46,1033,1267,1.0,0.18468823993685873,0.8153117600631413,1022,0.15706393054459353,0.036306235201262825,0.8066298342541437
9,Somerset,1039,Somerset Precinct 01-001,633,119,101,406,1039,1.0,0.6092396535129933,0.39076034648700675,819,0.11453320500481232,0.09720885466794996,0.7882579403272377
10,Somerset,3771,Somerset Precinct 15-001,692,118,94,3079,3771,1.0,0.18350570140546274,0.8164942985945373,3559,0.031291434632723415,0.024927075046406788,0.9437814903208698
11,Worcester,2315,Worcester Precinct 01-001,1155,849,895,1160,2315,1.0,0.49892008639308855,0.5010799136069114,571,0.3667386609071274,0.38660907127429806,0.24665226781857452
12,Somerset,919,Somerset Precinct 04-001,711,101,184,208,919,1.0,0.7736670293797606,0.22633297062023938,634,0.10990206746463548,0.20021762785636563,0.6898803046789989
13,Dorchester,70,Dorchester Precinct 18-001,65,9,16,5,70,1.0,0.9285714285714286,0.07142857142857142,45,0.12857142857142856,0.22857142857142856,0.6428571428571429
14,Dorchester,49,Dorchester Precinct 11-001,44,6,23,5,49,1.0,0.8979591836734694,0.10204081632653061,20,0.12244897959183673,0.46938775510204084,0.40816326530612246
15,Dorchester,145,Dorchester Precinct 13-002,79,36,28,66,145,1.0,0.5448275862068965,0.45517241379310347,81,0.2482758620689655,0.19310344827586207,0.5586206896551724
16,Dorchester,206,Dorchester Precinct 17-001,169,39,56,37,206,1.0,0.8203883495145631,0.1796116504854369,111,0.18932038834951456,0.27184466019417475,0.5388349514563107
17,Dorchester,63,Dorchester Precinct 14-002,39,14,12,24,63,1.0,0.6190476190476191,0.38095238095238093,37,0.2222222222222222,0.19047619047619047,0.5873015873015873
18,Wicomico,1349,Wicomico Precinct 17-001,1025,264,278,324,1349,1.0,0.759822090437361,0.24017790956263899,807,0.19570051890289103,0.20607857672349889,0.5982209043736101
19,Dorchester,308,Dorchester Precinct 03-001,274,60,70,34,308,1.0,0.8896103896103896,0.11038961038961038,178,0.19480519480519481,0.22727272727272727,0.577922077922078
20,Cecil,4593,Cecil Precinct 05-003,4361,605,1190,232,4593,1.0,0.9494883518397561,0.05051164816024385,2798,0.13172218593511867,0.2590899194426301,0.6091878946222512
21,Kent,1682,Kent Precinct 01-002,1494,287,406,188,1682,1.0,0.8882282996432818,0.1117717003567182,989,0.17063020214030916,0.2413793103448276,0.5879904875148633
22,Cecil,2280,Cecil Precinct 02-001,2088,310,496,192,2280,1.0,0.9157894736842105,0.08421052631578947,1474,0.13596491228070176,0.21754385964912282,0.6464912280701754
23,Cecil,2076,Cecil Precinct 02-002,1934,245,448,142,2076,1.0,0.9315992292870906,0.06840077071290944,1383,0.11801541425818883,0.21579961464354527,0.6661849710982659
24,Cecil,4897,Cecil Precinct 05-002,4539,822,1502,358,4897,1.0,0.9268940167449459,0.07310598325505412,2573,0.16785787216663264,0.306718399019808,0.5254237288135594
25,Cecil,3665,Cecil Precinct 09-001,3546,408,1105,119,3665,1.0,0.9675306957708049,0.03246930422919509,2152,0.11132332878581173,0.3015006821282401,0.5871759890859481
26,Cecil,2554,Cecil Precinct 05-004,2220,307,285,334,2554,1.0,0.8692247454972593,0.1307752545027408,1962,0.120203602192639,0.1115896632732968,0.7682067345340642
27,Cecil,4984,Cecil Precinct 05-001,4641,355,587,343,4984,1.0,0.9311797752808989,0.06882022471910113,4042,0.07122792937399679,0.117776886035313,0.8109951845906902
28,Cecil,7016,Cecil Precinct 03-002,6111,823,1082,905,7016,1.0,0.8710091220068416,0.1289908779931585,5111,0.11730330672748004,0.15421892816419613,0.7284777651083238
29,Cecil,6045,Cecil Precinct 03-003,4995,491,580,1050,6045,1.0,0.826302729528536,0.17369727047146402,4974,0.08122415219189413,0.09594706368899918,0.8228287841191066
30,Cecil,4668,Cecil Precinct 04-001,4445,689,955,223,4668,1.0,0.9522279348757497,0.04777206512425022,3024,0.1476006855184233,0.20458440445586976,0.6478149100257069
31,Cecil,6876,Cecil Precinct 03-001,5322,836,710,1554,6876,1.0,0.7739965095986039,0.22600349040139617,5330,0.12158231529959279,0.10325770796974985,0.7751599767306574
