,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
0,Somerset,404,Somerset Precinct 02-001,324,74,2,25,110,4,404,1.0,0.801980198019802,0.18316831683168316,0.0049504950495049506,0.009900990099009901,269,0.06188118811881188,0.2722772277227723,0.6658415841584159
1,Somerset,726,Somerset Precinct 05-001,591,124,2,92,260,9,726,1.0,0.8140495867768595,0.17079889807162535,0.0027548209366391185,0.012396694214876033,374,0.12672176308539945,0.3581267217630854,0.5151515151515151
2,Somerset,1165,Somerset Precinct 03-001,861,208,55,154,386,41,1165,1.0,0.7390557939914163,0.17854077253218884,0.04721030042918455,0.0351931330472103,625,0.13218884120171673,0.3313304721030043,0.5364806866952789
3,Somerset,217,Somerset Precinct 13-003,159,53,5,31,58,0,217,1.0,0.7327188940092166,0.24423963133640553,0.02304147465437788,0.0,128,0.14285714285714285,0.2672811059907834,0.5898617511520737
4,Somerset,3664,Somerset Precinct 13-002,1072,2541,34,48,83,17,3664,1.0,0.2925764192139738,0.693504366812227,0.009279475982532752,0.004639737991266376,3533,0.013100436681222707,0.0226528384279476,0.9642467248908297
5,Somerset,151,Somerset Precinct 13-001,122,26,1,13,54,2,151,1.0,0.8079470198675497,0.17218543046357615,0.006622516556291391,0.013245033112582781,84,0.08609271523178808,0.3576158940397351,0.5562913907284768
6,Somerset,2355,Somerset Precinct 01-002,1257,928,129,329,265,41,2355,1.0,0.5337579617834395,0.3940552016985138,0.05477707006369427,0.01740976645435244,1761,0.1397027600849257,0.11252653927813164,0.7477707006369426
7,Somerset,186,Somerset Precinct 01-003,56,99,16,100,30,15,186,1.0,0.3010752688172043,0.532258064516129,0.08602150537634409,0.08064516129032258,56,0.5376344086021505,0.16129032258064516,0.3010752688172043
8,Somerset,1267,Somerset Precinct 15-002,234,950,37,260,72,46,1267,1.0,0.18468823993685873,0.749802683504341,0.02920284135753749,0.036306235201262825,935,0.2052091554853986,0.056827150749802685,0.7379636937647988
9,Somerset,1039,Somerset Precinct 01-001,633,349,24,111,145,33,1039,1.0,0.6092396535129933,0.33589990375360923,0.023099133782483156,0.03176130895091434,783,0.1068334937439846,0.1395572666025024,0.753609239653513
10,Somerset,3771,Somerset Precinct 15-001,692,2874,91,160,126,114,3771,1.0,0.18350570140546274,0.762132060461416,0.02413153009811721,0.030230708035003977,3485,0.042429063908777515,0.03341288782816229,0.9241580482630602
11,Worcester,2315,Worcester Precinct 01-001,1155,1077,30,972,1245,53,2315,1.0,0.49892008639308855,0.4652267818574514,0.012958963282937365,0.022894168466522678,98,0.4198704103671706,0.5377969762419006,0.042332613390928725
12,Somerset,919,Somerset Precinct 04-001,711,170,8,94,253,30,919,1.0,0.7736670293797606,0.18498367791077258,0.008705114254624592,0.03264417845484222,572,0.10228509249183895,0.27529923830250275,0.6224156692056583
13,Dorchester,70,Dorchester Precinct 18-001,65,0,0,7,18,5,70,1.0,0.9285714285714286,0.0,0.0,0.07142857142857142,45,0.1,0.2571428571428571,0.6428571428571429
14,Dorchester,49,Dorchester Precinct 11-001,44,0,3,5,24,2,49,1.0,0.8979591836734694,0.0,0.061224489795918366,0.04081632653061224,20,0.10204081632653061,0.4897959183673469,0.40816326530612246
15,Dorchester,145,Dorchester Precinct 13-002,79,66,0,44,32,0,145,1.0,0.5448275862068965,0.45517241379310347,0.0,0.0,69,0.30344827586206896,0.2206896551724138,0.47586206896551725
16,Dorchester,206,Dorchester Precinct 17-001,169,34,1,29,78,2,206,1.0,0.8203883495145631,0.1650485436893204,0.0048543689320388345,0.009708737864077669,99,0.1407766990291262,0.3786407766990291,0.48058252427184467
17,Dorchester,63,Dorchester Precinct 14-002,39,22,1,11,23,1,63,1.0,0.6190476190476191,0.3492063492063492,0.015873015873015872,0.015873015873015872,29,0.1746031746031746,0.36507936507936506,0.4603174603174603
18,Wicomico,1349,Wicomico Precinct 17-001,1025,279,22,303,415,23,1349,1.0,0.759822090437361,0.20681986656782803,0.01630837657524092,0.01704966641957005,631,0.2246108228317272,0.3076352853965901,0.46775389177168275
19,Dorchester,308,Dorchester Precinct 03-001,274,30,2,48,113,2,308,1.0,0.8896103896103896,0.09740259740259741,0.006493506493506494,0.006493506493506494,147,0.15584415584415584,0.36688311688311687,0.4772727272727273
