,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
40,Wicomico,1417,Wicomico Precinct 08-003,1099,175,36,75,69,107,1417,1.0,0.7755822159491884,0.12350035285815103,0.025405786873676783,0.07551164431898377,1273,0.0529287226534933,0.048694424841213835,0.8983768525052929
41,Wicomico,3627,Wicomico Precinct 13-003,2905,448,121,805,446,153,3627,1.0,0.8009374138406397,0.12351805900192997,0.03336090432864627,0.04218362282878412,2376,0.22194651226909293,0.12296663909567135,0.6550868486352357
42,Wicomico,5667,Wicomico Precinct 13-001,4424,774,267,130,44,202,5667,1.0,0.7806599611787541,0.13658020116463737,0.047114875595553204,0.03564496206105523,5493,0.02293982706899594,0.007764249161814011,0.96929592376919
43,Wicomico,441,Wicomico Precinct 09-004,294,102,18,293,146,27,441,1.756,0.6666666666666666,0.23129251700680273,0.04081632653061224,0.061224489795918366,2,0.6643990929705216,0.3310657596371882,0.0045351473922902496
44,Wicomico,3486,Wicomico Precinct 09-002,433,2849,153,356,9,51,3486,1.0,0.12421113023522662,0.8172690763052208,0.04388984509466437,0.014629948364888123,3121,0.102122776821572,0.0025817555938037868,0.8952954675846242
45,Wicomico,4914,Wicomico Precinct 13-002,2595,1610,482,451,161,227,4914,1.0,0.5280830280830281,0.32763532763532766,0.09808709808709809,0.046194546194546195,4302,0.09177859177859178,0.03276353276353276,0.8754578754578755
46,Wicomico,942,Wicomico Precinct 08-002,842,58,13,407,476,29,942,1.0,0.8938428874734607,0.06157112526539278,0.013800424628450107,0.03078556263269639,59,0.4320594479830149,0.505307855626327,0.06263269639065817
47,Wicomico,4839,Wicomico Precinct 05-002,2095,2157,428,84,60,159,4839,1.0,0.43294069022525317,0.44575325480471173,0.08844802645174622,0.0328580285182889,4695,0.01735895846249225,0.012399256044637322,0.9702417854928704
48,Wicomico,1862,Wicomico Precinct 09-001,1151,609,62,461,47,40,1862,1.0,0.6181525241675617,0.32706766917293234,0.03329752953813104,0.021482277121374866,1354,0.24758324382384533,0.025241675617615467,0.7271750805585392
49,Wicomico,1802,Wicomico Precinct 08-001,1508,184,41,157,199,69,1802,1.0,0.8368479467258602,0.10210876803551609,0.022752497225305215,0.03829078801331853,1446,0.08712541620421754,0.11043285238623751,0.802441731409545
50,Wicomico,4054,Wicomico Precinct 05-004,3069,653,140,548,564,192,4054,1.0,0.7570300937345831,0.16107548100641342,0.03453379378391712,0.04736063147508633,2942,0.13517513566847558,0.13912185495806612,0.7257030093734583
51,Wicomico,2944,Wicomico Precinct 05-003,2205,438,162,783,357,139,2944,1.0,0.7489809782608695,0.1487771739130435,0.05502717391304348,0.04721467391304348,1804,0.26596467391304346,0.12126358695652174,0.6127717391304348
52,Wicomico,1613,Wicomico Precinct 05-005,1432,106,36,610,546,39,1613,1.0,0.8877867327960323,0.0657160570365778,0.022318660880347178,0.02417854928704278,457,0.37817730936143834,0.33849969001859886,0.2833230006199628
